unique_id,ds,DT,RF,KNN,LGBl,Ridge,Lasso,Elastic-net,XGB,LGB,y
M1000,1993-09-30,4708.992691511382,4873.5635,4670.032,4761.6997456198615,4616.69278641507,4678.529121390916,4614.38381858865,4616.4604,4606.048407406734,4665.8
M1000,1993-10-31,4708.992691511382,4873.5635,4680.394,4774.946938129488,4615.815546319554,4681.453462704487,4616.445295021277,4623.3403,4602.353995045388,4687.4
M1000,1993-11-30,4708.992691511382,4873.5635,4686.817,4777.338979888835,4616.6488448344235,4685.73865388411,4620.983594903865,4621.037,4607.50972216723,4695.4
M1000,1993-12-31,4708.992691511382,4873.5635,4688.27,4789.720419113653,4623.747338325841,4696.697121220509,4631.227209752512,4623.1553,4605.118824677918,4669.4
M1000,1994-01-31,4708.992691511382,4873.5635,4702.682,4804.580258433819,4632.516120096532,4702.902172126685,4643.491483316578,4631.5166,4616.698341368972,4669.8
M1000,1994-02-28,4708.992691511382,4873.5635,4714.81,4829.75600635859,4640.698473719603,4715.562528564649,4655.006447213407,4640.076,4606.363968834898,4663.6
M1001,1993-03-31,6961.459229624739,6675.5586,6628.629,6694.250388167954,6613.30935943754,6584.818033259453,6615.589920094949,6635.7944,6731.775288893667,6723.3
M1001,1993-04-30,6961.459229624739,6675.5586,6667.721,6705.717318623877,6601.945769360211,6562.856402698673,6597.772945142343,6632.6587,6732.208448937951,6830.8
M1001,1993-05-31,6961.459229624739,6675.5586,6683.142,6789.4338465214105,6614.08626951953,6567.44018599357,6600.079812506449,6668.4956,6733.793258476869,6790.2
M1001,1993-06-30,6961.459229624739,6675.5586,6700.767999999999,6802.661140991507,6614.7858321441545,6561.9858253846505,6596.548734920412,6653.4517,6732.862623377929,6766.0
M1001,1993-07-31,6961.459229624739,6675.5586,6728.92,6826.171535002141,6652.78802105496,6596.3835248481155,6628.351019310282,6660.7036,6739.705024097539,6777.5
M1001,1993-08-31,6961.459229624739,6675.5586,6745.5972,6877.092080114992,6698.661054294433,6639.095850759253,6669.755445846142,6696.9365,6734.640174511973,6783.0
M1001,1993-09-30,6961.459229624739,6675.5586,6756.6392,6897.384613726524,6720.52506052835,6657.592651167464,6694.182080215303,6720.185,6733.039204931377,6730.0
M1001,1993-10-31,6961.459229624739,6675.5586,6767.579600000001,6966.44065049,6741.855380186631,6675.632803786837,6719.789791010536,6733.583,6743.842587017267,6697.3
M1001,1993-11-30,6961.459229624739,6675.5586,6787.648400000001,6976.879345410802,6745.103445421882,6675.968204966886,6729.938112262347,6733.964,6748.039953934879,6645.5
M1001,1993-12-31,6961.459229624739,6675.5586,6813.783399999998,6972.663688804849,6741.929175405925,6669.425279958861,6735.354528070252,6733.964,6778.144781662858,6590.9
M1001,1994-01-31,6961.459229624739,6675.5586,6825.104,6994.240516985637,6752.35890473285,6669.477479883324,6752.565685900532,6747.4165,6780.761712332695,6595.3
M1001,1994-02-28,6961.459229624739,6675.5586,6831.5528,6992.665831431348,6738.523190225393,6646.020348096274,6749.40509362081,6762.5273,6777.309539615376,6646.9
M1002,1993-03-31,5890.105993732872,5697.0435,5792.6124,5829.962790034101,5727.148809480969,5727.396139217659,5675.967608033013,5735.063,5785.124957844321,5878.6
M1002,1993-04-30,5890.105993732872,5705.5894,5835.101000000001,5852.470988164931,5729.480825001599,5729.851513591009,5655.012550918771,5746.715,5788.630155896914,5966.0
M1002,1993-05-31,5890.105993732872,5722.446,5852.787400000001,5896.358564214353,5746.372644384023,5746.732553005657,5655.99231149572,5756.7983,5797.295389057555,5997.0
M1002,1993-06-30,5890.105993732872,5705.5894,5880.147199999999,5920.117783709974,5766.503882225185,5766.660071764274,5666.8806509046435,5779.52,5794.268253859462,6035.2
M1002,1993-07-31,5890.105993732872,5705.5894,5887.2632,5925.379246610733,5783.535977963215,5783.23209545994,5685.218315066454,5783.145,5788.315490626753,6081.6
M1002,1993-08-31,5890.105993732872,5705.5894,5896.161799999999,5934.9793258396885,5797.066854914483,5796.167403602496,5704.249312638207,5809.6855,5789.019171585108,6122.2
M1002,1993-09-30,5890.105993732872,5705.5894,5929.797200000001,5943.170758543244,5804.16333215455,5802.684279172039,5718.754646795798,5818.66,5784.524137890112,6101.2
M1002,1993-10-31,5890.105993732872,5705.5894,5927.9562,5943.671629410363,5806.251924929435,5804.187627375217,5730.049742562433,5834.2134,5784.172643850696,6116.0
M1002,1993-11-30,5890.105993732872,5705.5894,5966.3052,5948.191694871339,5809.352377434137,5806.727771949727,5743.854901346388,5845.1377,5782.78901045549,6108.4
M1002,1993-12-31,5890.105993732872,5716.7773,5994.414400000001,5959.17789474204,5822.61603192445,5819.527417527737,5765.556937497316,5849.0337,5781.628180504111,6081.0
M1002,1994-01-31,5890.105993732872,5716.7773,6029.300400000002,5976.319129059025,5838.476041368493,5828.264156628749,5789.102105533079,5853.351,5770.465906103344,6123.2
M1002,1994-02-28,5890.105993732872,5716.7773,6061.12,5990.8048189126785,5845.033926885627,5831.849866665911,5798.933730543315,5895.077,5771.51942620159,6145.0
M1003,1993-03-31,5890.105993732872,5754.489,5876.1089999999995,5947.253015257993,5855.015147124871,5845.857116930802,5860.282874735828,5912.03,5895.8549433060725,5913.6
M1003,1993-04-30,5890.105993732872,5733.634,5883.655,5977.085239012709,5857.286146396406,5844.9783296145415,5861.438531833673,5918.7417,5888.061692096972,5955.1
M1003,1993-05-31,5890.105993732872,5733.634,5901.295999999999,6000.5021423417265,5869.5633490190985,5855.162996716963,5871.125509701364,5939.003,5897.814659269037,5959.8
M1003,1993-06-30,5890.105993732872,5716.7773,5910.133000000001,6051.620340969817,5870.109857346605,5854.060708135468,5872.785785299134,5939.943,5895.70132172154,5955.7
M1003,1993-07-31,5890.105993732872,5726.2217,5919.540999999998,6063.719948479805,5898.683077573165,5881.91705666819,5899.42882788135,5968.261,5894.978128451314,5919.7
M1003,1993-08-31,5890.105993732872,5726.2217,5942.960999999999,6089.650532987108,5919.279287690506,5901.894430860057,5920.666764046268,6000.7144,5899.683547760485,5895.3
M1003,1993-09-30,5890.105993732872,5726.2217,5951.234999999999,6098.044854132199,5923.634596298899,5905.581849541237,5929.257656349054,6003.6157,5898.132990335208,5867.3
M1003,1993-10-31,5890.105993732872,5726.2217,5964.621,6111.208601246411,5931.6032564452835,5913.006442044094,5940.469039726643,6011.14,5899.034590620665,5833.3
M1003,1993-11-30,5890.105993732872,5726.2217,5976.783,6103.066239871749,5921.5150037747135,5902.445557447007,5936.770740335233,6025.879,5896.0525628584965,5820.0
M1003,1993-12-31,5890.105993732872,5726.2217,5984.352,6105.236932493641,5920.486445335777,5900.915027975956,5940.32425587584,6076.641,5893.346983968681,5765.9
M1003,1994-01-31,5890.105993732872,5726.2217,5994.083999999999,6113.631570268828,5926.024289500891,5899.093641897329,5950.450837400832,6088.02,5888.736213425256,5724.8
M1003,1994-02-28,5890.105993732872,5726.2217,5995.27,6122.451428527938,5922.667326668198,5891.444222823584,5953.425991417955,6117.7314,5895.466824508483,5755.3
M1004,1993-03-31,6360.890210786451,6279.687,6092.5488000000005,6141.161652503668,6116.001311978331,6093.447880572083,6181.924103434711,6128.452,6038.943591944735,6166.0
M1004,1993-04-30,6360.890210786451,6319.312,6078.467599999999,6151.0004807578625,6120.391461200576,6089.694475491942,6215.839943526975,6150.034,6034.605284971528,6215.0
M1004,1993-05-31,6360.890210786451,6350.859,6077.8624,6184.7687010567515,6127.13763640841,6090.924437180338,6241.836567827591,6200.0933,6007.107074568545,6204.0
M1004,1993-06-30,6360.890210786451,6401.9243,6064.892000000001,6236.858296943164,6132.469623491326,6092.2504272527,6259.223548996816,6251.784,6020.298848431788,6206.0
M1004,1993-07-31,6360.890210786451,6412.13,6054.648,6252.8107981165485,6126.5548056067,6084.412641280731,6261.109103683018,6251.7773,6028.281681578444,6120.0
M1004,1993-08-31,6360.890210786451,6444.3623,6041.754,6292.6849328096,6151.603915969467,6108.17009160672,6287.302402193478,6291.082,6025.699535103193,6185.0
M1004,1993-09-30,6360.890210786451,6460.231,6032.54,6309.383238755542,6156.1004905481095,6111.392737948996,6295.312482114095,6306.483,6024.029255381547,6161.0
M1004,1993-10-31,6360.890210786451,6421.497,6039.026,6316.877183255385,6135.911709873919,6090.041010491512,6280.8873553388985,6319.783,6043.071638882333,6095.0
M1004,1993-11-30,6360.890210786451,6372.38,6050.63,6321.891793426488,6096.584189475829,6050.058715724013,6245.440387388508,6317.5396,6024.270238898755,6058.0
M1004,1993-12-31,5890.105993732872,6170.2964,6086.763999999999,6260.7046963101275,6036.866768137751,5989.482419946729,6190.523612807943,6307.206,6039.1001183051985,6075.0
M1004,1994-01-31,5890.105993732872,6177.683,6072.48,6258.088111865181,6021.042572104504,5966.18768753109,6170.595301041361,6309.5425,6042.711921261988,6107.0
M1004,1994-02-28,5890.105993732872,6234.368,6074.28,6282.640622512204,6046.6787755864925,5985.986242914096,6193.86863821777,6318.215,6044.996249342483,6080.0
M1005,1993-03-31,4708.992691511382,4585.06,4573.01,4620.189326960142,4550.64144150889,4574.274403688827,4569.093679862833,4592.5464,4581.307595170074,4645.0
M1005,1993-04-30,4708.992691511382,4641.805,4587.34,4644.891000391354,4558.865127151578,4592.455788552649,4581.182094255578,4595.451,4573.257374219552,4573.0
M1005,1993-05-31,4708.992691511382,4641.805,4605.9439999999995,4679.642633982092,4573.401700040799,4614.713078335953,4597.680947440499,4601.575,4541.731018072559,4660.0
M1005,1993-06-30,4708.992691511382,4664.4395,4612.18,4706.496175239308,4582.779260230599,4630.595391355837,4608.981098752233,4609.039,4544.695040887295,4683.0
M1005,1993-07-31,4708.992691511382,4735.1475,4627.54,4724.369408312045,4586.659359280445,4638.920376426661,4614.791947759739,4612.273,4531.943056669268,4686.2
M1005,1993-08-31,4708.992691511382,4770.058,4625.898,4737.099380883587,4585.030672230293,4641.287912435877,4615.80326908493,4623.3403,4521.056419035662,4722.0
M1005,1993-09-30,4708.992691511382,4826.4136,4627.304,4740.818204265106,4579.223344703788,4639.494363295667,4612.8528672399525,4620.648,4514.763222377728,4738.4
M1005,1993-10-31,4708.992691511382,4873.5635,4626.834,4739.487488680633,4571.531711542049,4635.74275290998,4608.2630857143195,4613.592,4524.644372353605,4741.8
M1005,1993-11-30,4708.992691511382,4873.5635,4627.66,4748.493772583253,4568.456030995947,4636.393835818803,4606.757791778292,4620.852,4513.141510465518,4785.0
M1005,1993-12-31,4708.992691511382,4873.5635,4640.174,4757.228836720179,4563.654003838797,4635.683052700565,4604.346904685057,4619.285,4519.123908673458,4782.8
M1005,1994-01-31,4708.992691511382,4873.5635,4643.818,4764.397348013997,4567.249257472112,4636.952559986234,4609.640246861848,4613.981,4524.049140183353,4884.2
M1005,1994-02-28,4708.992691511382,4873.5635,4656.172,4802.149567556236,4576.38507497854,4650.6617258954575,4621.521835393104,4630.4155,4509.892024080323,4898.4
M1006,1993-03-31,6360.890210786451,6345.2114,6327.66,6332.402871999557,6284.389737643504,6258.708509988588,6337.518950379793,6323.394,6270.5059009328415,6260.55
M1006,1993-04-30,6360.890210786451,6407.2466,6306.696999999999,6357.633095349944,6291.561861131753,6256.609500771385,6362.842168025973,6340.3286,6269.609375282137,6176.1
M1006,1993-05-31,6360.890210786451,6444.3623,6289.352,6386.607942237663,6305.438569539475,6264.087842071602,6386.956685388292,6378.077,6261.6186174063805,6264.1
M1006,1993-06-30,6360.890210786451,6460.231,6282.198000000001,6408.22681716149,6316.174901611664,6269.976084011911,6404.888497840439,6381.214,6268.353802575396,6258.4
M1006,1993-07-31,6360.890210786451,6480.615,6292.522,6423.047985250104,6328.998259036834,6280.33466473135,6419.586123715827,6385.1826,6267.886031245996,6288.65
M1006,1993-08-31,6360.890210786451,6480.615,6301.215999999999,6445.838034524951,6342.89979250356,6292.283270111697,6434.606406091805,6385.781,6276.267063016107,6293.1
M1006,1993-09-30,6360.890210786451,6480.615,6309.616000000001,6456.859427911675,6344.803859134728,6292.2577826644465,6439.280673316934,6386.6733,6270.261550943198,6273.9
M1006,1993-10-31,6360.890210786451,6480.615,6333.133000000001,6455.248175419567,6334.026020483699,6279.679325890524,6432.412228235687,6406.769,6271.192852113246,6282.2
M1006,1993-11-30,6360.890210786451,6480.615,6343.7880000000005,6469.365005731982,6319.062895153578,6263.384960526431,6419.568265748082,6404.4116,6277.834271445095,6271.75
M1006,1993-12-31,6360.890210786451,6480.615,6351.438999999999,6463.987024675305,6301.014629642603,6243.679304670237,6404.1244062466,6415.8394,6279.159494449278,6260.3
M1006,1994-01-31,6360.890210786451,6480.615,6371.346,6464.379211262029,6288.861523798053,6222.9270916113255,6393.43742853828,6447.349,6290.224975653267,6279.1
M1006,1994-02-28,6360.890210786451,6480.615,6377.389,6476.107059831234,6285.635754023041,6212.345769103606,6395.6829147095705,6454.855,6309.79002128633,6297.15
M1007,1993-03-31,6360.890210786451,6412.8105,6410.340200000001,6450.9422452854515,6436.512376428052,6411.9030432694235,6435.4069273648765,6380.2925,6379.597034089061,6482.5
M1007,1993-04-30,6360.890210786451,6444.3623,6395.6112,6472.5645069246,6469.294402747327,6435.199967118162,6470.071266582906,6391.7363,6376.05263225801,6358.5
M1007,1993-05-31,6360.890210786451,6460.231,6395.0426,6489.609842458979,6500.565496159504,6459.500710506531,6503.920828048932,6415.2646,6384.144689704448,6679.0
M1007,1993-06-30,6360.890210786451,6480.615,6387.2352,6527.276712090219,6523.843901740555,6477.150834662658,6531.865171531274,6443.046,6397.170824337799,6692.0
M1007,1993-07-31,6360.890210786451,6480.615,6385.874599999999,6523.945989774514,6527.4314190836685,6477.126985765051,6545.427938153349,6470.1836,6411.427104282822,6749.5
M1007,1993-08-31,6360.890210786451,6480.615,6382.177999999999,6521.468042041077,6524.6656275063315,6471.231060360953,6553.736195479974,6506.461,6428.243992992119,6778.5
M1007,1993-09-30,6360.890210786451,6480.615,6389.3328,6509.924393370028,6505.520458721552,6449.085250370392,6546.559700903449,6529.3047,6425.303856125374,6709.5
M1007,1993-10-31,6360.890210786451,6480.615,6384.508000000001,6499.8266913843345,6487.6734560326295,6428.468585968403,6539.298035384184,6529.3047,6423.628127767341,6751.5
M1007,1993-11-30,6360.890210786451,6480.615,6386.214600000001,6488.439479616603,6455.4429198627595,6393.964301449418,6517.1932775328005,6520.379,6414.736022550025,6741.5
M1007,1993-12-31,6360.890210786451,6480.615,6408.1954,6474.772178222651,6423.106148048689,6359.149052659779,6493.233606870165,6517.0215,6412.044641781223,6726.5
M1007,1994-01-31,6360.890210786451,6480.615,6410.434,6496.691400261676,6420.771207553859,6347.693077798285,6491.383564724312,6518.1875,6419.214741645532,6775.5
M1007,1994-02-28,6360.890210786451,6480.615,6412.5019999999995,6510.701186202597,6428.041606978159,6347.186728534571,6497.818376997803,6518.1875,6415.839457319798,6863.0
M1008,1993-03-31,8729.653534212179,8413.663,8261.8234,8388.57700388643,8348.452727799287,8263.92447122193,8457.84958988204,8395.538,8344.971411952642,8261.1
M1008,1993-04-30,8729.653534212179,8413.663,8253.665,8415.322706387245,8342.032496452892,8225.294134167487,8492.750852077406,8396.233,8345.604243246993,8177.3
M1008,1993-05-31,8729.653534212179,8413.663,8259.1262,8403.013883635236,8335.35050239985,8195.325391369153,8512.701838031024,8386.55,8344.013895222324,8315.2
M1008,1993-06-30,8729.653534212179,8413.663,8246.971399999999,8406.635838367916,8320.932636473088,8162.58583257996,8515.96445553291,8386.55,8340.081357020379,8321.7
M1008,1993-07-31,8729.653534212179,8413.663,8237.65,8414.823320061336,8319.98101857822,8151.131335054608,8518.925307503054,8388.968,8352.940439208298,8370.0
M1008,1993-08-31,8729.653534212179,8413.663,8237.1286,8463.568741632454,8346.431158158684,8168.9475812818855,8541.513991724583,8409.209,8350.362083250138,8282.0
M1008,1993-09-30,8729.653534212179,8413.663,8232.992,8480.690170342254,8348.590795225096,8162.505957041167,8543.357424849175,8389.465,8353.828199518754,8292.7
M1008,1993-10-31,8729.653534212179,8413.663,8209.754,8516.772616642109,8345.813627231853,8151.53626088099,8539.904303758922,8383.137,8351.918461180247,8320.7
M1008,1993-11-30,8729.653534212179,8405.361,8153.756000000001,8544.837694679127,8337.688686630578,8136.4760094710255,8528.508783403031,8398.627,8342.496618035475,8313.4
M1008,1993-12-31,7822.905838782556,8292.927,8125.3,8506.38802799135,8305.080123222646,8095.660476205736,8496.688218397047,8388.233,8341.763775520238,8235.1
M1008,1994-01-31,7822.905838782556,8270.919,8120.625,8512.668823449992,8298.599450869007,8073.528033573948,8485.930652806466,8385.037,8345.06414608364,8327.0
M1008,1994-02-28,7822.905838782556,8279.22,8136.0468,8568.700475617406,8311.860643711276,8065.592334462239,8503.731070625174,8379.071,8345.06414608364,8362.3
M1009,1993-03-31,6360.890210786451,6178.1704,6016.638000000001,6111.449397140466,6132.345824605543,6096.230967658235,6324.325042382634,6245.7754,5922.110506369983,5753.0
M1009,1993-04-30,6360.890210786451,6294.7896,6052.346000000001,6116.539123167213,6157.695156896917,6108.726147043233,6436.951870544881,6253.8433,5919.3933162758785,6031.8
M1009,1993-05-31,6360.890210786451,6361.7456,6026.188,6138.898536152796,6181.5661313684805,6124.327408172472,6518.0998356421915,6305.2393,5903.354193987216,5734.0
M1009,1993-06-30,6360.890210786451,6407.2466,6000.036000000001,6175.84257164635,6169.719276409222,6106.722683637594,6549.585651378921,6386.0894,5906.775791153663,5689.0
M1009,1993-07-31,6360.890210786451,6444.3623,6019.408999999999,6190.245536673277,6133.882747633245,6068.909534618186,6532.466881693364,6424.758,5932.7234104165,5624.0
M1009,1993-08-31,6360.890210786451,6460.231,6050.229,6198.864959437018,6051.5485816825285,5985.449734774769,6465.840636387298,6414.7754,5969.80657611534,5621.8
M1009,1993-09-30,6360.890210786451,6448.383,5960.986,6198.589422293072,5962.3972701580715,5895.776789522635,6384.523084933767,6419.774,6029.104072923379,5614.6
M1009,1993-10-31,6360.890210786451,6372.38,5919.039000000001,6220.605470217607,5915.738722807864,5849.456130311812,6328.911681069286,6438.4346,6064.724599398356,5505.6
M1009,1993-11-30,5890.105993732872,6170.2964,5907.042,6184.832870349226,5851.815450901401,5786.497199722975,6252.662550745012,6412.6343,6076.173916414982,5521.4
M1009,1993-12-31,5890.105993732872,6170.2964,5886.618,6217.213537304664,5838.516736170296,5774.017048842425,6218.920469022621,6424.8413,6091.395027346806,5334.0
M1009,1994-01-31,5890.105993732872,6164.7324,5873.782999999999,6224.763198217986,5807.184353928922,5736.29122270558,6171.3901787790055,6415.8345,6074.517005544949,5316.8
M1009,1994-02-28,5890.105993732872,6173.931,5801.17,6250.1066447956855,5818.528729847548,5741.394273343782,6181.475133816741,6408.557,6062.672720783424,5261.4
M101,1994-10-31,4708.992691511382,4623.679,4602.9241999999995,4642.932088806493,4661.834795033471,4685.835781750473,4637.444081162103,4651.445,4566.894247997806,4646.0
M101,1994-11-30,4708.992691511382,4592.8535,4760.7792,4883.086241470912,4824.296533553573,4857.8299277611,4789.721224630543,4756.074,4827.94224918823,4642.0
M101,1994-12-31,4708.992691511382,4700.402,4902.4054,5027.574629170394,5158.422703513549,5200.199740082911,5080.068432013025,4945.636,4855.857952657396,5256.0
M101,1995-01-31,4708.992691511382,4839.557,4826.7734,5033.208376000287,5244.452005239021,5284.703105046631,5177.015341137958,4929.052,4764.265082648078,5472.0
M101,1995-02-28,4708.992691511382,4836.136,4825.855599999999,4858.318832037636,4970.220517591513,5009.184446120183,4972.84587620755,4882.4795,4796.890265282421,4952.0
M101,1995-03-31,4708.992691511382,4886.966,4776.1416,4822.042089067857,4768.276766211497,4808.723020373206,4795.560119603609,4837.7837,4710.320433118446,4960.0
M101,1995-04-30,4568.3455192567035,4742.17,4569.8278,4406.916398035914,4523.782199753691,4565.139902616021,4588.101034303994,4745.837,4529.486225139333,4004.0
M101,1995-05-31,4708.992691511382,4824.1216,4734.4972,4472.895435612555,4638.022935940527,4682.579063731986,4683.200195217634,4787.255,4708.413751278905,4820.0
M101,1995-06-30,4708.992691511382,4906.083,4771.457200000001,4689.926473579442,4727.411274918174,4775.46049704541,4748.396085762678,4837.8374,4729.921593299401,5032.0
M101,1995-07-31,4568.3455192567035,4755.656,4721.452,4590.370150372762,4649.960376993199,4700.097059459439,4692.742266398318,4765.681,4675.880095572657,4562.0
M101,1995-08-31,4708.992691511382,4879.605,4739.2496,4762.578869885616,4770.155682730214,4823.934753769427,4794.703086719117,4821.9946,4705.696915431175,4774.0
M101,1995-09-30,4708.992691511382,4815.5894,4770.198399999999,4686.6805783101345,4667.428870260198,4726.36356553483,4715.2679562777075,4804.25,4615.498754845583,4408.0
M1010,1993-03-31,5263.763290091267,5083.8247,4971.5134,5077.343320874073,5016.565568585781,5033.272201966137,4999.670194700413,5003.95,4950.280429798494,5291.66
