unique_id,ds,DT,RF,KNN,LGBl,Ridge,Lasso,Elastic-net,XGB,LGB,y
ID107,1984-05-31,240.93742928605465,106.212616,74.1072,90.90572500786628,62.877987,60.32802,74.69268,72.378334,59.297626,70.3
ID107,1984-06-30,240.93742928605465,106.212616,74.6214,91.83816797113175,66.89327,61.912663,74.59085,72.0288,62.837334,81.7
ID107,1984-07-31,240.93742928605465,106.212616,77.86939,101.24787576311577,76.44654,69.36235,74.48902,75.55104,72.877914,95.7
ID107,1984-08-31,240.93742928605465,106.212616,74.476,97.03900243973952,59.27282,56.722588,74.38719,67.67738,51.109806,71.7
ID107,1984-09-30,240.93742928605465,106.212616,73.4568,93.42852421081233,59.38101,55.51339,74.28536,58.287987,48.80885,58.8
ID108,1903-07-31,2282.6085100674163,2912.5996,3019.6826,2684.438338779199,3221.2405,3181.792,2785.1997,3048.693,3072.4287,2915.31
ID108,1903-08-31,2282.6085100674163,4496.2183,3259.185,2846.059472559128,3470.0754,3506.6638,2763.6394,3399.3525,3606.6921,4119.75
ID108,1903-09-30,2282.6085100674163,4928.716,3511.749,3049.4433939157,3553.2676,3644.922,2742.079,3858.417,3880.3264,4525.49
ID108,1903-10-31,2282.6085100674163,4981.3267,3589.2913,3303.1275801909374,3539.988,3619.3188,2720.5188,4071.874,3866.253,4829.6
ID108,1903-11-30,2282.6085100674163,5055.4443,3691.1326,3447.6809780725093,3539.583,3585.5945,2698.9585,4249.1035,3783.6926,4741.39
ID108,1903-12-31,2282.6085100674163,5104.9214,3703.3691,3627.134498285143,3579.3748,3559.0518,2677.3982,4208.657,3744.4756,4208.4
ID108,1904-01-31,2282.6085100674163,5205.5527,3656.8718,3701.5630430408814,3480.2861,3443.8064,2655.838,4087.7556,3612.122,4629.25
ID108,1904-02-29,2282.6085100674163,3755.4448,3606.4187,3568.9888154292685,3011.5378,2975.7454,2634.2776,3540.9233,2898.339,3607.25
ID109,1904-07-31,129251.8544921875,162727.9,131308.92,138352.62754414382,142164.62,143815.34,117660.52,123426.91,130217.36,121000.0
ID109,1904-08-31,129251.8544921875,145292.34,128966.06,139068.29036259436,128148.02,127611.38,119221.05,124389.72,121802.695,113300.0
ID109,1904-09-30,129251.8544921875,142328.83,128137.38,105582.98804729804,124308.984,129314.266,120781.57,113143.87,120591.734,91600.0
ID109,1904-10-31,106084.51095610119,126747.04,127864.3,107037.92331250334,105666.26,111627.375,122342.09,95362.16,121241.89,167900.0
ID109,1904-11-30,129251.8544921875,163955.94,133575.66,155582.24581849616,148393.84,144768.22,123902.62,108896.44,161663.5,168100.0
ID109,1904-12-31,129251.8544921875,144582.3,129405.08,139336.74963939135,126845.67,127640.66,125463.14,106970.805,128304.06,151900.0
ID109,1905-01-31,129251.8544921875,129132.64,127106.52,132281.20929021298,124079.445,123449.39,127023.664,98761.88,131417.02,153800.0
ID109,1905-02-28,129251.8544921875,139877.81,128085.7,157071.70994953671,144225.17,136262.5,128584.19,96861.7,150937.0,210500.0
ID11,1984-01-31,240.93742928605465,106.212616,26.526602,36.68606633761333,26.280746,26.055521,25.531157,28.231064,26.290367,26.9
ID11,1984-02-29,240.93742928605465,106.212616,25.868599,40.232683832231736,22.539003,22.897005,25.562313,24.810253,22.986557,24.0
ID11,1984-03-31,240.93742928605465,106.212616,25.903004,44.22950938903695,26.457327,26.344154,25.59347,27.577488,26.778336,20.3
ID11,1984-04-30,240.93742928605465,106.212616,25.7864,47.126136092136015,25.256268,25.488714,25.624626,27.892336,24.750532,29.1
ID11,1984-05-31,240.93742928605465,106.212616,26.386002,51.30797145589243,25.70835,26.005526,25.655783,28.850912,24.222158,24.6
ID11,1984-06-30,240.93742928605465,106.212616,26.546402,53.261166170777216,25.232304,25.726053,25.68694,28.184902,23.466648,25.3
ID11,1984-07-31,240.93742928605465,106.212616,27.2688,56.687730237711946,26.87095,26.753176,25.718096,29.63132,22.728668,36.2
ID11,1984-08-31,240.93742928605465,106.212616,26.9724,61.023010037615386,28.329433,29.075663,25.749252,31.586514,26.00098,25.6
ID110,1986-07-31,448536.2,506770.66,435982.97,443868.1518267899,464710.22,470494.44,480801.97,474627.47,456990.53,465317.0
ID110,1986-08-31,448536.2,611032.4,439230.38,446086.16505195905,502843.16,489267.4,482413.94,473027.88,481941.84,442214.0
ID110,1986-09-30,448536.2,611032.4,441165.8,450754.0225427884,491818.2,486892.78,484025.9,460026.38,473001.72,406780.0
ID110,1986-10-31,448536.2,611032.4,439446.2,429459.236661714,460520.3,469535.84,485637.88,428961.66,435428.8,395422.0
ID110,1986-11-30,448536.2,611032.4,437882.4,474657.57992318453,543127.4,518821.56,487249.84,465241.2,479184.25,467218.0
ID110,1986-12-31,561225.7142857143,611032.4,431969.9,496405.4140290724,548111.2,534267.06,488861.8,468307.38,480634.2,458362.0
ID110,1987-01-31,448536.2,611032.4,429679.12,474290.2262737142,497414.9,509211.3,490473.78,458982.12,435037.0,456706.0
ID110,1987-02-28,448536.2,611032.4,427378.84,479447.42475643667,499905.4,511442.03,492085.75,454989.3,446858.4,451994.0
ID111,1987-08-31,240.93742928605465,743.27295,596.04803,608.181374257896,669.7741,666.6082,639.0723,710.3029,683.4597,694.9
ID111,1987-09-30,240.93742928605465,743.27295,593.4641,585.3574970895365,585.6069,592.5294,637.71466,647.7432,626.7395,649.37
ID111,1987-10-31,240.93742928605465,743.27295,578.1472,551.9639464847957,471.20468,503.30188,636.357,595.1407,467.86185,641.29
ID111,1987-11-30,240.93742928605465,743.27295,583.096,519.4393444224735,482.44833,509.90842,634.9993,526.5647,438.74017,854.48
ID111,1987-12-31,240.93742928605465,743.27295,565.3508,509.1791584614493,494.9302,516.61475,633.64166,481.61688,470.62772,973.63
ID111,1988-01-31,240.93742928605465,743.27295,584.258,514.6166923822321,556.252,555.7846,632.284,553.9685,490.06668,1018.74
ID111,1988-02-29,240.93742928605465,743.27295,594.8008,510.1808341664982,585.37335,584.1364,630.92633,601.9951,524.4911,1037.04
ID111,1988-03-31,240.93742928605465,743.27295,589.7312,524.7306433075616,587.5589,587.0803,629.56866,629.6133,537.59393,1096.19
ID112,1986-04-30,21508.369790121473,20583.531,22110.186,20906.805171423977,21865.875,22748.662,24295.22,20740.59,21572.158,22312.0
ID112,1986-05-31,21508.369790121473,20675.27,22885.664,20914.126982723035,23719.768,23725.066,24477.441,20941.773,23679.242,23844.0
ID112,1986-06-30,21508.369790121473,21216.082,23381.23,21584.966019323954,24906.42,24455.562,24659.662,21298.512,24840.496,23179.0
ID112,1986-07-31,21508.369790121473,21107.23,23181.4,21849.213773407973,24437.715,24388.406,24841.883,19554.518,24334.8,22984.0
ID112,1986-08-31,21508.369790121473,21107.23,23356.447,22145.43817367565,25157.324,24742.686,25024.104,19812.371,24695.553,25967.0
ID112,1986-09-30,21508.369790121473,21506.557,23608.758,21910.280662691275,25136.771,24875.562,25206.324,18703.656,24821.977,22151.0
ID112,1986-10-31,21508.369790121473,20597.266,23120.46,19542.66288613037,22900.848,23467.41,25388.545,16124.143,22105.75,19910.0
ID112,1986-11-30,21508.369790121473,23566.617,23764.12,22242.450896007827,27005.158,25895.932,25570.766,15828.322,26533.121,24898.0
ID113,1986-04-30,21508.369790121473,26248.828,26809.617,25104.451904688965,27868.06,28902.33,30812.139,26577.805,27159.045,28108.0
ID113,1986-05-31,21508.369790121473,26380.984,27688.14,27116.830820622134,30616.547,30299.203,31079.277,26595.896,30326.318,29970.0
ID113,1986-06-30,29443.273668514787,26992.895,28608.68,28058.899537978265,32225.602,31221.664,31346.416,27048.363,32177.969,29001.0
ID113,1986-07-31,29443.273668514787,27043.254,28585.0,27820.47437704516,31641.367,31071.64,31613.555,24585.357,31477.422,29154.0
ID113,1986-08-31,29443.273668514787,27814.197,28661.2,27975.29105540024,32765.797,31544.98,31880.693,24114.863,32329.371,32629.0
ID113,1986-09-30,29443.273668514787,27814.197,28845.633,27845.553047943304,32729.227,31648.523,32147.832,22823.066,31794.55,28187.0
ID113,1986-10-31,21508.369790121473,26507.54,29286.48,23883.213264573187,29946.879,29926.404,32414.97,19901.701,27617.658,25123.0
ID113,1986-11-30,29443.273668514787,30343.678,30049.525,27467.534887631267,35539.66,32999.973,32682.11,18808.459,34233.152,31727.0
ID114,1986-04-30,5764.889800132632,7904.449,8272.765,7172.947387040569,8319.018,8745.416,9447.346,7941.9463,7989.5,8737.0
ID114,1986-05-31,5764.889800132632,7655.337,8552.028,7477.701678451409,9447.292,9275.528,9537.691,7557.135,9252.712,10006.0
ID114,1986-06-30,9410.188324988108,8055.811,8625.497,7709.193746332996,9949.855,9554.24,9628.037,7296.308,9916.848,9057.0
ID114,1986-07-31,9410.188324988108,8175.698,8760.741,7742.947308483931,9900.158,9585.7705,9718.383,6561.0996,9806.388,9027.0
ID114,1986-08-31,9410.188324988108,8101.741,8757.315,7984.839814055549,10191.713,9698.485,9808.729,6457.6216,10060.214,10954.0
ID114,1986-09-30,9410.188324988108,7666.686,8823.575,7776.044174389473,10150.648,9669.865,9899.074,5996.118,10072.436,8898.0
ID114,1986-10-31,5764.889800132632,7634.1665,8784.26,7302.86242726205,9903.785,9540.163,9989.42,5286.992,9439.294,8419.0
ID114,1986-11-30,9410.188324988108,8798.477,9158.718,8438.547282827452,11566.361,10381.301,10079.766,4783.7705,11213.882,11012.0
ID115,1985-07-31,240.93742928605465,743.27295,752.52936,795.1898749132555,773.7148,790.3294,896.9136,836.6351,735.8786,864.0
ID115,1985-08-31,240.93742928605465,743.27295,767.9854,778.1451604201611,897.699,850.8692,906.82715,839.46313,856.43536,829.0
ID115,1985-09-30,240.93742928605465,743.27295,805.1844,762.0050738622616,922.89417,850.6757,916.7407,848.8642,898.0865,978.0
ID115,1985-10-31,240.93742928605465,743.27295,826.79706,763.7410240016042,1032.1096,918.121,926.6543,883.318,922.6299,833.0
ID115,1985-11-30,240.93742928605465,743.27295,827.0236,753.8604947757481,1007.44696,892.38226,936.5679,891.47565,902.42395,1027.0
ID115,1985-12-31,240.93742928605465,743.27295,821.09717,725.9015255237243,984.1056,877.08356,946.48145,874.6764,873.85974,819.0
ID115,1986-01-31,240.93742928605465,743.27295,826.21,695.6928029604945,957.61633,847.5384,956.395,841.99365,764.6416,809.0
ID115,1986-02-28,240.93742928605465,743.27295,840.0826,711.5760490230381,1155.2921,943.15643,966.3086,898.1719,903.8682,901.0
ID116,1986-04-30,2282.6085100674163,1843.7499,1638.157,1657.4269032778755,1552.6873,1592.0837,1736.4291,1641.4146,1494.7754,1546.0
ID116,1986-05-31,2282.6085100674163,1843.7499,1672.3319,1730.2885714325057,1676.859,1657.9237,1740.8582,1633.406,1615.3312,1401.0
ID116,1986-06-30,2282.6085100674163,1843.7499,1673.6162,1771.9433747004061,1754.4951,1709.2205,1745.2872,1681.247,1672.1876,1593.0
ID116,1986-07-31,2282.6085100674163,1843.7499,1662.4972,1741.3974038858826,1649.3654,1634.2821,1749.7163,1642.9021,1565.481,1479.0
ID116,1986-08-31,2282.6085100674163,1843.7499,1686.4309,1820.309360845338,1753.7552,1691.018,1754.1454,1668.0464,1651.3103,1701.0
ID116,1986-09-30,2282.6085100674163,1843.7499,1654.0663,1815.8118869719606,1741.8182,1694.1793,1758.5745,1663.3729,1618.8882,1618.0
ID116,1986-10-31,2282.6085100674163,1843.7499,1567.0302,1732.8755446514072,1520.3138,1521.35,1763.0035,1437.1255,1367.0222,1188.0
ID116,1986-11-30,2282.6085100674163,1843.7499,1677.9489,1839.8219049523373,1818.3302,1721.7242,1767.4326,1663.6283,1697.7611,1393.0
ID117,1986-04-30,240.93742928605465,743.27295,867.56006,1008.2978483254396,856.98755,938.8948,1052.6842,764.28235,930.13104,783.0
ID117,1986-05-31,240.93742928605465,743.27295,893.385,950.5997748542391,1041.3077,1046.7677,1059.3684,815.7893,1035.4338,842.0
ID117,1986-06-30,240.93742928605465,743.27295,944.2042,948.2081547885385,1090.4612,1093.484,1066.0526,825.22174,1089.0621,839.0
ID117,1986-07-31,240.93742928605465,743.27295,890.9458,864.8897044852824,905.1826,982.9547,1072.7368,714.1945,990.28455,1080.0
ID117,1986-08-31,240.93742928605465,743.27295,896.91547,881.6925876119597,1016.149,1044.6459,1079.421,713.8253,1002.56506,979.0
ID117,1986-09-30,240.93742928605465,743.27295,924.86597,887.4950990264114,1097.7085,1112.764,1086.1052,699.59924,1091.8907,939.0
ID117,1986-10-31,240.93742928605465,743.27295,903.3797,812.0647071243823,905.32043,985.80225,1092.7894,595.2867,894.7559,699.0
ID117,1986-11-30,240.93742928605465,743.27295,942.41,838.711264014856,1081.7303,1087.79,1099.4736,610.0676,1167.7725,912.0
ID118,1986-05-31,240.93742928605465,743.27295,750.4908,784.9062520631027,964.5421,955.4955,960.6789,688.3965,959.29626,895.0
ID118,1986-06-30,240.93742928605465,743.27295,724.3222,764.6877839357538,1056.4357,986.0553,970.3578,650.61176,1052.7311,983.0
ID118,1986-07-31,240.93742928605465,743.27295,765.53015,752.4398883899503,1186.8817,1036.5145,980.0367,633.6052,1167.817,1012.0
ID118,1986-08-31,240.93742928605465,743.27295,768.8381,729.0151201506677,1235.491,1064.687,989.7156,600.7719,1202.4554,1047.0
ID118,1986-09-30,240.93742928605465,743.27295,783.6206,733.5031796567492,1259.2378,1069.0148,999.3945,591.91223,1210.596,1033.0
ID118,1986-10-31,240.93742928605465,743.27295,779.9842,710.1403804397244,1273.8445,1080.2668,1009.07336,584.8153,1214.7947,964.0
ID118,1986-11-30,240.93742928605465,743.27295,745.76514,667.2372804599335,1149.2173,1024.8341,1018.75226,527.9726,925.532,852.0
ID118,1986-12-31,240.93742928605465,743.27295,806.2349,692.8416334213023,1406.5269,1126.6853,1028.4312,515.10016,1398.2664,1049.0
ID119,1987-04-30,21508.369790121473,22913.385,26019.46,24464.039671791394,26294.236,27254.625,28931.752,24716.605,26066.326,26407.0
ID119,1987-05-31,21508.369790121473,24758.223,26222.28,25219.29144337177,28452.63,28388.156,29134.504,24203.922,28351.459,28696.0
ID119,1987-06-30,29443.273668514787,24989.223,26706.5,26888.1162282745,29840.367,29228.693,29337.256,24823.484,29586.32,27806.0
ID119,1987-07-31,21508.369790121473,25897.861,26785.24,26730.867530186573,29125.555,29016.967,29540.008,22818.016,28976.0,27760.0
ID119,1987-08-31,21508.369790121473,25657.545,27084.36,27228.39113094188,29828.16,29304.898,29742.76,22572.148,29750.543,31234.0
ID119,1987-09-30,21508.369790121473,25657.545,26744.4,26913.268192474683,29865.05,29493.809,29945.512,21455.86,29803.166,27044.0
ID119,1987-10-31,21508.369790121473,22638.686,26997.152,23662.618817475362,27125.418,27774.54,30148.264,18677.562,27471.625,23929.0
ID119,1987-11-30,29443.273668514787,24599.191,27850.84,26363.765609852104,31931.387,30592.234,30351.016,17683.758,31514.188,29948.0
ID12,1984-01-31,240.93742928605465,106.212616,21.280201,30.920190950654163,21.936987,21.291548,18.862375,21.59892,21.58541,28.7
ID12,1984-02-29,240.93742928605465,106.212616,19.941002,33.42011508108065,16.446266,17.25092,18.924751,16.822145,15.794998,20.5
ID12,1984-03-31,240.93742928605465,106.212616,20.834803,37.46138626293173,21.124231,20.658022,18.987127,18.345402,21.036938,19.2
ID12,1984-04-30,240.93742928605465,106.212616,21.228,42.77184366875741,22.328295,21.990288,19.049503,21.065441,21.815817,22.2
ID12,1984-05-31,240.93742928605465,106.212616,20.4018,45.03360504797662,18.65665,19.182756,19.11188,19.886345,17.258112,23.2
ID12,1984-06-30,240.93742928605465,106.212616,20.8072,47.44496170835998,19.991318,19.79134,19.174255,20.22993,18.108124,21.5
ID12,1984-07-31,240.93742928605465,106.212616,20.848,52.46223384195464,23.391445,22.736431,19.236631,22.198711,21.852396,29.8
ID12,1984-08-31,240.93742928605465,106.212616,20.632998,53.693273617395974,19.114933,19.474373,19.299007,20.909403,17.188635,22.6
ID120,1984-11-30,5764.889800132632,5821.798,5923.3677,5793.808395299352,5675.135,5647.3076,6109.184,5807.4785,5614.3423,5763.0
ID120,1984-12-31,5764.889800132632,6047.2705,6509.6265,6565.439315180044,6622.113,6189.9253,6181.368,6283.2217,6526.225,6606.0
ID120,1985-01-31,5764.889800132632,6732.379,6528.186,6825.794163924153,6976.878,6346.176,6253.5522,6521.844,6886.2827,6332.0
ID120,1985-02-28,5764.889800132632,6470.2383,6490.9326,6608.043429735099,6845.9673,6210.3955,6325.7363,6402.4336,6561.146,6065.0
ID120,1985-03-31,5764.889800132632,6048.207,6454.054,6672.009754846041,7141.5156,6227.136,6397.9204,6328.4653,6669.744,6946.0
