unique_id,ds,DT,RF,KNN,LGBl,Ridge,Lasso,Elastic-net,XGB,LGB,y
m101,2023-09-01,2123.691167621578,2832.4321,3168.7,3486.1874063616888,3491.0120212921215,3959.285534478124,3976.776836329255,3481.6912260663585,3754.8666554897677,4476.0
m101,2023-10-01,4531.217752181726,4286.767,3315.2,3987.294292632383,3799.161760856105,4713.615592671719,4201.559415404137,3838.105555778864,4368.456002249251,4941.0
m101,2023-11-01,4531.217752181726,4220.969,3246.82,3812.683101375184,3522.7632485000495,4312.900495605912,3916.7987444205596,3757.0216336435824,4064.957910207893,4150.0
m102,2022-12-01,11421.100528447058,12642.345,12120.5,12778.360807298166,11299.28824679228,12167.667853707242,11839.640387848702,11957.215692204998,11466.142637188872,11561.0
m102,2023-01-01,4531.217752181726,3971.252,5015.22,4458.256622509657,5555.36472152993,2496.5441708491107,6353.023162468866,4597.62797487938,3941.7903830609803,3552.0
m102,2023-02-01,2123.691167621578,2881.607,5172.9,3623.6489889865757,4035.225742961085,2257.615385897773,4525.176275009998,3699.146502878627,3574.3751315960644,2836.0
m102,2023-03-01,4531.217752181726,4345.9097,5859.66,4395.797872656103,3881.9706619153017,2823.9726083781566,4135.93913644428,3956.6951831658885,3925.1511053972845,2939.0
m102,2023-04-01,2123.691167621578,2881.607,5332.04,3860.3976294623203,3496.0359832910435,2379.791407288147,3645.707660562966,3748.4165153626877,3507.6696480268943,3317.0
m102,2023-05-01,4531.217752181726,4477.3657,4526.38,4237.203400490567,3631.8172576035035,2867.4550742465644,3717.3658553218734,3925.097441284728,3896.9620784167964,2978.0
m102,2023-06-01,7473.161880544075,6447.6865,5609.2,6390.538856049186,5156.815439299864,4896.460529457227,5241.099026358979,4843.572464752537,5298.501148386257,5930.0
m102,2023-07-01,7473.161880544075,7568.1787,5271.86,8171.753068195088,7360.751702311758,6917.036325174133,7579.469548942732,7231.303812316462,7889.164401330468,7455.0
m102,2023-08-01,4531.217752181726,4451.845,4399.34,4948.550152344729,4827.482538902005,2784.538858168916,5266.056048458043,4600.508849092646,4421.076310900201,4202.0
m102,2023-09-01,4531.217752181726,4720.796,4842.8,4976.747491310026,4696.971748000102,3252.474637901588,5047.9601972878245,4678.137793186853,4665.167826815209,3501.0
m102,2023-10-01,4531.217752181726,4773.9316,5483.98,5008.839001835856,4561.928779934804,3268.802293805898,4875.520150159877,4494.790472999534,4911.938567976286,3986.0
m102,2023-11-01,11421.100528447058,10410.403,7132.32,9162.87984121725,7566.854658909733,7933.9706381628075,7877.5857795286465,7538.583399970184,8270.28463924123,9912.0
m103,2022-12-01,439.86112685938934,969.80164,941.94,978.1117729155537,790.5602042574742,1063.3793808558419,807.469946567305,768.081707983183,806.8312282082927,1318.0
m103,2023-01-01,439.86112685938934,969.80164,854.54,920.0496036168478,720.3038659116128,808.065360931789,745.7220343671688,730.1887330631065,723.3403082672854,556.0
m103,2023-02-01,439.86112685938934,887.9728,738.14,942.4292109253377,870.5921735656784,887.0210118989553,898.2208686267568,846.2586641624904,843.8604896221352,631.0
m103,2023-03-01,439.86112685938934,887.9728,657.62,835.580486556673,725.7773707124577,746.7621495974929,766.0699434969001,742.8460601487043,715.586150663498,637.0
m103,2023-04-01,439.86112685938934,887.9728,736.1,771.0040392604183,652.8278636579502,687.0664879343382,688.3631427868557,707.3879298667435,661.7554136963577,866.0
m103,2023-05-01,439.86112685938934,969.80164,1047.08,947.462901328861,676.727406164352,806.7605516378824,705.8374502933607,698.0210837605939,786.3289498364916,836.0
m103,2023-06-01,2123.691167621578,2458.363,2223.1,2148.0466667631226,1682.774586780463,2203.9098640213238,1716.6795814413176,1493.9524508689024,1822.5005353895779,1980.0
m103,2023-07-01,2123.691167621578,1787.5615,1437.06,1788.0571584568022,1612.1669126330648,1540.8610558202627,1724.8480960539011,1479.539771721057,1662.1904796801584,1729.0
m103,2023-08-01,2123.691167621578,1442.2512,1008.12,1293.6307779423478,1303.5825692544656,1081.9437255884181,1444.5841733054046,1186.8881439771335,1257.287103525889,1164.0
m103,2023-09-01,439.86112685938934,887.9728,972.24,792.0323955991375,827.2117652341163,657.3062511685151,956.1710505943282,756.7966094023126,833.1874091227468,824.0
m103,2023-10-01,439.86112685938934,887.9728,851.58,734.6252377875378,753.5804984191259,692.5579552935809,842.8209853477294,729.6646691809281,791.7206302615509,735.0
m103,2023-11-01,439.86112685938934,749.8602,665.08,601.6213667769748,596.6359314428365,530.970959057194,664.2462753159217,610.7265574188151,644.1768148630713,589.0
m104,2022-12-01,4531.217752181726,4345.9097,3112.06,3794.4280784559846,3367.8533289547104,3506.2610843661487,3416.8908672879215,3318.561499623277,3026.913556718562,3566.0
m104,2023-01-01,2123.691167621578,2881.607,2901.68,3181.1098042678004,3029.941620905146,2688.945898787754,3098.8168538481254,3075.361826079646,2802.392315861249,2621.0
m104,2023-02-01,2123.691167621578,2827.975,3141.54,3247.360248672587,2981.586199165222,2730.2373694226208,3047.671113090308,3077.705751497578,2835.037321785634,2637.0
m104,2023-03-01,2123.691167621578,2898.017,3323.3282,3878.8613755686415,3159.576390077049,3140.3259313417548,3226.7966469419675,3284.851921903112,3195.493151159135,2847.0
m104,2023-04-01,2123.691167621578,2827.975,3604.4563560000006,3574.7636656856066,2836.545951721304,2851.8693504458593,2920.4564587532786,2958.908523152097,2841.092743948692,3423.0
m104,2023-05-01,4531.217752181726,4189.6533,5390.9496420000005,4801.486868431837,3305.562185034857,4002.045801991198,3377.678796627772,3216.042463764544,3289.825670528843,4042.0
m104,2023-06-01,4531.217752181726,4776.201,4841.62,5001.707528186974,3598.1090699524466,3790.426007663853,3706.265941881162,3245.683252667085,3828.3590107468717,4023.0
m104,2023-07-01,4531.217752181726,4353.2827,3934.72,4745.946286097118,4034.2841175823437,3197.9376758894655,4189.69256557068,3597.2687557442764,4281.069693961198,3660.0
m104,2023-08-01,4531.217752181726,4398.7095,3665.1,4577.221411362457,4150.345227052697,3553.559309450291,4366.415579019405,3889.2265587941206,4217.372987539397,3676.0
m104,2023-09-01,2123.691167621578,2832.4321,3396.68,3244.7782148614715,3159.170976395122,2269.4559537357236,3411.651296918795,3078.2709353872624,3030.912530119016,2644.0
m104,2023-10-01,2123.691167621578,2697.4243,2834.94,2736.1245467241993,2727.954519746596,1892.14795636235,2926.5336260858717,2599.472459388168,2811.5567201926056,1816.0
m104,2023-11-01,2123.691167621578,2680.9338,2899.62,2708.475535137569,2439.329624446534,1800.3633754964349,2588.2083913052534,2436.109039013701,2502.9251012985524,2138.0
m105,2022-12-01,2123.691167621578,2740.5522,2134.68,2175.9523596535664,1887.1844610168876,2360.2902900426275,1911.4465918201895,1786.8522112774144,1754.4348444091886,2494.0
m105,2023-01-01,439.86112685938934,969.80164,1308.52,1344.1211699910207,1302.8740676295395,1083.9810218573275,1395.804738852345,1280.4305211343333,1293.2136976722495,1425.0
m105,2023-02-01,2123.691167621578,1749.3125,1330.5,1548.6810405726742,1393.543145838274,1327.4651205729474,1476.7200507574398,1474.5799266887886,1342.2036202428746,1595.0
m105,2023-03-01,439.86112685938934,969.80164,1370.66,1503.983221331774,1224.2183722087627,1284.4570132945857,1310.5771256494852,1228.269907601967,1209.1191471660159,1394.0
m105,2023-04-01,439.86112685938934,969.80164,1268.72,1204.4292625068535,1018.6849767888338,906.3970872709099,1094.3724291737221,1068.978356930414,1046.525991599015,926.0
m105,2023-05-01,439.86112685938934,969.80164,1342.0,1312.5399528016453,1034.3949882562629,1077.616540766966,1091.7511057110355,1082.1336119219561,1118.166746720021,816.0
m105,2023-06-01,2123.691167621578,1786.5737,1847.84,1889.668318060829,1448.1048187593974,1556.4643444735464,1502.6460896923584,1331.6306302808391,1583.856555658045,1689.0
m105,2023-07-01,2123.691167621578,2621.9146,1784.76,2272.8837519678013,2077.1073161203954,2104.2549420290306,2166.9011836130117,2070.316248825288,2158.4594553363777,2588.0
m105,2023-08-01,2123.691167621578,1623.51,1316.24,1525.7392178970692,1461.0559863016701,1098.7400261248154,1612.2611085506069,1394.6351593346303,1377.7465309911358,1314.0
m105,2023-09-01,439.86112685938934,887.9728,1122.3,1006.1322736299246,1108.1572216068541,760.4392857663986,1239.7620522785126,1106.2456515345116,1093.012488801346,771.0
m105,2023-10-01,439.86112685938934,887.9728,1095.2,767.9697881593315,820.7994690867961,561.7076761323491,918.4637110274576,821.150986943026,867.0061027279713,648.0
m105,2023-11-01,439.86112685938934,887.9728,1215.42,856.7564395855326,776.3749346922119,629.532415300679,840.0189136831697,772.8715205296816,936.6589113512628,1001.0
m106,2022-12-01,7473.161880544075,7448.5303,5304.54,6549.409856960904,5502.331587898595,6549.402036138265,5627.1762013363095,5616.269163823193,5726.321105782644,6686.0
m106,2023-01-01,4531.217752181726,4382.6353,4174.84,4424.775950424177,4209.929377476902,3410.8467798277707,4433.896652830934,4521.215535832939,4266.603347580875,4354.0
m106,2023-02-01,4531.217752181726,5353.0615,4954.38,5509.057345551146,5094.4775270172295,5193.552683395357,5286.244871360938,5314.033816918751,5396.8461902190475,5670.0
m106,2023-03-01,4531.217752181726,5406.1973,4915.02,5565.548760884887,5035.241283247089,4968.528948120781,5286.56063120461,5279.270604633226,5614.954646290954,5245.0
m106,2023-04-01,4531.217752181726,5161.2827,4443.0,4955.728805311929,4590.896284008189,4325.595815634698,4867.962776864714,4809.572808372537,4806.625123399014,4416.0
m106,2023-05-01,4531.217752181726,5428.323,5788.02,5555.844843982155,4320.947114705324,4820.763041460857,4579.299201825832,4521.560019769709,4566.791407752245,5085.0
m106,2023-06-01,7473.161880544075,7854.254,6875.98,7755.181916517479,5822.784763159731,6687.145177938515,6065.886386376038,5574.521106841662,6392.396339981503,6891.0
m106,2023-07-01,7473.161880544075,7581.9136,5526.92,7145.660100973582,6220.52695053706,5699.443357268165,6580.880935741217,5975.294770545469,6462.920861782558,6200.0
m106,2023-08-01,4531.217752181726,4451.845,4769.6,4660.259460298458,4519.1435594109535,3417.628827854171,4959.578052765081,4498.521632451171,4329.078147935382,6683.0
m106,2023-09-01,2123.691167621578,2832.4321,4221.96,3790.200685300677,3622.3664670058706,2631.9378748749623,3973.7028522181604,3594.6917278719243,3524.021188791209,3548.0
m106,2023-10-01,2123.691167621578,2778.8013,3912.64,3030.210364762114,2868.07223036641,2025.572693195846,3119.6794637710123,2820.836733957641,2997.3420888555997,2708.0
m106,2023-11-01,4531.217752181726,3921.2832,4592.58,3989.3755828684625,3350.236338109512,3068.7396182996936,3513.9030879092807,3272.586922387046,3519.1675260825987,3847.0
m107,2022-12-01,7473.161880544075,7417.303,6691.08,7146.282263981655,6287.325546686982,7839.606542870832,6568.842123271213,6434.37076762703,6581.306775563352,7962.0
m107,2023-01-01,4531.217752181726,5336.879,6332.4,5971.836590859474,5569.278432795682,6381.904965041433,5948.29206499841,5692.894862617524,5711.572262405137,5137.0
m107,2023-02-01,4531.217752181726,5166.8267,5974.34,5479.044756280218,5202.258466568843,5950.6411797492165,5580.929582368207,5401.84253278882,5606.703926489913,5254.0
m107,2023-03-01,4531.217752181726,5336.879,5797.64,5393.942484083652,4839.820642468172,5915.732832183711,5194.148396996162,5054.703091853139,5168.153035508066,5755.0
m107,2023-04-01,4531.217752181726,5309.5176,5695.0,5706.527578674961,5222.9784170301855,6234.418796826898,5547.6732618622855,5327.197380658756,5667.292023528954,5296.0
m107,2023-05-01,4531.217752181726,5406.1973,6140.88,5517.737292895469,4804.611946991425,6161.4411296638555,5147.867261936574,4973.759567402473,5265.453879181644,5616.0
m107,2023-06-01,7473.161880544075,7915.442,7223.34,7765.2647745700215,6241.689584439878,8130.072487883212,6572.833396892161,6068.063418778008,6611.632928831256,7916.0
m107,2023-07-01,7473.161880544075,7670.4634,6648.26,7846.009770200703,6831.544008619934,7817.477614020208,7274.941577378192,6722.386010156451,7284.439077479484,7325.0
m107,2023-08-01,7473.161880544075,7370.0244,6418.74,7535.659468134313,7049.558377055766,7686.110600805049,7593.365829543431,6988.25424856501,7688.813582472104,7465.0
m107,2023-09-01,4531.217752181726,5084.7583,5752.2,5686.683733469056,5522.338807909673,5984.135689052868,6123.893635750858,5496.759020869441,5900.77413387604,5943.0
m107,2023-10-01,4531.217752181726,4451.845,5223.42,4847.927716676986,4532.495383126416,5059.623165359063,5045.4046331730315,4576.844981327915,4911.215537805824,5517.0
m107,2023-11-01,4531.217752181726,5053.919,5521.74,5576.335704068313,5131.744791161729,5936.1470259931,5543.163672498648,5063.752344074807,5495.119581849281,5346.0
m108,2022-12-01,107618.40880636605,101416.19,72774.9,110381.20079041907,82280.75465616643,100779.77426241917,85212.96326282326,89361.65649908115,83385.20352938671,96840.0
m108,2023-01-01,51479.768140311804,59900.234,61938.74,60172.64348863307,59278.06135714221,55217.84810809177,64292.07242110006,58355.41782762861,59066.01535964328,51941.0
m108,2023-02-01,51479.768140311804,59250.31,59431.8,56674.6286569504,53468.649623306366,54431.40075041169,57797.271454128575,55462.594059659976,56057.577029130814,52044.0
m108,2023-03-01,51479.768140311804,60056.36,61014.82,63329.91847296576,54249.82310941574,60034.26654369974,57929.77603193794,55566.85942474149,59787.312781877736,55007.0
m108,2023-04-01,51479.768140311804,53223.883,60055.46,60649.99434031067,50502.6551039409,54488.8245645294,54022.57109106784,52468.813779061944,52416.24488561582,51657.0
m108,2023-05-01,51479.768140311804,52187.938,59828.58,62406.160078253844,49166.82702856971,55425.84455911209,52400.822250304656,50599.71148986468,50314.45653259544,52143.0
m108,2023-06-01,76084.92957480316,75857.01,68655.48,93468.87672299532,67586.2136169933,83981.16309707891,70748.8067346877,63877.40160415315,72274.21256069007,82604.0
m108,2023-07-01,107618.40880636605,99673.945,70779.24,106724.53515182123,86296.44531197699,93458.9106024056,90992.8225082364,87164.06873854165,97407.47472644519,91657.0
m108,2023-08-01,62129.47880733944,61707.863,61350.86,64979.50923492552,66416.09737225712,62244.852595507386,73157.7353467555,64487.24471852527,70219.7856757061,71340.0
m108,2023-09-01,51479.768140311804,58036.43,56626.26,58334.53364128529,55085.81201654895,52518.38965558202,61233.60863041696,55019.49612059691,57637.914355828834,55006.0
m108,2023-10-01,51479.768140311804,47157.918,53821.36,48762.727535097336,47836.22775500834,46659.30488944573,52937.26482026534,48160.39117032748,48699.930501224626,48865.0
m108,2023-11-01,51479.768140311804,52700.973,60330.08,58616.77126587,52409.093168246334,56100.94793701633,56633.999529656125,52319.34937345373,57373.62247140987,58648.0
m109,2022-12-01,439.86112685938934,863.6549,691.34,578.9176286088864,551.1394199300353,495.9346943149445,552.2258674868698,601.267585900793,606.4734587592976,700.0
m109,2023-01-01,439.86112685938934,887.9728,809.4,804.7928544578988,820.9036201521666,720.5085303623944,821.8984210356972,906.8402224094314,904.3558312567018,1200.0
m109,2023-02-01,439.86112685938934,941.0138,824.76,813.2466773664629,750.9468015721321,663.9974256288542,774.4540622181601,795.8943722288874,838.4407612188645,800.0
m109,2023-03-01,439.86112685938934,887.9728,902.74,927.8664894502123,878.9976688029467,726.3621693639813,908.6625415599269,885.5354055910827,970.9594135626296,600.0
m109,2023-04-01,2123.691167621578,1749.3125,1205.06,1457.004521237708,1326.531251256344,1307.0952621252243,1371.8981371686282,1218.4937738897795,1382.68525890477,1500.0
m109,2023-05-01,439.86112685938934,887.9728,793.28,752.4448304454784,810.0629438839637,486.3060766054989,894.3732646891085,774.8398942626839,772.8684717692381,900.0
m109,2023-06-01,439.86112685938934,377.83295,772.22,524.6928156258581,553.7771262541701,291.06381332731837,615.7558045072634,538.232075007009,528.9706303123577,400.0
m109,2023-07-01,439.86112685938934,353.51508,754.0,540.7651647269653,408.521351792634,264.49817349790885,442.1032947642986,380.2449857319936,513.5887785403651,800.0
m109,2023-08-01,439.86112685938934,863.6549,768.84,803.929931064783,643.3635502505049,594.4819607750529,656.2527862848248,576.2844110344492,709.4491107176332,400.0
m109,2023-09-01,439.86112685938934,808.14026,804.5,765.2731892862918,764.7574424822106,532.0187637872837,788.680692989197,722.7405008825225,787.7729801975258,600.0
m109,2023-10-01,439.86112685938934,887.9728,926.2,934.7085148138377,937.9578543099796,845.65950890082,977.7593954216032,832.4811126900819,904.2422791777321,700.0
m109,2023-11-01,439.86112685938934,377.83295,667.6,495.9697609703574,494.26557974141076,192.91417941158454,552.7970054620286,483.1842229674327,557.7392182313399,900.0
m11,2022-12-01,40720.84926470588,47157.918,47080.14,45152.36406389124,50940.132998072484,49493.41128054657,56099.3480193419,51616.20701567849,47820.81763949644,35157.0
m11,2023-01-01,40720.84926470588,33651.945,46033.02,37392.41282327605,37377.77135092412,40693.9096968495,41979.77086654246,36767.132752144506,36164.20550762241,32322.0
m11,2023-02-01,51479.768140311804,50942.223,49751.3,50339.23598134561,47026.02989523038,56217.38736012427,50528.85475364723,46142.18222099173,50184.36687692218,50716.0
m11,2023-03-01,40720.84926470588,45943.297,49151.02,45859.65906102867,44114.713727080496,51936.568647864595,47911.112042888344,44394.48865488814,45443.95276458619,42163.0
m11,2023-04-01,51479.768140311804,51630.383,45499.76,49732.51584229837,49015.84054183992,58151.373209370315,52792.25127059395,48850.88504810348,52506.003186142414,48696.0
m11,2023-05-01,62129.47880733944,57957.31,50486.08,56055.56973708877,53123.33472388884,66524.64160723938,57317.87272547948,54529.72578690367,55332.59317339347,61703.0
m11,2023-06-01,51479.768140311804,47157.918,48166.64,44757.52094395965,46377.47575088249,52593.9478389336,51071.52957318411,45996.70104053392,47467.65698683074,42044.0
m11,2023-07-01,40720.84926470588,46407.09,47385.9,43784.965641176845,42773.69045449593,52079.14067925924,47197.27822237545,43599.40935676104,43552.18973857852,41766.0
m11,2023-08-01,40720.84926470588,43178.82,50217.08,43228.57717035953,40720.71329079358,49785.506100252926,44793.19388869196,41919.40305004078,44628.21037050312,43908.0
m11,2023-09-01,40720.84926470588,45299.09,50024.58,46374.962463074764,42124.78632340214,52630.655035581396,45945.366551595755,43335.06051816673,45739.11887912938,43530.0
m11,2023-10-01,62129.47880733944,59383.22,52827.76,59784.18058697655,54511.9683641365,69406.54737634654,58434.617394595756,56190.127312858436,58568.21750773048,66014.0
m11,2023-11-01,76084.92957480316,76395.87,63771.82,76017.44664268558,67855.5223059713,85255.342281733,72854.23772745028,70990.66177044406,74249.70997889392,80455.0
m110,2022-12-01,16296.81013053168,17085.92,17455.86,17343.53651639105,16788.226000084196,16726.453009456083,18026.315038519635,17325.690491753063,18696.763175848213,18000.0
m110,2023-01-01,21300.321120689656,21286.148,19350.131999999998,20791.020252585786,19468.537004482674,20662.87761614803,20835.257947389266,16531.57686653969,21424.67886455968,21300.0
m110,2023-02-01,16296.81013053168,19379.564,17758.76,18903.486818058183,18117.33710429144,18317.020497275356,19763.210519126314,17328.625775085846,18803.617026626336,21500.0
m110,2023-03-01,16296.81013053168,16302.356,16674.522,16463.89031016471,15809.699111034095,15444.72001629774,17474.11000163209,15032.710401086766,16491.914870758723,14600.0
m110,2023-04-01,21300.321120689656,21286.148,18913.74,20980.090539311655,19178.135185738385,20640.26275351037,20707.39775850538,17892.29705775215,20401.43619405041,17200.0
m110,2023-05-01,16296.81013053168,17041.07,16286.132,17308.906855817953,17138.852252371926,16822.2840182093,18868.00903583415,16531.349614452796,18100.67471693074,13100.0
m110,2023-06-01,11421.100528447058,11628.07,13995.38,12297.929828753018,12932.569470303823,11743.900604537335,14586.63562691272,12576.867800833852,13009.515104766355,8700.0
m110,2023-07-01,16296.81013053168,15010.095,16077.42,15216.070921472781,13519.572534967616,14558.891126756178,14841.064520685184,13124.733680099433,15126.416113874668,13900.0
m110,2023-08-01,16296.81013053168,17159.645,17769.16,18330.172901844333,16052.745844062316,17231.275174793394,17303.920761572732,15047.542945645762,18849.112665695804,15200.0
m110,2023-09-01,16296.81013053168,16302.356,15884.64,16207.053027525199,15058.319941534963,15367.365832505453,16478.41607044863,14670.355733789826,16611.825845204035,13500.0
m110,2023-10-01,21300.321120689656,18770.654,17427.64,19479.197239974335,17303.82041242355,18645.529695952162,18744.953164182818,17079.176513367816,19257.024593564554,17900.0
m110,2023-11-01,21300.321120689656,20428.613,18410.08,20618.76642780303,17962.380883478985,19340.412065952925,19596.216898290204,18561.97171083422,21250.794322405065,18400.0
