unique_id,ds,y,is_anomaly
M1004,1993-09-30,6161.0,0
M1004,1993-10-31,6095.0,0
M1004,1993-11-30,6058.0,0
M1004,1993-12-31,6075.0,0
M1004,1994-01-31,6107.0,0
M1004,1994-02-28,6080.0,0
M1005,1993-03-31,4645.0,0
M1005,1993-04-30,4573.0,0
M1005,1993-05-31,4660.0,0
M1005,1993-06-30,4683.0,0
M1005,1993-07-31,4686.2,0
M1005,1993-08-31,4722.0,0
M1005,1993-09-30,4738.4,0
M1005,1993-10-31,4741.8,0
M1005,1993-11-30,4785.0,0
M1005,1993-12-31,4782.8,0
M1005,1994-01-31,4884.2,0
M1005,1994-02-28,4898.4,0
M1006,1993-03-31,6260.55,0
M1006,1993-04-30,6176.1,0
M1006,1993-05-31,6264.1,0
M1006,1993-06-30,6258.4,0
M1006,1993-07-31,6288.65,0
M1006,1993-08-31,6293.1,0
M1006,1993-09-30,6273.9,0
M1006,1993-10-31,6282.2,0
M1006,1993-11-30,6271.75,0
M1006,1993-12-31,6260.3,0
M1006,1994-01-31,6279.1,0
M1006,1994-02-28,6297.15,0
M1007,1993-03-31,6482.5,0
M1007,1993-04-30,6358.5,0
M1007,1993-05-31,6679.0,0
M1007,1993-06-30,6692.0,0
M1007,1993-07-31,6749.5,0
M1007,1993-08-31,6778.5,0
M1007,1993-09-30,6709.5,0
M1007,1993-10-31,6751.5,0
M1007,1993-11-30,6741.5,0
M1007,1993-12-31,6726.5,0
M1007,1994-01-31,6775.5,0
M1007,1994-02-28,6863.0,0
M1008,1993-03-31,8261.1,0
M1008,1993-04-30,8177.3,0
M1008,1993-05-31,8315.2,0
M1008,1993-06-30,8321.7,0
M1008,1993-07-31,8370.0,0
M1008,1993-08-31,8282.0,0
M1008,1993-09-30,8292.7,0
M1008,1993-10-31,8320.7,0
M1008,1993-11-30,8313.4,0
M1008,1993-12-31,8235.1,0
M1008,1994-01-31,8327.0,0
M1008,1994-02-28,8362.3,0
M1009,1993-03-31,5753.0,0
M1009,1993-04-30,6031.8,0
M1009,1993-05-31,5734.0,0
M1009,1993-06-30,5689.0,0
M1009,1993-07-31,5624.0,0
M1009,1993-08-31,5621.8,0
M1009,1993-09-30,5614.6,0
M1009,1993-10-31,5505.6,0
M1009,1993-11-30,5521.4,0
M1009,1993-12-31,5334.0,0
M1009,1994-01-31,5316.8,0
M1009,1994-02-28,5261.4,0
M101,1994-10-31,4646.0,0
M101,1994-11-30,4642.0,0
M101,1994-12-31,5256.0,0
M101,1995-01-31,5472.0,0
M101,1995-02-28,4952.0,0
M101,1995-03-31,4960.0,0
M101,1995-04-30,4004.0,0
M101,1995-05-31,4820.0,0
M101,1995-06-30,5032.0,0
M101,1995-07-31,4562.0,0
M101,1995-08-31,4774.0,0
M101,1995-09-30,4408.0,0
M1010,1993-03-31,5291.66,0
M1010,1993-04-30,5027.4,0
M1010,1993-05-31,5001.8,0
M1010,1993-06-30,5451.6,0
M1010,1993-07-31,4601.92,0
M1010,1993-08-31,5048.44,0
M1010,1993-09-30,5400.34,0
M1010,1993-10-31,5375.88,0
M1010,1993-11-30,5253.12,0
M1010,1993-12-31,5207.16,0
M1010,1994-01-31,4999.1,0
M1010,1994-02-28,5373.46,0
M1011,1993-03-31,6956.35,0
M1011,1993-04-30,6541.05,0
M1011,1993-05-31,6437.6,0
M1011,1993-06-30,7157.55,0
M1011,1993-07-31,5630.15,0
M1011,1993-08-31,6422.3,0
M1011,1993-09-30,7012.9,0
M1011,1993-10-31,7114.75,0
M1011,1993-11-30,6971.85,0
M1011,1993-12-31,7104.75,0
M1011,1994-01-31,6788.8,0
M1011,1994-02-28,7283.0,0
M1012,1993-03-31,6272.8,0
M1012,1993-04-30,6027.45,0
M1012,1993-05-31,6066.9,0
M1012,1993-06-30,6471.45,0
M1012,1993-07-31,5874.65,0
M1012,1993-08-31,6198.8,0
M1012,1993-09-30,6487.95,0
M1012,1993-10-31,6324.95,0
M1012,1993-11-30,6160.95,0
M1012,1993-12-31,5913.15,0
M1012,1994-01-31,5708.95,0
M1012,1994-02-28,6150.65,0
M1013,1993-03-31,5060.14,0
M1013,1993-04-30,5047.38,0
M1013,1993-05-31,4966.7,0
M1013,1993-06-30,5109.24,0
M1013,1993-07-31,5011.32,0
M1013,1993-08-31,5069.22,0
M1013,1993-09-30,5106.18,0
M1013,1993-10-31,5165.4,0
M1013,1993-11-30,5255.46,0
M1013,1993-12-31,5327.02,0
M1013,1994-01-31,5452.32,0
M1013,1994-02-28,5398.28,0
M1014,1993-03-31,6495.15,0
M1014,1993-04-30,6491.9,0
M1014,1993-05-31,6339.15,0
M1014,1993-06-30,6612.6,0
M1014,1993-07-31,6426.0,0
M1014,1993-08-31,6587.6,0
M1014,1993-09-30,6658.8,0
M1014,1993-10-31,6830.65,0
M1014,1993-11-30,6983.75,0
M1014,1993-12-31,7124.05,0
M1014,1994-01-31,7427.45,0
M1014,1994-02-28,7234.9,0
M1015,1993-03-31,6007.5,0
M1015,1993-04-30,5606.0,0
M1015,1993-05-31,5481.0,0
M1015,1993-06-30,5547.5,0
M1015,1993-07-31,5429.5,0
M1015,1993-08-31,5522.0,0
M1015,1993-09-30,5758.5,0
M1015,1993-10-31,5842.5,0
M1015,1993-11-30,5922.0,0
M1015,1993-12-31,6034.0,0
M1015,1994-01-31,6025.5,0
M1015,1994-02-28,6099.5,0
M1016,1993-03-31,5625.0,0
M1016,1993-04-30,5078.0,0
M1016,1993-05-31,5140.0,0
M1016,1993-06-30,5097.0,0
M1016,1993-07-31,4889.0,0
M1016,1993-08-31,5199.0,0
M1016,1993-09-30,5394.0,0
M1016,1993-10-31,5511.0,0
M1016,1993-11-30,5461.0,0
M1016,1993-12-31,5312.0,0
M1016,1994-01-31,5367.0,0
M1016,1994-02-28,5667.0,0
M1017,1993-03-31,5385.0,0
M1017,1993-04-30,5085.0,0
M1017,1993-05-31,4852.0,0
M1017,1993-06-30,5071.0,0
M1017,1993-07-31,4872.0,0
M1017,1993-08-31,4923.0,0
M1017,1993-09-30,4970.0,0
M1017,1993-10-31,4999.0,0
M1017,1993-11-30,5229.0,0
M1017,1993-12-31,5612.0,0
M1017,1994-01-31,5491.0,0
M1017,1994-02-28,5304.0,0
M1018,1993-03-31,6880.5,0
M1018,1993-04-30,6824.0,0
M1018,1993-05-31,6956.5,0
M1018,1993-06-30,6887.0,0
M1018,1993-07-31,6814.5,0
M1018,1993-08-31,7022.5,0
M1018,1993-09-30,7082.0,0
M1018,1993-10-31,6938.0,0
M1018,1993-11-30,7045.0,0
M1018,1993-12-31,7309.0,0
M1018,1994-01-31,7353.0,0
M1018,1994-02-28,7268.0,0
M1019,1993-03-31,7042.5,0
M1019,1993-04-30,6899.7,0
M1019,1993-05-31,6960.0,0
M1019,1993-06-30,6879.6,0
M1019,1993-07-31,7119.9,0
M1019,1993-08-31,7230.9,0
M1019,1993-09-30,7358.4,0
M1019,1993-10-31,7506.9,0
M1019,1993-11-30,8001.9,1
M1019,1993-12-31,8046.0,0
M1019,1994-01-31,7761.6,0
M1019,1994-02-28,8082.0,0
M102,1994-10-31,5965.0,0
M102,1994-11-30,5180.0,0
M102,1994-12-31,5810.0,0
M102,1995-01-31,6065.0,0
M102,1995-02-28,4945.0,0
M102,1995-03-31,5540.0,0
M102,1995-04-30,4735.0,0
M102,1995-05-31,4830.0,0
M102,1995-06-30,5275.0,0
M102,1995-07-31,5300.0,0
M102,1995-08-31,4655.0,0
M102,1995-09-30,4470.0,0
M1020,1993-03-31,3576.2,0
M1020,1993-04-30,3772.4,0
M1020,1993-05-31,3639.4,0
M1020,1993-06-30,3973.0,0
M1020,1993-07-31,4089.6,0
M1020,1993-08-31,3967.8,0
M1020,1993-09-30,4116.2,0
M1020,1993-10-31,4300.8,0
M1020,1993-11-30,3983.8,0
M1020,1993-12-31,4140.6,0
M1020,1994-01-31,4460.0,1
M1020,1994-02-28,4217.6,1
M1021,1993-03-31,6445.0,0
M1021,1993-04-30,6359.6,0
M1021,1993-05-31,6096.4,0
M1021,1993-06-30,6980.6,0
M1021,1993-07-31,5840.6,0
M1021,1993-08-31,6273.2,0
M1021,1993-09-30,6202.4,0
M1021,1993-10-31,6553.6,0
M1021,1993-11-30,6889.8,0
M1021,1993-12-31,7145.2,0
M1021,1994-01-31,8258.4,0
M1021,1994-02-28,7550.4,0
M1022,1993-03-31,3170.0,0
M1022,1993-04-30,3426.0,0
M1022,1993-05-31,3147.0,0
M1022,1993-06-30,4799.5,0
M1022,1993-07-31,3046.5,0
M1022,1993-08-31,3565.0,0
M1022,1993-09-30,2237.5,0
M1022,1993-10-31,2801.0,0
M1022,1993-11-30,3462.5,0
M1022,1993-12-31,2744.5,0
M1022,1994-01-31,5808.0,0
M1022,1994-02-28,3856.0,0
M1023,1993-03-31,6155.2,0
M1023,1993-04-30,6126.55,0
M1023,1993-05-31,6077.6,0
M1023,1993-06-30,6160.5,0
M1023,1993-07-31,6102.3,0
M1023,1993-08-31,6085.45,0
M1023,1993-09-30,6106.65,0
M1023,1993-10-31,6082.85,0
M1023,1993-11-30,6154.9,0
M1023,1993-12-31,6193.5,0
M1023,1994-01-31,6203.35,0
M1023,1994-02-28,6260.8,0
M1024,1993-03-31,5807.4,0
M1024,1993-04-30,5910.0,0
M1024,1993-05-31,5882.0,0
M1024,1993-06-30,5853.6,0
M1024,1993-07-31,5863.6,0
M1024,1993-08-31,5816.6,0
M1024,1993-09-30,5878.8,0
M1024,1993-10-31,5831.4,0
M1024,1993-11-30,6002.4,0
M1024,1993-12-31,6055.6,0
M1024,1994-01-31,6037.0,0
M1024,1994-02-28,6074.8,0
M1025,1993-03-31,9406.7,0
M1025,1993-04-30,9298.1,0
M1025,1993-05-31,9214.2,0
M1025,1993-06-30,9394.2,0
M1025,1993-07-31,9272.8,0
M1025,1993-08-31,9262.6,0
M1025,1993-09-30,9273.9,0
M1025,1993-10-31,9250.0,0
M1025,1993-11-30,9308.6,0
M1025,1993-12-31,9359.2,0
M1025,1994-01-31,9388.2,0
M1025,1994-02-28,9484.2,0
M1026,1993-03-31,8622.5,0
M1026,1993-04-30,8556.5,0
M1026,1993-05-31,8677.5,0
M1026,1993-06-30,8854.5,0
M1026,1993-07-31,8712.5,0
M1026,1993-08-31,8873.0,0
M1026,1993-09-30,8918.5,0
M1026,1993-10-31,8896.5,0
M1026,1993-11-30,9102.0,0
M1026,1993-12-31,9067.0,0
M1026,1994-01-31,9043.0,0
M1026,1994-02-28,9045.5,0
M1027,1993-03-31,5761.9,0
M1027,1993-04-30,5694.2,0
M1027,1993-05-31,5601.4,0
M1027,1993-06-30,5729.4,0
M1027,1993-07-31,5763.9,0
M1027,1993-08-31,5681.2,0
M1027,1993-09-30,5731.1,0
M1027,1993-10-31,5687.4,0
M1027,1993-11-30,5673.9,0
M1027,1993-12-31,5776.9,0
M1027,1994-01-31,5766.7,0
M1027,1994-02-28,5836.9,0
M1028,1993-03-31,7954.4,0
M1028,1993-04-30,8159.2,0
M1028,1993-05-31,8123.6,0
M1028,1993-06-30,8906.8,0
M1028,1993-07-31,8045.6,0
M1028,1993-08-31,8528.8,0
M1028,1993-09-30,8454.2,0
M1028,1993-10-31,8846.0,0
M1028,1993-11-30,9256.6,0
M1028,1993-12-31,9291.4,0
M1028,1994-01-31,9670.0,0
M1028,1994-02-28,9618.4,0
M1029,1993-03-31,5994.0,0
M1029,1993-04-30,5842.5,0
M1029,1993-05-31,5764.5,0
M1029,1993-06-30,5838.5,0
M1029,1993-07-31,5237.5,0
M1029,1993-08-31,5603.5,0
M1029,1993-09-30,5995.5,0
M1029,1993-10-31,6273.0,0
M1029,1993-11-30,6485.5,0
M1029,1993-12-31,6799.0,0
M1029,1994-01-31,6925.5,0
M1029,1994-02-28,7020.0,0
M103,1994-10-31,6350.0,0
M103,1994-11-30,6600.0,0
M103,1994-12-31,6600.0,0
M103,1995-01-31,8550.0,0
M103,1995-02-28,6100.0,0
M103,1995-03-31,6900.0,0
M103,1995-04-30,6200.0,0
M103,1995-05-31,7750.0,0
M103,1995-06-30,8150.0,0
M103,1995-07-31,5700.0,0
M103,1995-08-31,6850.0,0
M103,1995-09-30,6500.0,0
M1030,1993-03-31,8086.0,0
M1030,1993-04-30,8121.0,0
M1030,1993-05-31,8228.5,0
M1030,1993-06-30,8007.0,0
M1030,1993-07-31,7959.5,0
M1030,1993-08-31,8188.0,0
M1030,1993-09-30,8257.5,0
M1030,1993-10-31,8323.5,0
M1030,1993-11-30,8736.5,0
M1030,1993-12-31,8751.5,0
M1030,1994-01-31,8664.5,0
M1030,1994-02-28,8658.5,0
M1031,1990-03-31,8287.9,0
M1031,1990-04-30,8296.9,0
M1031,1990-05-31,8121.9,0
M1031,1990-06-30,8256.6,0
M1031,1990-07-31,8212.4,0
M1031,1990-08-31,8240.8,0
M1031,1990-09-30,8329.5,0
M1031,1990-10-31,8489.0,0
M1031,1990-11-30,8627.3,0
M1031,1990-12-31,8790.0,0
M1031,1991-01-31,8913.3,0
M1031,1991-02-28,8798.5,0
M1032,1993-03-31,7105.0,0
M1032,1993-04-30,7215.0,0
M1032,1993-05-31,7148.0,0
M1032,1993-06-30,7386.0,0
M1032,1993-07-31,7554.0,0
M1032,1993-08-31,7600.0,0
M1032,1993-09-30,7606.0,0
M1032,1993-10-31,7594.0,0
M1032,1993-11-30,7756.0,0
M1032,1993-12-31,7875.0,0
M1032,1994-01-31,7591.0,0
M1032,1994-02-28,7624.0,0
M1033,1993-03-31,3653.3,0
M1033,1993-04-30,3730.6,0
M1033,1993-05-31,3536.5,0
M1033,1993-06-30,3963.8,0
M1033,1993-07-31,3732.4,0
M1033,1993-08-31,3859.0,0
M1033,1993-09-30,3743.8,0
M1033,1993-10-31,3812.9,0
M1033,1993-11-30,4005.0,0
M1033,1993-12-31,4029.8,0
M1033,1994-01-31,4436.8,0
M1033,1994-02-28,4185.7,0
M1034,1990-03-31,5824.4,0
M1034,1990-04-30,6090.6,0
M1034,1990-05-31,5986.2,0
M1034,1990-06-30,6770.0,0
M1034,1990-07-31,6018.6,0
M1034,1990-08-31,6398.4,0
M1034,1990-09-30,6198.4,0
M1034,1990-10-31,6565.0,0
M1034,1990-11-30,6975.6,0
M1034,1990-12-31,7011.8,0
M1034,1991-01-31,7326.0,0
M1034,1991-02-28,7258.0,0
M1035,1990-03-31,3705.5,0
M1035,1990-04-30,3426.5,0
M1035,1990-05-31,2717.0,0
M1035,1990-06-30,2894.0,0
M1035,1990-07-31,3615.5,0
M1035,1990-08-31,3299.0,0
M1035,1990-09-30,3223.0,0
M1035,1990-10-31,2652.0,0
M1035,1990-11-30,2586.0,0
M1035,1990-12-31,2619.5,0
M1035,1991-01-31,3869.0,0
M1035,1991-02-28,2783.5,0
M1036,1993-03-31,4623.4,0
M1036,1993-04-30,4663.0,0
M1036,1993-05-31,4643.6,0
M1036,1993-06-30,4644.6,0
M1036,1993-07-31,4625.6,0
M1036,1993-08-31,4596.4,0
M1036,1993-09-30,4471.6,0
M1036,1993-10-31,4191.6,0
M1036,1993-11-30,4102.2,0
M1036,1993-12-31,4146.2,0
M1036,1994-01-31,4278.8,0
M1036,1994-02-28,4409.2,0
M1037,1993-03-31,4711.6,0
M1037,1993-04-30,4675.6,0
M1037,1993-05-31,4631.8,0
M1037,1993-06-30,4525.2,0
M1037,1993-07-31,4471.6,0
M1037,1993-08-31,4416.8,0
M1037,1993-09-30,4414.8,0
M1037,1993-10-31,4481.0,0
M1037,1993-11-30,4479.6,0
M1037,1993-12-31,4484.2,0
M1037,1994-01-31,4534.0,0
M1037,1994-02-28,4550.8,0
M1038,1993-03-31,5390.0,0
M1038,1993-04-30,5339.0,0
M1038,1993-05-31,5330.0,0
M1038,1993-06-30,5256.0,0
M1038,1993-07-31,5093.0,0
M1038,1993-08-31,5032.5,0
M1038,1993-09-30,5082.5,0
M1038,1993-10-31,5182.0,0
M1038,1993-11-30,5198.0,0
M1038,1993-12-31,5124.5,0
M1038,1994-01-31,5138.5,0
M1038,1994-02-28,5145.5,0
M1039,1993-03-31,4964.5,0
M1039,1993-04-30,4920.0,0
M1039,1993-05-31,4815.0,0
M1039,1993-06-30,4662.5,0
M1039,1993-07-31,4591.5,0
M1039,1993-08-31,4568.5,0
M1039,1993-09-30,4463.0,0
M1039,1993-10-31,4487.0,0
M1039,1993-11-30,4452.5,0
M1039,1993-12-31,4538.5,0
M1039,1994-01-31,4629.0,0
M1039,1994-02-28,4630.5,0
M104,1994-10-31,6150.0,0
M104,1994-11-30,8600.0,1
M104,1994-12-31,8500.0,0
M104,1995-01-31,8050.0,0
M104,1995-02-28,6650.0,0
M104,1995-03-31,5750.0,0
M104,1995-04-30,4550.0,0
M104,1995-05-31,7850.0,0
M104,1995-06-30,5700.0,0
M104,1995-07-31,6950.0,0
M104,1995-08-31,6800.0,0
M104,1995-09-30,7550.0,0
M1040,1993-03-31,4253.0,0
M1040,1993-04-30,4279.6,0
M1040,1993-05-31,4216.1,0
M1040,1993-06-30,4250.9,0
M1040,1993-07-31,4372.9,0
M1040,1993-08-31,4391.4,0
M1040,1993-09-30,4445.3,0
M1040,1993-10-31,4607.5,0
M1040,1993-11-30,4552.0,0
M1040,1993-12-31,4518.4,0
M1040,1994-01-31,4640.1,0
M1040,1994-02-28,4620.4,0
M1041,1993-03-31,4590.6,0
M1041,1993-04-30,4626.6,0
M1041,1993-05-31,4597.0,0
M1041,1993-06-30,4587.6,0
M1041,1993-07-31,4512.2,0
M1041,1993-08-31,4447.0,0
M1041,1993-09-30,4360.2,0
M1041,1993-10-31,4228.0,0
M1041,1993-11-30,4265.8,0
M1041,1993-12-31,4331.8,0
M1041,1994-01-31,4421.0,0
M1041,1994-02-28,4463.4,0
M1042,1993-03-31,10436.0,0
M1042,1993-04-30,10385.0,0
M1042,1993-05-31,10265.0,0
M1042,1993-06-30,10385.0,0
M1042,1993-07-31,10458.0,0
M1042,1993-08-31,10342.0,0
M1042,1993-09-30,10156.0,0
M1042,1993-10-31,9852.0,0
M1042,1993-11-30,9916.0,0
M1042,1993-12-31,10083.0,0
M1042,1994-01-31,10216.0,0
M1042,1994-02-28,10184.0,0
M1043,1993-03-31,7100.0,0
M1043,1993-04-30,7035.0,0
M1043,1993-05-31,7395.0,0
M1043,1993-06-30,7280.0,0
M1043,1993-07-31,7135.0,0
M1043,1993-08-31,7090.0,0
M1043,1993-09-30,7175.0,0
M1043,1993-10-31,7015.0,0
M1043,1993-11-30,7045.0,0
M1043,1993-12-31,7130.0,0
M1043,1994-01-31,7040.0,0
M1043,1994-02-28,7115.0,0
M1044,1993-03-31,3258.0,0
M1044,1993-04-30,3224.0,0
M1044,1993-05-31,3344.0,0
M1044,1993-06-30,3390.0,0
M1044,1993-07-31,3496.0,0
M1044,1993-08-31,3492.0,0
M1044,1993-09-30,3462.0,0
M1044,1993-10-31,3584.0,0
M1044,1993-11-30,3704.0,0
M1044,1993-12-31,3862.0,0
M1044,1994-01-31,3900.0,0
M1044,1994-02-28,3890.0,0
M1045,1993-03-31,7496.0,0
M1045,1993-04-30,7485.5,0
M1045,1993-05-31,7514.5,0
M1045,1993-06-30,7330.5,0
M1045,1993-07-31,7344.0,0
M1045,1993-08-31,7342.5,0
M1045,1993-09-30,7235.5,0
M1045,1993-10-31,7149.0,0
M1045,1993-11-30,7173.5,0
M1045,1993-12-31,7090.5,0
M1045,1994-01-31,7089.5,0
M1045,1994-02-28,7088.5,0
M1046,1991-03-31,6134.75,0
M1046,1991-04-30,6126.8,0
M1046,1991-05-31,6055.2,0
M1046,1991-06-30,5987.25,0
M1046,1991-07-31,6008.1,0
M1046,1991-08-31,5955.2,0
M1046,1991-09-30,5887.4,0
M1046,1991-10-31,5926.45,0
M1046,1991-11-30,5899.7,0
M1046,1991-12-31,5911.95,0
M1046,1992-01-31,5989.5,0
M1046,1992-02-29,5983.1,0
M1047,1993-03-31,5339.0,0
M1047,1993-04-30,5392.0,0
M1047,1993-05-31,5329.0,0
M1047,1993-06-30,5311.0,0
M1047,1993-07-31,5430.0,0
M1047,1993-08-31,5541.0,0
M1047,1993-09-30,5543.0,0
M1047,1993-10-31,5593.0,0
M1047,1993-11-30,5638.0,0
M1047,1993-12-31,5738.0,0
M1047,1994-01-31,5685.0,0
M1047,1994-02-28,5618.0,0
M1048,1992-11-30,4747.1,0
M1048,1992-12-31,6021.4,0
M1048,1993-01-31,6020.0,0
M1048,1993-02-28,5712.4,0
M1048,1993-03-31,6874.9,0
M1048,1993-04-30,6203.4,0
M1048,1993-05-31,5585.4,0
M1048,1993-06-30,6193.3,0
M1048,1993-07-31,5675.2,0
M1048,1993-08-31,5786.0,0
M1048,1993-09-30,5731.8,0
M1048,1993-10-31,5424.3,0
M1049,1992-11-30,5539.2,0
M1049,1992-12-31,6169.5,0
M1049,1993-01-31,5568.9,0
M1049,1993-02-28,5969.1,0
M1049,1993-03-31,6100.2,0
M1049,1993-04-30,5964.8,0
M1049,1993-05-31,5176.5,0
M1049,1993-06-30,6042.2,0
M1049,1993-07-31,5838.7,0
M1049,1993-08-31,5820.9,0
M1049,1993-09-30,6375.8,0
M1049,1993-10-31,5529.4,0
M105,1994-10-31,3575.0,0
M105,1994-11-30,4070.0,0
M105,1994-12-31,4525.0,0
M105,1995-01-31,4590.0,0
M105,1995-02-28,3955.0,0
M105,1995-03-31,4050.0,0
M105,1995-04-30,3400.0,0
M105,1995-05-31,3955.0,0
M105,1995-06-30,4310.0,0
M105,1995-07-31,3905.0,0
M105,1995-08-31,4190.0,0
M105,1995-09-30,3945.0,0
M1050,1993-02-28,7062.0,0
M1050,1993-03-31,8422.0,0
M1050,1993-04-30,7827.0,0
M1050,1993-05-31,7530.0,0
M1050,1993-06-30,7131.0,0
M1050,1993-07-31,6766.0,0
M1050,1993-08-31,7109.0,0
M1050,1993-09-30,7510.0,0
M1050,1993-10-31,6570.0,0
M1050,1993-11-30,6200.0,0
M1050,1993-12-31,5784.0,0
M1050,1994-01-31,5768.0,0
M1051,1993-02-28,6201.0,0
M1051,1993-03-31,6654.0,0
M1051,1993-04-30,6642.0,0
M1051,1993-05-31,6426.0,0
M1051,1993-06-30,6279.0,0
M1051,1993-07-31,6006.0,0
M1051,1993-08-31,6069.0,0
M1051,1993-09-30,6480.0,0
M1051,1993-10-31,5562.0,0
M1051,1993-11-30,5400.0,0
M1051,1993-12-31,4755.0,0
M1051,1994-01-31,4644.0,0
M1052,1993-02-28,4350.0,0
M1052,1993-03-31,5320.0,0
M1052,1993-04-30,4890.0,0
M1052,1993-05-31,4535.0,0
M1052,1993-06-30,4300.0,0
M1052,1993-07-31,4165.0,0
M1052,1993-08-31,4435.0,0
M1052,1993-09-30,4470.0,0
M1052,1993-10-31,4015.0,0
M1052,1993-11-30,3635.0,0
M1052,1993-12-31,3320.0,0
M1052,1994-01-31,3445.0,0
M1053,1993-02-28,5130.0,0
M1053,1993-03-31,6660.0,0
M1053,1993-04-30,5920.0,0
M1053,1993-05-31,5530.0,0
M1053,1993-06-30,5140.0,0
M1053,1993-07-31,4960.0,0
M1053,1993-08-31,5080.0,0
M1053,1993-09-30,6100.0,0
M1053,1993-10-31,5330.0,0
M1053,1993-11-30,4400.0,0
M1053,1993-12-31,3840.0,0
M1053,1994-01-31,4260.0,0
M1054,1993-02-28,6505.0,0
M1054,1993-03-31,7475.0,0
M1054,1993-04-30,6715.0,0
M1054,1993-05-31,6790.0,0
M1054,1993-06-30,6265.0,0
M1054,1993-07-31,6030.0,0
M1054,1993-08-31,6290.0,0
M1054,1993-09-30,7390.0,0
M1054,1993-10-31,5920.0,0
M1054,1993-11-30,5495.0,0
M1054,1993-12-31,4990.0,0
M1054,1994-01-31,5040.0,0
M1055,1993-02-28,4920.0,0
M1055,1993-03-31,5870.0,0
M1055,1993-04-30,5290.0,0
M1055,1993-05-31,4750.0,0
M1055,1993-06-30,5270.0,0
M1055,1993-07-31,4700.0,0
M1055,1993-08-31,4950.0,0
M1055,1993-09-30,5630.0,0
M1055,1993-10-31,4430.0,0
M1055,1993-11-30,3980.0,0
M1055,1993-12-31,3760.0,0
M1055,1994-01-31,3840.0,0
M1056,1993-02-28,2406.7,1
M1056,1993-03-31,4343.0,0
M1056,1993-04-30,2973.4,0
M1056,1993-05-31,6634.4,1
M1056,1993-06-30,2675.4,1
M1056,1993-07-31,5496.4,0
M1056,1993-08-31,7382.0,0
M1056,1993-09-30,3062.6,0
M1056,1993-10-31,2222.1,0
M1056,1993-11-30,2991.0,0
M1056,1993-12-31,2552.3,0
M1056,1994-01-31,1736.4,0
M1057,1993-02-28,4127.0,0
