unique_id,ds,RWD,SeasonalNaive,AutoETS,AutoARIMA,AutoTheta,SESOpt,CrostonOptimized,WindowAverage,y
M1002,1993-05-31,5831.6826,5525.8,5859.5786,5839.239,5821.738,5793.784,5716.5044,5399.05,5997.0
M1002,1993-06-30,5844.1772,5589.2,5878.336,5844.664,5831.0244,5793.784,5716.5044,5399.05,6035.2
M1002,1993-07-31,5856.6714,5612.8,5895.487,5852.3013,5840.311,5793.784,5716.5044,5399.05,6081.6
M1002,1993-08-31,5869.1655,5643.0,5911.17,5853.255,5849.5977,5793.784,5716.5044,5399.05,6122.2
M1002,1993-09-30,5881.6597,5659.4,5925.5103,5851.284,5858.8843,5793.784,5716.5044,5399.05,6101.2
M1002,1993-10-31,5894.154,5671.2,5938.6226,5850.781,5868.171,5793.784,5716.5044,5399.05,6116.0
M1002,1993-11-30,5906.648,5670.2,5950.613,5851.035,5877.4575,5793.784,5716.5044,5399.05,6108.4
M1002,1993-12-31,5919.1426,5713.6,5961.576,5843.181,5886.744,5793.784,5716.5044,5399.05,6081.0
M1002,1994-01-31,5931.6367,5753.0,5971.601,5833.829,5896.031,5793.784,5716.5044,5399.05,6123.2
M1002,1994-02-28,5944.131,5794.2,5980.7676,5825.6743,5905.3174,5793.784,5716.5044,5399.05,6145.0
M1003,1993-03-31,5898.092,5728.6,5901.2114,5890.013,5898.9336,5889.051,5868.492,5758.9375,5913.6
M1003,1993-04-30,5907.0835,5739.9,5913.3213,5890.195,5922.4575,5889.051,5868.492,5758.9375,5955.1
M1003,1993-05-31,5916.075,5802.4,5925.4316,5890.2305,5933.146,5889.051,5868.492,5758.9375,5959.8
M1003,1993-06-30,5925.067,5768.1,5937.542,5890.238,5941.171,5889.051,5868.492,5758.9375,5955.7
M1003,1993-07-31,5934.0586,5835.8,5949.6523,5890.2393,5949.7744,5889.051,5868.492,5758.9375,5919.7
M1003,1993-08-31,5943.0503,5885.1,5961.7627,5890.2393,5961.8022,5889.051,5868.492,5758.9375,5895.3
M1003,1993-09-30,5952.0425,5863.0,5973.8726,5890.2397,5966.552,5889.051,5868.492,5758.9375,5867.3
M1003,1993-10-31,5961.034,5895.8,5985.983,5890.2397,5977.1025,5889.051,5868.492,5758.9375,5833.3
M1003,1993-11-30,5970.026,5852.3,5998.0933,5890.2397,5976.7207,5889.051,5868.492,5758.9375,5820.0
M1003,1993-12-31,5979.0176,5852.6,6010.2036,5890.2397,5988.535,5889.051,5868.492,5758.9375,5765.9
M1003,1994-01-31,5988.0093,5884.5,6022.314,5890.2397,5983.709,5889.051,5868.492,5758.9375,5724.8
M1003,1994-02-28,5997.001,5889.1,6034.424,5890.2397,6006.4297,5889.051,5868.492,5758.9375,5755.3
M1004,1993-03-31,6082.512,6317.0,6068.1045,6111.152,6072.3164,6070.983,6089.18,6289.7085,6166.0
M1004,1993-04-30,6093.025,6238.0,6068.9834,6091.4043,6075.937,6070.983,6089.18,6289.7085,6215.0
M1004,1993-05-31,6103.537,6202.0,6069.832,6090.5986,6079.46,6070.983,6089.18,6289.7085,6204.0
M1004,1993-06-30,6114.05,6236.0,6070.6514,6103.683,6082.889,6070.983,6089.18,6289.7085,6206.0
M1004,1993-07-31,6124.562,6178.0,6071.443,6091.3813,6086.228,6070.983,6089.18,6289.7085,6120.0
M1004,1993-08-31,6135.074,6257.0,6072.207,6115.4565,6089.4805,6070.983,6089.18,6289.7085,6185.0
M1004,1993-09-30,6145.587,6267.0,6072.945,6115.4355,6092.649,6070.983,6089.18,6289.7085,6161.0
M1004,1993-10-31,6156.099,6220.0,6073.657,6103.3687,6095.7373,6070.983,6089.18,6289.7085,6095.0
M1004,1993-11-30,6166.6113,6157.0,6074.345,6083.1235,6098.748,6070.983,6089.18,6289.7085,6058.0
M1004,1993-12-31,6177.124,5998.0,6075.0093,6041.752,6101.6846,6070.983,6089.18,6289.7085,6075.0
M1004,1994-01-31,6187.636,5970.0,6075.651,6035.8394,6104.5493,6070.983,6089.18,6289.7085,6107.0
M1004,1994-02-28,6198.149,6072.0,6076.2705,6074.968,6107.345,6070.983,6089.18,6289.7085,6080.0
M1005,1993-03-31,4580.8066,4505.4,4578.425,4583.2065,4581.586,4572.803,4548.192,4536.0415,4645.0
M1005,1993-04-30,4588.4136,4522.0,4583.6533,4585.735,4593.2495,4572.803,4548.192,4536.0415,4573.0
M1005,1993-05-31,4596.02,4555.2,4588.4214,4586.374,4602.1406,4572.803,4548.192,4536.0415,4660.0
M1005,1993-06-30,4603.6265,4575.0,4592.77,4586.535,4613.6616,4572.803,4548.192,4536.0415,4683.0
M1005,1993-07-31,4611.2334,4574.0,4596.736,4586.576,4624.7666,4572.803,4548.192,4536.0415,4686.2
M1005,1993-08-31,4618.84,4562.8,4600.3525,4586.5864,4631.9277,4572.803,4548.192,4536.0415,4722.0
M1005,1993-09-30,4626.4463,4551.6,4603.651,4586.589,4641.943,4572.803,4548.192,4536.0415,4738.4
M1005,1993-10-31,4634.053,4536.0,4606.6587,4586.59,4637.595,4572.803,4548.192,4536.0415,4741.8
M1005,1993-11-30,4641.6597,4538.4,4609.402,4586.59,4658.578,4572.803,4548.192,4536.0415,4785.0
M1005,1993-12-31,4649.266,4526.8,4611.904,4586.59,4664.512,4572.803,4548.192,4536.0415,4782.8
M1005,1994-01-31,4656.873,4533.6,4614.185,4586.59,4656.6646,4572.803,4548.192,4536.0415,4884.2
M1005,1994-02-28,4664.4795,4573.2,4616.266,4586.59,4665.3657,4572.803,4548.192,4536.0415,4898.4
M1006,1993-03-31,6275.955,6343.1,6257.7817,6263.8696,6276.9487,6267.767,6300.3184,6398.3813,6260.55
M1006,1993-04-30,6284.16,6326.85,6247.816,6258.662,6286.939,6267.767,6300.3184,6398.3813,6176.1
M1006,1993-05-31,6292.3647,6346.65,6238.524,6264.4966,6297.499,6267.767,6300.3184,6398.3813,6264.1
M1006,1993-06-30,6300.57,6347.9,6229.8604,6265.0063,6307.6016,6267.767,6300.3184,6398.3813,6258.4
M1006,1993-07-31,6308.775,6360.25,6221.782,6269.6025,6318.1074,6267.767,6300.3184,6398.3813,6288.65
M1006,1993-08-31,6316.98,6387.4,6214.25,6276.687,6332.334,6267.767,6300.3184,6398.3813,6293.1
M1006,1993-09-30,6325.1846,6386.0,6207.2275,6275.924,6342.216,6267.767,6300.3184,6398.3813,6273.9
M1006,1993-10-31,6333.3896,6352.5,6200.679,6268.53,6349.6533,6267.767,6300.3184,6398.3813,6282.2
M1006,1993-11-30,6341.5947,6324.0,6194.5737,6261.104,6362.908,6267.767,6300.3184,6398.3813,6271.75
M1006,1993-12-31,6349.8,6287.15,6188.881,6254.3203,6365.3384,6267.767,6300.3184,6398.3813,6260.3
M1006,1994-01-31,6358.0044,6269.3,6183.573,6252.0493,6363.898,6267.767,6300.3184,6398.3813,6279.1
M1006,1994-02-28,6366.2095,6267.75,6178.624,6252.02,6375.695,6267.767,6300.3184,6398.3813,6297.15
M1007,1993-03-31,6388.5205,6416.0,6378.2275,6384.3975,6385.431,6380.3574,6395.962,6362.271,6482.5
M1007,1993-04-30,6396.5415,6430.0,6375.959,6385.4824,6390.454,6380.3574,6395.962,6362.271,6358.5
M1007,1993-05-31,6404.562,6466.5,6374.1445,6385.7847,6395.477,6380.3574,6395.962,6362.271,6679.0
M1007,1993-06-30,6412.5825,6511.0,6372.6924,6385.8687,6400.5,6380.3574,6395.962,6362.271,6692.0
M1007,1993-07-31,6420.6035,6499.0,6371.5312,6385.892,6405.523,6380.3574,6395.962,6362.271,6749.5
M1007,1993-08-31,6428.624,6511.0,6370.602,6385.8984,6410.546,6380.3574,6395.962,6362.271,6778.5
M1007,1993-09-30,6436.6445,6464.5,6369.8584,6385.9004,6415.569,6380.3574,6395.962,6362.271,6709.5
M1007,1993-10-31,6444.6655,6460.5,6369.264,6385.901,6420.592,6380.3574,6395.962,6362.271,6751.5
M1007,1993-11-30,6452.686,6414.5,6368.788,6385.901,6425.6147,6380.3574,6395.962,6362.271,6741.5
M1007,1993-12-31,6460.7065,6338.5,6368.4077,6385.901,6430.6377,6380.3574,6395.962,6362.271,6726.5
M1007,1994-01-31,6468.727,6366.5,6368.103,6385.901,6435.6606,6380.3574,6395.962,6362.271,6775.5
M1007,1994-02-28,6476.748,6380.5,6367.8594,6385.901,6440.6836,6380.3574,6395.962,6362.271,6863.0
M1008,1993-03-31,8360.935,8529.2,8343.298,8377.042,8354.501,8350.886,8369.594,8606.796,8261.1
M1008,1993-04-30,8370.468,8485.9,8335.508,8389.784,8369.176,8350.886,8369.594,8606.796,8177.3
M1008,1993-05-31,8380.002,8458.3,8328.242,8396.116,8384.945,8350.886,8369.594,8606.796,8315.2
M1008,1993-06-30,8389.536,8422.3,8321.464,8399.263,8390.089,8350.886,8369.594,8606.796,8321.7
M1008,1993-07-31,8399.069,8392.2,8315.142,8400.826,8392.987,8350.886,8369.594,8606.796,8370.0
M1008,1993-08-31,8408.604,8477.0,8309.244,8401.604,8419.554,8350.886,8369.594,8606.796,8282.0
M1008,1993-09-30,8418.138,8455.4,8303.742,8401.989,8420.611,8350.886,8369.594,8606.796,8292.7
M1008,1993-10-31,8427.672,8427.9,8298.61,8402.181,8422.423,8350.886,8369.594,8606.796,8320.7
M1008,1993-11-30,8437.205,8428.4,8293.822,8402.276,8437.363,8350.886,8369.594,8606.796,8313.4
M1008,1993-12-31,8446.739,8319.9,8289.356,8402.324,8445.174,8350.886,8369.594,8606.796,8235.1
M1008,1994-01-31,8456.273,8299.8,8285.191,8402.348,8467.763,8350.886,8369.594,8606.796,8327.0
M1008,1994-02-28,8465.807,8351.4,8281.305,8402.359,8456.414,8350.886,8369.594,8606.796,8362.3
M1009,1993-03-31,5896.1304,6901.0,5807.72,5865.784,5896.023,5880.05,6054.916,6839.8584,5753.0
M1009,1993-04-30,5912.861,6725.4,5738.472,5862.8877,5907.9365,5880.05,6054.916,6839.8584,6031.8
M1009,1993-05-31,5929.592,6713.2,5671.237,5862.271,5927.708,5880.05,6054.916,6839.8584,5734.0
M1009,1993-06-30,5946.3223,6607.0,5605.9546,5862.14,5956.1875,5880.05,6054.916,6839.8584,5689.0
M1009,1993-07-31,5963.0527,6558.8,5542.57,5862.1123,5972.772,5880.05,6054.916,6839.8584,5624.0
M1009,1993-08-31,5979.783,6414.8,5481.0273,5862.1064,5961.0537,5880.05,6054.916,6839.8584,5621.8
M1009,1993-09-30,5996.514,6177.4,5421.273,5862.105,5988.3926,5880.05,6054.916,6839.8584,5614.6
M1009,1993-10-31,6013.2446,6174.4,5363.255,5862.1045,5985.0728,5880.05,6054.916,6839.8584,5505.6
M1009,1993-11-30,6029.975,6004.4,5306.923,5862.1045,6006.7905,5880.05,6054.916,6839.8584,5521.4
M1009,1993-12-31,6046.7056,6043.8,5252.228,5862.1045,5996.487,5880.05,6054.916,6839.8584,5334.0
M1009,1994-01-31,6063.4365,5943.4,5199.1226,5862.1045,5979.9,5880.05,6054.916,6839.8584,5316.8
M1009,1994-02-28,6080.167,5879.4,5147.56,5862.1045,5991.0356,5880.05,6054.916,6839.8584,5261.4
M101,1994-10-31,4454.5713,4626.0,4582.919,4451.611,4867.541,4650.037,4650.037,4644.3335,4646.0
M101,1994-11-30,4435.143,4624.0,4582.919,4393.183,4667.372,4650.037,4650.037,4644.3335,4642.0
M101,1994-12-31,4415.7144,5538.0,4582.919,4619.5684,5215.455,4650.037,4650.037,4644.3335,5256.0
M101,1995-01-31,4396.2856,5836.0,4582.919,4656.2505,5491.0312,4650.037,4650.037,4644.3335,5472.0
M101,1995-02-28,4376.857,4830.0,4582.919,4290.1196,4755.863,4650.037,4650.037,4644.3335,4952.0
M101,1995-03-31,4357.4287,4568.0,4582.919,4155.4663,4680.1377,4650.037,4650.037,4644.3335,4960.0
M101,1995-04-30,4338.0,3908.0,4582.919,3898.5686,4499.686,4650.037,4650.037,4644.3335,4004.0
M101,1995-05-31,4318.5713,4494.0,4582.919,4028.5898,4605.4443,4650.037,4650.037,4644.3335,4820.0
M101,1995-06-30,4299.143,4980.0,4582.919,4128.6245,4839.5806,4650.037,4650.037,4644.3335,5032.0
M101,1995-07-31,4279.7144,4338.0,4582.919,3880.259,4878.4575,4650.037,4650.037,4644.3335,4562.0
M101,1995-08-31,4260.2856,5004.0,4582.919,4037.959,4556.7744,4650.037,4650.037,4644.3335,4774.0
M101,1995-09-30,4240.857,4474.0,4582.919,3826.161,4196.738,4650.037,4650.037,4644.3335,4408.0
M1010,1993-03-31,5100.798,4996.92,5193.8335,5174.9927,5336.525,4912.5605,4912.5605,4791.794,5291.66
M1010,1993-04-30,5116.856,4807.2,4980.5293,4929.3496,5032.6606,4912.5605,4912.5605,4791.794,5027.4
M1010,1993-05-31,5132.9136,4816.46,4977.0127,4942.1846,5052.1543,4912.5605,4912.5605,4791.794,5001.8
M1010,1993-06-30,5148.9717,5199.36,5203.1587,5146.7065,5353.0127,4912.5605,4912.5605,4791.794,5451.6
M1010,1993-07-31,5165.0293,4441.32,4634.269,4566.2695,4698.788,4912.5605,4912.5605,4791.794,4601.92
M1010,1993-08-31,5181.0874,4734.52,4887.4595,4813.661,5004.36,4912.5605,4912.5605,4791.794,5048.44
M1010,1993-09-30,5197.145,5129.1,5187.595,5101.8447,5393.264,4912.5605,4912.5605,4791.794,5400.34
M1010,1993-10-31,5213.203,5084.2,5095.7764,5042.301,5270.3555,4912.5605,4912.5605,4791.794,5375.88
M1010,1993-11-30,5229.2607,4858.98,4991.789,4846.5337,5110.249,4912.5605,4912.5605,4791.794,5253.12
M1010,1993-12-31,5245.319,5001.74,4973.173,4761.0854,5130.183,4912.5605,4912.5605,4791.794,5207.16
M1010,1994-01-31,5261.3765,4624.16,4692.8438,4455.173,4828.342,4912.5605,4912.5605,4791.794,4999.1
M1010,1994-02-28,5277.4346,5084.74,5009.9497,4855.977,5214.396,4912.5605,4912.5605,4791.794,5373.46
M1011,1993-03-31,6726.106,6504.4,6965.442,7024.847,7091.2627,6324.2456,6324.2456,6074.202,6956.35
M1011,1993-04-30,6748.862,6174.3,6531.8916,6618.58,6519.3633,6324.2456,6324.2456,6074.202,6541.05
M1011,1993-05-31,6771.6177,6123.65,6557.2407,6636.571,6509.7544,6324.2456,6324.2456,6074.202,6437.6
M1011,1993-06-30,6794.373,6698.95,6931.0493,7056.8735,6967.9575,6324.2456,6324.2456,6074.202,7157.55
M1011,1993-07-31,6817.129,5256.55,6026.2188,6017.1826,5864.0474,6324.2456,6324.2456,6074.202,5630.15
M1011,1993-08-31,6839.885,5838.2,6341.3804,6424.643,6248.282,6324.2456,6324.2456,6074.202,6422.3
M1011,1993-09-30,6862.6406,6434.95,6885.4263,6990.651,6921.617,6324.2456,6324.2456,6074.202,7012.9
M1011,1993-10-31,6885.3965,6523.65,6798.307,6950.433,6806.5854,6324.2456,6324.2456,6074.202,7114.75
M1011,1993-11-30,6908.1523,6129.15,6611.393,6647.8228,6562.5815,6324.2456,6324.2456,6074.202,6971.85
M1011,1993-12-31,6930.9077,6635.35,6763.0264,6858.599,6767.3735,6324.2456,6324.2456,6074.202,7104.75
M1011,1994-01-31,6953.6636,5910.9,6390.2163,6244.13,6220.911,6324.2456,6324.2456,6074.202,6788.8
M1011,1994-02-28,6976.4194,6703.35,6861.136,6847.2773,6806.127,6324.2456,6324.2456,6074.202,7283.0
M1012,1993-03-31,6025.8887,5987.9,6189.0522,6224.847,6214.835,5919.1934,5939.1235,5905.283,6272.8
M1012,1993-04-30,6043.278,5843.7,6044.9204,6016.2383,6031.804,5919.1934,5939.1235,5905.283,6027.45
M1012,1993-05-31,6060.6665,5917.5,6164.8306,6043.1377,6090.5244,5919.1934,5939.1235,5905.283,6066.9
M1012,1993-06-30,6078.055,6299.45,6374.5063,6390.936,6380.217,5919.1934,5939.1235,5905.283,6471.45
M1012,1993-07-31,6095.4443,5846.75,5910.675,5913.3677,5854.536,5919.1934,5939.1235,5905.283,5874.65
M1012,1993-08-31,6112.833,5998.1,6222.4487,6046.609,6231.2295,5919.1934,5939.1235,5905.283,6198.8
M1012,1993-09-30,6130.2217,6387.8,6467.4263,6423.123,6523.863,5919.1934,5939.1235,5905.283,6487.95
M1012,1993-10-31,6147.611,6186.85,6298.389,6212.5713,6332.2905,5919.1934,5939.1235,5905.283,6324.95
M1012,1993-11-30,6164.9995,6018.3,6178.0713,6037.0293,6174.7666,5919.1934,5939.1235,5905.283,6160.95
M1012,1993-12-31,6182.3887,5869.0,6021.1406,5882.638,6014.8213,5919.1934,5939.1235,5905.283,5913.15
M1012,1994-01-31,6199.7773,5649.5,5866.501,5659.431,5812.1255,5919.1934,5939.1235,5905.283,5708.95
M1012,1994-02-28,6217.166,6008.5,6185.937,6015.7314,6186.965,5919.1934,5939.1235,5905.283,6150.65
M1013,1993-03-31,5160.0225,4789.24,5140.999,5105.6143,5148.4507,5121.3228,5022.487,4792.796,5060.14
M1013,1993-04-30,5175.0444,4834.94,5157.658,5107.326,5126.9263,5121.3228,5022.487,4792.796,5047.38
M1013,1993-05-31,5190.067,4778.66,5174.3174,5112.684,5140.586,5121.3228,5022.487,4792.796,4966.7
M1013,1993-06-30,5205.0894,4878.28,5190.976,5099.1875,5159.4814,5121.3228,5022.487,4792.796,5109.24
M1013,1993-07-31,5220.1113,4821.58,5207.6353,5107.0884,5190.93,5121.3228,5022.487,4792.796,5011.32
M1013,1993-08-31,5235.134,4744.6,5224.2944,5118.3486,5166.08,5121.3228,5022.487,4792.796,5069.22
M1013,1993-09-30,5250.1562,4813.7,5240.953,5108.301,5194.4336,5121.3228,5022.487,4792.796,5106.18
M1013,1993-10-31,5265.1787,4897.64,5257.6123,5096.1494,5220.7607,5121.3228,5022.487,4792.796,5165.4
M1013,1993-11-30,5280.2007,4862.12,5274.2715,5101.2925,5216.8887,5121.3228,5022.487,4792.796,5255.46
M1013,1993-12-31,5295.223,5134.54,5290.9307,5061.8193,5280.8223,5121.3228,5022.487,4792.796,5327.02
M1013,1994-01-31,5310.2456,5072.52,5307.5894,5070.8057,5278.8633,5121.3228,5022.487,4792.796,5452.32
M1013,1994-02-28,5325.2676,5145.0,5324.2485,5060.303,5263.006,5121.3228,5022.487,4792.796,5398.28
M1014,1993-03-31,6747.9624,6094.1,6677.3354,6641.1196,6695.2515,6641.1196,6483.956,6077.298,6495.15
M1014,1993-04-30,6769.275,6161.05,6702.8374,6641.1196,6609.893,6641.1196,6483.956,6077.298,6491.9
M1014,1993-05-31,6790.587,6026.1,6728.34,6641.1196,6625.79,6641.1196,6483.956,6077.298,6339.15
M1014,1993-06-30,6811.8994,6187.3,6753.842,6641.1196,6664.3765,6641.1196,6483.956,6077.298,6612.6
M1014,1993-07-31,6833.212,5992.3,6779.344,6641.1196,6750.828,6641.1196,6483.956,6077.298,6426.0
M1014,1993-08-31,6854.5244,6000.35,6804.846,6641.1196,6664.531,6641.1196,6483.956,6077.298,6587.6
M1014,1993-09-30,6875.837,6030.4,6830.348,6641.1196,6714.5986,6641.1196,6483.956,6077.298,6658.8
M1014,1993-10-31,6897.149,6282.8,6855.8506,6641.1196,6770.2266,6641.1196,6483.956,6077.298,6830.65
M1014,1993-11-30,6918.4614,6154.8,6881.3525,6641.1196,6723.4004,6641.1196,6483.956,6077.298,6983.75
M1014,1993-12-31,6939.774,6717.4,6906.855,6641.1196,6870.1733,6641.1196,6483.956,6077.298,7124.05
M1014,1994-01-31,6961.0864,6563.3,6932.357,6641.1196,6855.2085,6641.1196,6483.956,6077.298,7427.45
M1014,1994-02-28,6982.3984,6726.65,6957.859,6641.1196,6801.862,6641.1196,6483.956,6077.298,7234.9
M1015,1993-03-31,6221.599,5611.5,6202.9575,6205.344,6227.5327,6205.344,5982.526,5631.771,6007.5
M1015,1993-04-30,6240.698,5658.5,6202.9575,6205.344,6240.227,6205.344,5982.526,5631.771,5606.0
M1015,1993-05-31,6259.7974,5671.0,6202.9575,6205.344,6252.9214,6205.344,5982.526,5631.771,5481.0
M1015,1993-06-30,6278.8965,5884.5,6202.9575,6205.344,6265.6157,6205.344,5982.526,5631.771,5547.5
M1015,1993-07-31,6297.996,5720.5,6202.9575,6205.344,6278.31,6205.344,5982.526,5631.771,5429.5
M1015,1993-08-31,6317.095,5677.5,6202.9575,6205.344,6291.0044,6205.344,5982.526,5631.771,5522.0
