unique_id,ds,RWD,SeasonalNaive,AutoETS,AutoARIMA,AutoTheta,SESOpt,CrostonOptimized,WindowAverage,y
Q100,1993-09-30,4085.0857,3784.0,3789.6753,3954.3835,3861.0352,3920.07,3700.1667,3556.0,4322.0
Q100,1993-12-31,4122.1143,3974.0,3974.0,4095.4893,4092.6836,3920.07,3700.1667,3556.0,4748.0
Q100,1994-03-31,4159.143,3388.0,3660.3623,3809.7515,3799.1047,3920.07,3700.1667,3556.0,4898.0
Q100,1994-06-30,4196.1714,3734.0,3815.4846,4034.723,3964.7742,3920.07,3700.1667,3556.0,5020.0
Q100,1994-09-30,4233.2,3784.0,3789.6753,3998.4255,3973.463,3920.07,3700.1667,3556.0,5148.0
Q100,1994-12-31,4270.2285,3974.0,3974.0,4126.8926,4210.995,3920.07,3700.1667,3556.0,5564.0
Q101,1993-03-31,9717.754,7840.0,8720.315,8819.535,8543.716,9174.097,8692.368,8410.75,7244.0
Q101,1993-06-30,9879.509,8294.0,9031.67,9082.995,9153.36,9174.097,8692.368,8410.75,7718.0
Q101,1993-09-30,10041.263,8390.0,8827.819,9128.929,8980.487,9174.097,8692.368,8410.75,7904.0
Q101,1993-12-31,10203.018,9556.0,9530.873,9744.217,10142.22,9174.097,8692.368,8410.75,9520.0
Q101,1994-03-31,10364.771,7840.0,8720.315,9355.983,9072.526,9174.097,8692.368,8410.75,7404.0
Q101,1994-06-30,10526.525,8294.0,9031.67,9494.84,9711.271,9174.097,8692.368,8410.75,8088.0
Q101,1994-09-30,10688.28,8390.0,8827.819,9519.037,9519.6455,9174.097,8692.368,8410.75,8088.0
Q101,1994-12-31,10850.034,9556.0,9530.873,9843.25,10742.121,9174.097,8692.368,8410.75,9194.0
Q102,1993-03-31,5662.1943,5660.4,5573.904,5549.629,5544.53,5593.006,5691.3677,5758.55,6022.2
Q102,1993-06-30,5732.5884,5661.8,5859.2754,5759.057,5827.9478,5593.006,5691.3677,5758.55,7329.0
Q102,1993-09-30,5802.9824,5712.9,5975.5103,5870.8057,5966.623,5593.006,5691.3677,5758.55,7617.1
Q102,1993-12-31,5873.377,5591.8,5920.2656,5746.674,5852.3105,5593.006,5691.3677,5758.55,7596.8
Q102,1994-03-31,5943.7715,5660.4,5901.373,5704.436,5799.71,5593.006,5691.3677,5758.55,7481.6
Q102,1994-06-30,6014.1655,5661.8,6186.7446,5913.8643,6093.1206,5593.006,5691.3677,5758.55,5922.1
Q102,1994-09-30,6084.5596,5712.9,6302.98,6025.613,6235.0522,5593.006,5691.3677,5758.55,7692.6
Q102,1994-12-31,6154.954,5591.8,6247.735,5901.481,6112.669,5593.006,5691.3677,5758.55,7578.6
Q103,1993-03-31,2046.0,1764.0,2058.436,1977.7117,1987.5958,1977.6595,1977.6595,1922.25,2400.0
Q103,1993-06-30,2054.0,2738.0,2067.794,1977.7117,1991.521,1977.6595,1977.6595,1922.25,2452.0
Q103,1993-09-30,2062.0,1866.0,2077.1519,1977.7117,1995.446,1977.6595,1977.6595,1922.25,2390.0
Q103,1993-12-31,2070.0,2038.0,2086.51,1977.7117,1999.3711,1977.6595,1977.6595,1922.25,2348.0
Q103,1994-03-31,2078.0,1764.0,2095.868,1977.7117,2003.2963,1977.6595,1977.6595,1922.25,2480.0
Q103,1994-06-30,2086.0,2738.0,2105.2258,1977.7117,2007.2213,1977.6595,1977.6595,1922.25,2678.0
Q103,1994-09-30,2094.0,1866.0,2114.5837,1977.7117,2011.1464,1977.6595,1977.6595,1922.25,2666.0
Q103,1994-12-31,2102.0,2038.0,2123.942,1977.7117,2015.0714,1977.6595,1977.6595,1922.25,3238.0
Q104,1993-03-31,3853.5144,2652.0,2864.0107,3338.3516,3301.808,3338.348,3338.348,3206.375,2905.0
Q104,1993-06-30,3857.0286,2800.0,2795.393,3338.3516,3280.041,3338.348,3338.348,3206.375,2747.0
Q104,1993-09-30,3860.543,3133.0,3181.969,3338.3516,3258.2737,3338.348,3338.348,3206.375,3018.0
Q104,1993-12-31,3864.0571,3850.0,3820.9487,3338.3516,3236.5066,3338.348,3338.348,3206.375,3612.0
Q104,1994-03-31,3867.5715,2652.0,2864.0107,3338.3516,3214.7393,3338.348,3338.348,3206.375,2971.0
Q104,1994-06-30,3871.0857,2800.0,2795.393,3338.3516,3192.9722,3338.348,3338.348,3206.375,2990.0
Q104,1994-09-30,3874.6,3133.0,3181.969,3338.3516,3171.205,3338.348,3338.348,3206.375,4194.0
Q104,1994-12-31,3878.1143,3850.0,3820.9487,3338.3516,3149.4377,3338.348,3338.348,3206.375,4535.0
Q105,1993-03-31,2682.2285,2170.0,1915.259,2162.2222,1853.1707,2314.2178,2314.2178,2241.25,2254.0
Q105,1993-06-30,2722.457,2486.0,2224.412,2352.5989,2310.3665,2314.2178,2314.2178,2241.25,2660.0
Q105,1993-09-30,2762.6858,2364.0,2079.1096,2223.4941,2134.1516,2314.2178,2314.2178,2241.25,2370.0
Q105,1993-12-31,2802.9143,2642.0,2742.9043,2482.737,2742.4727,2314.2178,2314.2178,2241.25,2890.0
Q105,1994-03-31,2843.1428,2170.0,1915.259,2031.6698,1880.9867,2314.2178,2314.2178,2241.25,2226.0
Q105,1994-06-30,2883.3713,2486.0,2224.412,2210.512,2344.915,2314.2178,2314.2178,2241.25,2612.0
Q105,1994-09-30,2923.6,2364.0,2079.1096,2089.2,2165.9463,2314.2178,2314.2178,2241.25,2478.0
Q105,1994-12-31,2963.8286,2642.0,2742.9043,2332.7844,2783.1782,2314.2178,2314.2178,2241.25,2378.0
Q106,1992-06-30,5614.661,5476.0,5598.541,3187.1694,5599.402,5602.9766,5667.2944,5781.85,5349.2
Q106,1992-09-30,5636.522,5183.8,5598.656,2380.585,5592.52,5602.9766,5667.2944,5781.85,5047.8
Q106,1992-12-31,5658.3833,5763.4,5598.7476,2630.1333,5585.638,5602.9766,5667.2944,5781.85,5567.6
Q106,1993-03-31,5680.244,5592.8,5598.821,2406.8948,5578.7563,5602.9766,5667.2944,5781.85,5224.6
Q106,1993-06-30,5702.1055,5476.0,5598.8794,816.1383,5571.8745,5602.9766,5667.2944,5781.85,5658.6
Q106,1993-09-30,5723.9663,5183.8,5598.9263,0.0,5564.9927,5602.9766,5667.2944,5781.85,5675.4
Q106,1993-12-31,5745.8276,5763.4,5598.964,0.0,5558.111,5602.9766,5667.2944,5781.85,5851.6
Q106,1994-03-31,5767.6885,5592.8,5598.994,0.0,5551.229,5602.9766,5667.2944,5781.85,5644.2
Q107,1993-03-31,6023.37,3719.0,3989.2998,4371.0,4010.2898,4707.53,4655.6797,4255.25,4040.0
Q107,1993-06-30,6145.7407,3967.0,4248.053,4619.0,4260.2334,4707.53,4655.6797,4255.25,4287.0
Q107,1993-09-30,6268.111,4340.0,4540.39,4992.0,4549.903,4707.53,4655.6797,4255.25,4625.0
Q107,1993-12-31,6390.481,5901.0,6279.088,6553.0,6339.948,4707.53,4655.6797,4255.25,6281.0
Q107,1994-03-31,6512.8516,3719.0,4228.539,5023.0,4279.606,4707.53,4655.6797,4255.25,4465.0
Q107,1994-06-30,6635.2217,3967.0,4499.0474,5271.0,4541.6104,4707.53,4655.6797,4255.25,4802.0
Q107,1994-09-30,6757.592,4340.0,4804.7515,5644.0,4845.531,4707.53,4655.6797,4255.25,5046.0
Q107,1994-12-31,6879.9624,5901.0,6639.439,7205.0,6745.299,4707.53,4655.6797,4255.25,6998.0
Q108,1992-06-30,4315.216,5577.9,5568.999,5519.328,6169.6274,4930.511,5067.2173,5250.6377,6316.2
Q108,1992-09-30,4359.9316,5260.8,5304.944,5220.3916,5873.464,4930.511,5067.2173,5250.6377,6148.2
Q108,1992-12-31,4404.6475,5688.0,5496.231,5660.1226,6171.3833,4930.511,5067.2173,5250.6377,6525.6
Q108,1993-03-31,4449.3633,4270.5,4270.4937,4251.2676,4445.646,4930.511,5067.2173,5250.6377,5180.4
Q108,1993-06-30,4494.079,5577.9,5568.999,5506.06,6460.479,4930.511,5067.2173,5250.6377,7380.6
Q108,1993-09-30,4538.795,5260.8,5304.944,5211.2383,6147.128,4930.511,5067.2173,5250.6377,6979.8
Q108,1993-12-31,4583.5107,5688.0,5496.231,5653.8076,6455.6177,4930.511,5067.2173,5250.6377,7548.6
Q108,1994-03-31,4628.2266,4270.5,4270.4937,4246.911,4648.068,4930.511,5067.2173,5250.6377,6318.9
Q109,1993-03-31,4196.7456,3852.9,3993.3113,3972.9187,4094.3965,4121.4956,3835.9575,3761.05,4057.5
Q109,1993-06-30,4267.991,3639.2,3780.396,3725.2485,3970.8826,4121.4956,3835.9575,3761.05,3628.7
Q109,1993-09-30,4339.2373,3725.9,3945.648,3787.593,4137.5024,4121.4956,3835.9575,3761.05,3719.7
Q109,1993-12-31,4410.483,4125.5,4375.201,4169.7314,4357.522,4121.4956,3835.9575,3761.05,4411.8
Q109,1994-03-31,4481.7285,3852.9,4245.923,4004.6309,4377.191,4121.4956,3835.9575,3761.05,4299.9
Q109,1994-06-30,4552.974,3639.2,4033.0078,3747.9846,4240.4907,4121.4956,3835.9575,3761.05,4123.4
Q109,1994-09-30,4624.2197,3725.9,4198.26,3803.894,4413.735,4121.4956,3835.9575,3761.05,4266.5
Q109,1994-12-31,4695.466,4125.5,4627.8125,4181.4185,4643.668,4121.4956,3835.9575,3761.05,4789.0
Q11,1993-03-31,5524.121,5228.5,5522.516,5480.268,5500.7627,5474.3887,5313.0605,5248.9873,5921.4
Q11,1993-06-30,5573.042,5258.55,5571.365,5496.175,5531.4355,5474.3887,5313.0605,5248.9873,5837.9
Q11,1993-09-30,5621.963,5395.45,5620.215,5562.5073,5621.978,5474.3887,5313.0605,5248.9873,5981.7
Q11,1993-12-31,5670.884,5475.2,5669.064,5601.052,5665.5586,5474.3887,5313.0605,5248.9873,6146.8
Q11,1994-03-31,5719.8047,5228.5,5717.913,5603.5054,5690.735,5474.3887,5313.0605,5248.9873,6111.9
Q11,1994-06-30,5768.7256,5258.55,5766.7627,5611.1865,5720.8315,5474.3887,5313.0605,5248.9873,6226.35
Q11,1994-09-30,5817.646,5395.45,5815.612,5643.214,5812.8403,5474.3887,5313.0605,5248.9873,6308.9
Q11,1994-12-31,5866.567,5475.2,5864.461,5661.8237,5856.2817,5474.3887,5313.0605,5248.9873,6431.1
Q110,1993-03-31,8934.657,8958.3,9315.668,9053.806,9145.923,8903.093,8880.158,8937.112,8748.5
Q110,1993-06-30,9010.614,8649.0,8982.41,8705.901,8747.081,8903.093,8880.158,8937.112,8351.7
Q110,1993-09-30,9086.571,9115.5,9902.804,9149.401,9775.703,8903.093,8880.158,8937.112,9762.5
Q110,1993-12-31,9162.528,8858.7,9219.918,8878.898,8837.366,8903.093,8880.158,8937.112,8689.5
Q110,1994-03-31,9238.486,8958.3,9643.706,9065.84,9306.544,8903.093,8880.158,8937.112,8995.9
Q110,1994-06-30,9314.443,8649.0,9310.447,8713.071,8898.346,8903.093,8880.158,8937.112,8726.9
Q110,1994-09-30,9390.4,9115.5,10230.841,9153.673,9942.123,8903.093,8880.158,8937.112,9443.9
Q110,1994-12-31,9466.357,8858.7,9547.956,8881.443,8985.445,8903.093,8880.158,8937.112,8026.7
Q111,1993-03-31,8102.82,5380.55,6307.8916,6487.15,5572.7266,6601.4487,6234.418,5667.3125,6052.75
Q111,1993-06-30,8294.99,5081.45,5988.1816,6188.05,5734.5234,6601.4487,6234.418,5667.3125,5750.95
Q111,1993-09-30,8487.16,6043.5,6970.7354,7150.1,6211.857,6601.4487,6234.418,5667.3125,6363.05
Q111,1993-12-31,8679.33,7910.65,8708.91,9017.25,8798.049,6601.4487,6234.418,5667.3125,8395.2
Q111,1994-03-31,8871.5,5380.55,7030.558,7593.75,6054.168,6601.4487,6234.418,5667.3125,6659.8
Q111,1994-06-30,9063.67,5081.45,6710.848,7294.65,6219.4688,6601.4487,6234.418,5667.3125,6149.3
Q111,1994-09-30,9255.84,6043.5,7693.4023,8256.7,6726.293,6601.4487,6234.418,5667.3125,6892.05
Q111,1994-12-31,9448.01,7910.65,9431.576,10123.85,9511.882,6601.4487,6234.418,5667.3125,8941.5
Q112,1993-03-31,4502.957,4721.5,4690.136,4682.0273,4864.647,4729.986,4727.851,4735.5,5529.0
Q112,1993-06-30,4530.914,4373.0,4471.4814,4472.084,4451.034,4729.986,4727.851,4735.5,5026.5
Q112,1993-09-30,4558.8716,5386.0,5312.882,5377.0522,5245.61,4729.986,4727.851,4735.5,6435.5
Q112,1993-12-31,4586.8286,4475.0,4472.2354,4540.827,4693.403,4729.986,4727.851,4735.5,5178.5
Q112,1994-03-31,4614.7856,4721.5,4690.136,4710.2085,4963.0806,4729.986,4727.851,4735.5,5835.0
Q112,1994-06-30,4642.7427,4373.0,4471.4814,4430.9634,4540.645,4729.986,4727.851,4735.5,5548.5
Q112,1994-09-30,4670.7,5386.0,5312.882,5385.164,5350.6885,4729.986,4727.851,4735.5,6048.5
Q112,1994-12-31,4698.657,4475.0,4472.2354,4511.977,4786.9517,4729.986,4727.851,4735.5,5023.5
Q113,1993-03-31,6164.9497,4690.85,4834.5923,4940.3584,4832.591,5534.261,5314.631,5067.431,4801.7
Q113,1993-06-30,6283.5996,5034.3,5056.3315,5209.714,5030.0444,5534.261,5314.631,5067.431,4969.8
Q113,1993-09-30,6402.25,5193.9,5517.5537,5317.2227,5502.0547,5534.261,5314.631,5067.431,5619.25
Q113,1993-12-31,6520.9,6046.3,6503.9233,6133.0005,6501.4346,5534.261,5314.631,5067.431,6548.05
Q113,1994-03-31,6639.55,4690.85,5151.542,5001.3125,5159.644,5534.261,5314.631,5067.431,5354.4
Q113,1994-06-30,6758.1997,5034.3,5382.4727,5252.567,5364.797,5534.261,5314.631,5067.431,5586.7
Q113,1994-09-30,6876.8496,5193.9,5867.7964,5347.35,5862.227,5534.261,5314.631,5067.431,6214.85
Q113,1994-12-31,6995.5,6046.3,6910.329,6154.181,6920.1753,5534.261,5314.631,5067.431,7288.0
Q114,1993-03-31,5895.903,5457.1,5816.399,5792.231,5785.473,5804.1714,5662.986,5584.2,5667.8
Q114,1993-06-30,5973.906,5741.1,6007.2812,5908.4624,6030.65,5804.1714,5662.986,5584.2,5945.1
Q114,1993-09-30,6051.9087,5699.7,5889.9927,5891.535,5811.0317,5804.1714,5662.986,5584.2,6421.8
Q114,1993-12-31,6129.911,5817.9,6121.531,5939.825,6142.4126,5804.1714,5662.986,5584.2,6804.6
Q114,1994-03-31,6207.914,5457.1,6120.0283,5929.3384,6101.629,5804.1714,5662.986,5584.2,6807.3
Q114,1994-06-30,6285.917,5741.1,6310.9106,5976.8237,6355.762,5804.1714,5662.986,5584.2,7612.2
Q114,1994-09-30,6363.92,5699.7,6193.622,5969.908,6120.1387,5804.1714,5662.986,5584.2,8044.6
Q114,1994-12-31,6441.923,5817.9,6425.16,5989.6367,6464.8584,5804.1714,5662.986,5584.2,8388.6
Q115,1993-03-31,4831.8003,4361.0,4508.4717,4497.329,4496.594,4637.4395,4524.9614,4428.6875,4634.3
Q115,1993-06-30,4902.5,4675.3,4686.2734,4768.0425,4788.3633,4637.4395,4524.9614,4428.6875,4870.4
Q115,1993-09-30,4973.2,4381.4,4389.9727,4444.491,4462.687,4637.4395,4524.9614,4428.6875,4686.8
Q115,1993-12-31,5043.9,4761.1,4761.1,4804.02,5027.5586,4637.4395,4524.9614,4428.6875,5126.5
Q115,1994-03-31,5114.6,4361.0,4508.4717,4526.527,4743.0723,4637.4395,4524.9614,4428.6875,4992.1
Q115,1994-06-30,5185.3003,4675.3,4686.2734,4787.9053,5047.2866,4637.4395,4524.9614,4428.6875,5241.5
Q115,1994-09-30,5256.0,4381.4,4389.9727,4458.004,4700.781,4637.4395,4524.9614,4428.6875,5010.2
Q115,1994-12-31,5326.7,4761.1,4761.1,4813.2124,5292.2593,4637.4395,4524.9614,4428.6875,5665.9
Q116,1992-06-30,5636.3887,4691.5,6267.7256,5636.988,5204.4565,5259.7734,5119.367,4956.5625,6261.0
Q116,1992-09-30,5681.278,4788.0,6202.537,5599.9897,5213.1626,5259.7734,5119.367,4956.5625,6384.5
Q116,1992-12-31,5726.1665,5050.5,6578.0166,5668.2886,5221.8687,5259.7734,5119.367,4956.5625,7394.0
Q116,1993-03-31,5771.0557,5591.5,5591.4976,5910.85,5230.5747,5259.7734,5119.367,4956.5625,6981.0
Q116,1993-06-30,5815.9443,4691.5,6267.7256,5852.264,5239.281,5259.7734,5119.367,4956.5625,6392.5
Q116,1993-09-30,5860.8335,4788.0,6202.537,5746.0474,5247.987,5259.7734,5119.367,4956.5625,5728.0
Q116,1993-12-31,5905.722,5050.5,6578.0166,5707.4062,5256.693,5259.7734,5119.367,4956.5625,7628.5
Q116,1994-03-31,5950.6113,5591.5,5591.4976,5778.5894,5265.399,5259.7734,5119.367,4956.5625,6501.5
Q117,1993-03-31,3307.6296,2054.32,3182.497,3254.26,3246.5347,3210.5364,2721.618,2494.435,3123.86
Q117,1993-06-30,3360.9995,2570.64,3182.497,3254.26,3287.5127,3210.5364,2721.618,2494.435,3373.52
Q117,1993-09-30,3414.3691,2847.16,3182.497,3254.26,3328.4907,3210.5364,2721.618,2494.435,3759.42
Q117,1993-12-31,3467.7388,3254.26,3182.497,3254.26,3369.4688,3210.5364,2721.618,2494.435,4358.68
Q117,1994-03-31,3521.1086,2054.32,3182.497,3254.26,3410.4468,3210.5364,2721.618,2494.435,4017.48
Q117,1994-06-30,3574.4783,2570.64,3182.497,3254.26,3451.4248,3210.5364,2721.618,2494.435,4591.48
Q117,1994-09-30,3627.848,2847.16,3182.497,3254.26,3492.4028,3210.5364,2721.618,2494.435,5212.02
Q117,1994-12-31,3681.2178,3254.26,3182.497,3254.26,3533.3809,3210.5364,2721.618,2494.435,6241.52
Q118,1993-03-31,4745.121,4906.65,4815.4414,4958.3555,5017.8296,4924.481,4919.429,4861.5312,5038.9
Q118,1993-06-30,4783.693,4496.6,4582.183,4525.914,4767.0195,4924.481,4919.429,4861.5312,4936.1
Q118,1993-09-30,4822.264,5697.65,5791.216,5714.2695,5699.4653,4924.481,4919.429,4861.5312,6449.95
Q118,1993-12-31,4860.8354,4706.55,4716.375,4715.972,4931.308,4924.481,4919.429,4861.5312,4984.4
Q118,1994-03-31,4899.4067,4906.65,4815.4414,4963.6973,5187.4556,4924.481,4919.429,4861.5312,5275.95
Q118,1994-06-30,4937.9785,4496.6,4582.183,4528.943,4926.817,4924.481,4919.429,4861.5312,5159.8
Q118,1994-09-30,4976.55,5697.65,5791.216,5715.987,5888.9316,4924.481,4919.429,4861.5312,6079.05
Q118,1994-12-31,5015.121,4706.55,4716.375,4716.946,5093.8877,4924.481,4919.429,4861.5312,5929.75
Q119,1993-03-31,6547.2603,5542.15,6174.673,5946.378,6134.2925,6259.7314,6027.055,5876.069,5357.05
Q119,1993-06-30,6653.8203,5818.6,6338.9736,6150.82,6279.8696,6259.7314,6027.055,5876.069,5807.9
Q119,1993-09-30,6760.3804,5952.1,6295.044,6093.8403,6208.5093,6259.7314,6027.055,5876.069,5789.75
Q119,1993-12-31,6866.9404,6440.7,6950.1787,6684.61,6864.324,6259.7314,6027.055,5876.069,6597.3
Q119,1994-03-31,6973.5,5542.15,6626.6978,6177.7007,6508.3105,6259.7314,6027.055,5876.069,5496.1
Q119,1994-06-30,7080.06,5818.6,6794.686,6382.143,6657.0146,6259.7314,6027.055,5876.069,5923.5
Q119,1994-09-30,7186.62,5952.1,6739.6084,6325.1636,6575.8535,6259.7314,6027.055,5876.069,6016.8
Q119,1994-12-31,7293.18,6440.7,7432.494,6915.9326,7264.552,6259.7314,6027.055,5876.069,7042.1
Q12,1993-03-31,7610.86,7220.6,7676.091,7597.286,7687.6704,7497.1016,7275.3135,7092.35,7543.4
Q12,1993-06-30,7724.32,7535.9,7705.0073,7725.334,7687.6226,7497.1016,7275.3135,7092.35,8054.4
Q12,1993-09-30,7837.78,7466.9,7715.162,7697.3037,7626.7837,7497.1016,7275.3135,7092.35,7834.3
Q12,1993-12-31,7951.2397,7497.4,8054.502,7709.6943,8114.282,7497.1016,7275.3135,7092.35,7688.1
Q12,1994-03-31,8064.6997,7220.6,8129.094,7750.2725,8153.7886,7497.1016,7275.3135,7092.35,7723.1
Q12,1994-06-30,8178.16,7535.9,8158.0107,7802.2915,8146.7783,7497.1016,7275.3135,7092.35,7946.0
Q12,1994-09-30,8291.62,7466.9,8168.1655,7790.9043,8075.6045,7497.1016,7275.3135,7092.35,7853.6
Q12,1994-12-31,8405.08,7497.4,8507.506,7795.938,8584.867,7497.1016,7275.3135,7092.35,7931.3
Q120,1993-03-31,5652.717,4972.4,5520.11,5549.3,5443.897,5539.4033,5242.4355,5107.75,5314.4
Q120,1993-06-30,5756.1343,4862.0,5622.542,5549.3,5539.852,5539.4033,5242.4355,5107.75,5334.7
Q120,1993-09-30,5859.5513,5565.4,5724.974,5549.3,5526.605,5539.4033,5242.4355,5107.75,5086.2
Q120,1993-12-31,5962.9683,5549.3,5827.4062,5549.3,5764.75,5539.4033,5242.4355,5107.75,5235.8
Q120,1994-03-31,6066.3857,4972.4,5929.839,5549.3,5651.442,5539.4033,5242.4355,5107.75,4951.3
Q120,1994-06-30,6169.8027,4862.0,6032.271,5549.3,5749.0615,5539.4033,5242.4355,5107.75,4881.0
Q120,1994-09-30,6273.2197,5565.4,6134.703,5549.3,5733.362,5539.4033,5242.4355,5107.75,4920.2
Q120,1994-12-31,6376.6367,5549.3,6237.1353,5549.3,5978.418,5539.4033,5242.4355,5107.75,5530.5
Q121,1992-09-30,4493.181,4749.7,4951.2153,4954.5054,4936.338,4423.9,4486.5933,4442.6123,5197.3
Q121,1992-12-31,4570.8623,4783.5,4908.1274,4932.2417,4898.718,4423.9,4486.5933,4442.6123,5208.6
Q121,1993-03-31,4648.5435,4623.3,4865.054,4731.325,4892.51,4423.9,4486.5933,4442.6123,4992.6
Q121,1993-06-30,4726.224,4415.5,4823.8667,4493.9546,4792.413,4423.9,4486.5933,4442.6123,4971.5
Q121,1993-09-30,4803.9053,4749.7,5302.0073,5011.4834,5306.414,4423.9,4486.5933,4442.6123,6100.3
Q121,1993-12-31,4881.5864,4783.5,5249.8145,4973.623,5259.217,4423.9,4486.5933,4442.6123,6230.2
Q121,1994-03-31,4959.2676,4623.3,5197.9487,4761.379,5246.048,4423.9,4486.5933,4442.6123,6006.2
Q121,1994-06-30,5036.9487,4415.5,5148.3916,4515.7812,5132.5728,4423.9,4486.5933,4442.6123,6481.3
Q122,1993-03-31,5314.097,4680.4,4218.2744,4899.6724,4224.45,5130.728,5054.4067,4806.975,5068.6
Q122,1993-06-30,5370.1943,4944.2,5264.596,5081.651,5240.129,5130.728,5054.4067,4806.975,5462.6
Q122,1993-09-30,5426.2915,5214.0,5252.0903,5300.161,5373.7295,5130.728,5054.4067,4806.975,5853.6
Q122,1993-12-31,5482.3887,5258.0,5226.382,5312.0103,5425.9814,5130.728,5054.4067,4806.975,5663.2
Q122,1994-03-31,5538.486,4680.4,4218.2744,4933.529,4357.7046,5130.728,5054.4067,4806.975,5498.2
Q122,1994-06-30,5594.583,4944.2,5264.596,5102.874,5404.128,5130.728,5054.4067,4806.975,5983.6
Q122,1994-09-30,5650.68,5214.0,5252.0903,5313.465,5540.6045,5130.728,5054.4067,4806.975,6408.2
Q122,1994-12-31,5706.7773,5258.0,5226.382,5320.3496,5593.181,5130.728,5054.4067,4806.975,6262.2
Q123,1991-03-31,6277.1406,5609.9,6141.0728,6141.0,6270.845,6148.2188,5722.857,5155.55,6368.0
Q123,1991-06-30,6413.2812,6121.5,6141.0728,6141.0,6392.2456,6148.2188,5722.857,5155.55,6657.2
Q123,1991-09-30,6549.4224,6870.4,6141.0728,6141.0,6513.646,6148.2188,5722.857,5155.55,7459.2
Q123,1991-12-31,6685.563,6141.0,6141.0728,6141.0,6635.0464,6148.2188,5722.857,5155.55,6401.0
Q123,1992-03-31,6821.7036,5609.9,6141.0728,6141.0,6756.447,6148.2188,5722.857,5155.55,6548.3
Q123,1992-06-30,6957.8447,6121.5,6141.0728,6141.0,6877.847,6148.2188,5722.857,5155.55,6957.5
Q123,1992-09-30,7093.9854,6870.4,6141.0728,6141.0,6999.2476,6148.2188,5722.857,5155.55,7490.3
Q123,1992-12-31,7230.126,6141.0,6141.0728,6141.0,7120.648,6148.2188,5722.857,5155.55,6892.2
Q124,1992-06-30,4025.858,3847.8,4204.221,4093.241,4215.4507,3968.6956,3894.1494,3829.05,4113.4
Q124,1992-09-30,4084.1157,3946.4,4256.8857,4148.458,4283.819,3968.6956,3894.1494,3829.05,4184.2
Q124,1992-12-31,4142.3735,3983.8,4259.5728,4169.105,4280.1685,3968.6956,3894.1494,3829.05,4082.4
Q124,1993-03-31,4200.6313,3967.6,4226.8335,4160.272,4171.861,3968.6956,3894.1494,3829.05,4019.0
Q124,1993-06-30,4258.889,3847.8,4468.221,4228.998,4430.6,3968.6956,3894.1494,3829.05,4233.0
Q124,1993-09-30,4317.147,3946.4,4520.8857,4259.201,4499.703,3968.6956,3894.1494,3829.05,4487.4
Q124,1993-12-31,4375.4043,3983.8,4523.5728,4270.494,4493.185,3968.6956,3894.1494,3829.05,4475.0
Q124,1994-03-31,4433.662,3967.6,4490.8335,4265.663,4376.9355,3968.6956,3894.1494,3829.05,4569.2
Q125,1993-03-31,4062.3386,2992.5,4267.041,3523.592,3501.3699,3484.0664,3424.4763,2971.855,3714.9
Q125,1993-06-30,4084.7976,2616.66,2955.8157,3033.278,3502.6895,3484.0664,3424.4763,2971.855,3814.22
