unique_id,ds,RWD,SeasonalNaive,AutoETS,AutoARIMA,AutoTheta,SESOpt,CrostonOptimized,WindowAverage,y
ID116,1989-09-30,666.25476,634.4,661.8166,661.94714,665.8813,652.82983,632.1393,638.875,668.3
ID117,1989-06-30,415.0283,395.3,414.52576,412.7229,416.49057,410.96216,398.3454,403.09998,411.7
ID117,1989-09-30,419.0566,398.8,418.3438,413.52515,420.11606,410.96216,398.3454,403.09998,424.3
ID118,1989-06-30,194.1717,182.8,193.30228,192.74104,194.05841,191.77054,184.744,186.95,193.2
ID118,1989-09-30,196.5434,184.3,195.5289,193.70146,196.81998,191.77054,184.744,186.95,194.2
ID119,1989-06-30,120.0566,109.0,118.15566,119.97984,117.51905,118.95979,112.480354,114.0,119.0
ID119,1989-09-30,121.113205,113.0,119.77456,122.54197,119.31767,118.95979,112.480354,114.0,120.0
ID12,1992-06-30,426.22806,423.0,429.0005,431.19733,431.2293,429.0493,427.96747,428.25,428.0
ID12,1992-09-30,423.45615,427.0,429.0005,432.07623,437.99576,429.0493,427.96747,428.25,436.0
ID120,1994-06-30,258.24796,227.7,259.72186,258.2217,256.477,255.66132,238.30367,242.675,259.3
ID120,1994-09-30,260.7959,235.3,263.7437,261.54034,258.33017,255.66132,238.30367,242.675,266.2
ID121,1978-06-30,17.126667,17.06,17.119572,16.926716,17.041397,16.950493,16.7933,16.98,17.22
ID121,1978-09-30,17.303333,16.91,17.289122,16.915873,17.201183,16.950493,16.7933,16.98,17.42
ID122,1978-06-30,793.9091,755.9,796.21765,791.48145,792.7471,784.3986,758.8398,771.375,800.9
ID122,1978-09-30,803.3182,770.7,807.93494,796.30725,802.74585,784.3986,758.8398,771.375,815.9
ID123,1978-06-30,141.59091,128.7,143.28824,141.72597,141.3817,140.17438,132.10844,134.55,140.7
ID123,1978-09-30,142.98181,131.6,146.37642,142.65741,142.57695,140.17438,132.10844,134.55,142.2
ID124,1978-06-30,46.442425,50.7,45.899982,45.9,45.852215,45.89836,47.208324,47.9,46.2
ID124,1978-09-30,46.98485,49.3,45.899982,45.9,46.272484,45.89836,47.208324,47.9,48.9
ID125,1978-06-30,16.98091,15.92,16.40436,16.560001,16.407368,16.159538,15.791218,16.3225,16.2
ID125,1978-09-30,17.271818,18.22,18.320742,18.86,18.361818,16.159538,15.791218,16.3225,18.12
ID126,1986-06-30,115.243904,109.0,117.47086,115.506454,117.31515,111.42217,108.6102,110.25,125.0
ID126,1986-09-30,116.48781,112.0,117.70571,116.70377,117.45473,111.42217,108.6102,110.25,119.0
ID127,1988-06-30,1053.3062,1003.0,1058.3135,1058.7703,1052.246,1045.8285,1015.3032,1023.0,1066.0
ID127,1988-09-30,1060.6123,1014.0,1070.6276,1068.363,1059.5197,1045.8285,1015.3032,1023.0,1090.0
ID128,1988-06-30,6197.408,5651.0,6213.9683,6204.73,6186.1846,6127.979,5810.191,5907.25,6255.0
ID128,1988-09-30,6265.8164,5820.0,6298.9385,6312.2915,6229.2456,6127.979,5810.191,5907.25,6421.0
ID129,1988-06-30,216.0143,178.3,215.66602,217.59642,214.39555,212.9996,191.8554,195.975,219.1
ID129,1988-09-30,218.92857,189.3,218.23276,219.63861,215.8561,212.9996,191.8554,195.975,231.8
ID13,1986-03-31,26849.1,23927.0,26647.854,26519.871,27030.791,26343.023,25148.582,24672.0,27657.0
ID13,1986-06-30,27165.2,23381.0,25100.225,25515.422,25502.588,26343.023,25148.582,24672.0,24207.0
ID130,1988-06-30,117.175514,104.8,117.563675,114.148315,117.13241,115.75864,109.13813,110.09999,118.8
ID130,1988-09-30,118.551025,108.1,119.32759,116.4703,119.106285,115.75864,109.13813,110.09999,124.3
ID131,1988-06-30,12685.367,12226.0,12709.213,12685.277,12684.679,12589.758,12310.498,12407.75,12715.0
ID131,1988-09-30,12779.734,12346.0,12827.427,12757.54,12777.906,12589.758,12310.498,12407.75,12840.0
ID132,1978-06-30,34837.938,32944.0,34736.98,34665.137,34704.97,34408.527,33273.54,33593.0,34808.0
ID132,1978-09-30,35263.88,32940.0,35148.008,34660.688,35093.094,34408.527,33273.54,33593.0,34500.0
ID133,1978-06-30,22079.637,21540.0,22067.62,21845.654,22012.623,21936.621,21630.744,21625.0,22288.0
ID133,1978-09-30,22219.273,21416.0,22210.977,21807.17,22114.145,21936.621,21630.744,21625.0,22464.0
ID134,1991-06-30,1789.3934,385.0,1814.4796,1844.7356,1770.7996,1762.6501,1070.9957,1107.75,2018.0
ID134,1991-09-30,1813.7869,743.0,1863.977,1872.7433,1778.8674,1762.6501,1070.9957,1107.75,1387.0
ID135,1978-06-30,367.0909,307.0,361.0002,360.80096,367.51447,361.01944,339.72736,347.25,337.0
ID135,1978-09-30,373.18182,358.0,361.0002,389.74988,373.94455,361.01944,339.72736,347.25,375.0
ID136,1978-06-30,133.87273,130.4,126.92483,131.00171,127.31613,132.42015,130.76903,132.82498,127.6
ID136,1978-09-30,135.34544,136.7,130.20567,133.79008,133.04831,132.42015,130.76903,132.82498,134.0
ID137,1988-06-30,109.9451,97.82,110.10411,108.77,109.28651,108.78318,102.5257,104.9425,106.77
ID137,1988-09-30,111.1202,103.02,111.38577,108.77,110.28224,108.78318,102.5257,104.9425,107.09
ID138,1988-06-30,32.35796,27.21,32.36016,32.61962,31.940512,31.940252,28.792738,29.4275,32.24
ID138,1988-09-30,32.755917,28.54,32.760483,32.496796,32.444077,31.940252,28.792738,29.4275,35.34
ID139,1993-06-30,62.384056,61.7,61.995403,60.904232,62.259983,62.023937,61.313362,62.975,58.3
ID139,1993-09-30,62.768116,63.8,61.99051,60.403934,62.304268,62.023937,61.313362,62.975,54.0
ID14,1986-06-30,118049.805,127676.0,119166.08,114827.29,117502.805,117486.48,122498.586,121440.0,131788.0
ID14,1986-09-30,119679.61,120658.0,115581.586,109089.5,113214.516,117486.48,122498.586,121440.0,116357.0
ID140,1989-06-30,123.79245,87.0,90.38328,85.80016,90.63053,113.16265,113.16265,113.75,86.0
ID140,1989-09-30,124.58491,123.0,120.70002,120.69695,121.58075,113.16265,113.16265,113.75,116.0
ID141,1989-06-30,125.30189,97.0,101.804115,103.051765,103.043564,117.27452,115.55557,114.75,104.0
ID141,1989-09-30,126.603775,117.0,122.16862,119.64977,122.57122,117.27452,115.55557,114.75,121.0
ID142,1989-06-30,104.62264,101.0,104.0667,103.40198,103.914795,103.5189,102.216896,102.75,104.0
ID142,1989-09-30,105.245285,104.0,105.039474,104.55378,104.99021,103.5189,102.216896,102.75,106.0
ID143,1989-06-30,122.07547,109.0,119.45558,117.951126,118.522385,120.82746,113.53076,115.0,119.0
ID143,1989-09-30,123.15094,114.0,121.6853,120.67689,121.1984,120.82746,113.53076,115.0,121.0
ID144,1989-06-30,122.69811,101.0,109.94604,99.87029,106.98752,121.04055,112.30724,113.25,114.0
ID144,1989-09-30,123.396225,111.0,112.8202,105.042465,111.30966,121.04055,112.30724,113.25,118.0
ID145,1988-06-30,309.80408,301.4,309.79602,306.201,309.83017,307.83054,303.5469,306.625,310.6
ID145,1988-09-30,311.80814,306.4,311.79156,305.37622,311.67163,307.83054,303.5469,306.625,308.0
ID146,1978-06-30,133.87273,130.4,126.89674,130.91286,127.29092,132.42076,130.78343,132.82498,127.7
ID146,1978-09-30,135.34544,136.7,130.19096,133.70589,133.02263,132.42076,130.78343,132.82498,134.0
ID147,1978-06-30,123.73333,121.5,123.74716,123.43702,123.69023,122.4832,120.326004,121.9,123.4
ID147,1978-09-30,124.96667,122.8,124.31193,124.55877,124.15991,122.4832,120.326004,121.9,127.0
ID148,1978-06-30,127.53939,124.4,127.687256,126.42918,126.734215,126.19529,124.25153,126.25,125.6
ID148,1978-09-30,128.87878,128.7,128.98201,128.61095,129.3237,126.19529,124.25153,126.25,129.3
ID149,1978-06-30,146.66364,140.4,146.90204,144.10123,146.65143,144.70795,140.07167,143.925,142.3
ID149,1978-09-30,148.62727,145.1,149.10378,145.2195,148.57547,144.70795,140.07167,143.925,145.4
ID15,1986-06-30,36516.13,19612.0,35973.9,35974.0,36554.69,35963.387,30794.807,29947.0,37522.0
ID15,1986-09-30,37058.258,29231.0,35973.9,35974.0,37140.082,35963.387,30794.807,29947.0,25991.0
ID150,1978-06-30,118.75454,117.1,119.47012,117.57627,118.71362,117.662056,116.97939,118.125,118.0
ID150,1978-09-30,119.80909,121.0,120.532776,119.56956,121.21539,117.662056,116.97939,118.125,122.0
ID151,1978-06-30,128.80606,127.0,123.62142,127.12352,124.40183,127.41537,125.80726,127.55,126.1
ID151,1978-09-30,130.11212,129.2,124.66879,127.813736,127.19223,127.41537,125.80726,127.55,130.2
ID152,1978-06-30,2.129394,2.29,1.9502681,2.2166605,2.2261386,2.216657,2.2272203,2.23,2.1
ID152,1978-09-30,2.128788,2.27,1.9630263,2.2166605,2.2261386,2.216657,2.2272203,2.23,2.38
ID153,1978-06-30,5.04,4.41,4.497008,4.4340653,4.482462,4.237674,4.237674,4.1225,4.89
ID153,1978-09-30,5.1099997,3.59,3.9550867,3.7320366,3.9609401,4.237674,4.237674,4.1225,4.44
ID154,1989-06-30,120.113205,100.0,106.44448,104.31692,109.689255,115.90147,113.167435,113.25,107.0
ID154,1989-09-30,121.22642,118.0,123.024574,121.105965,122.16623,115.90147,113.167435,113.25,122.0
ID155,1989-06-30,124.911316,108.0,115.41154,115.66546,115.39666,119.541794,116.92382,118.475,114.9
ID155,1989-09-30,126.22264,129.9,129.04536,137.78525,129.01607,119.541794,116.92382,118.475,131.0
ID156,1986-06-30,115.243904,109.0,117.47086,115.506454,117.31515,111.42217,108.6102,110.25,125.0
ID156,1986-09-30,116.48781,112.0,117.70571,116.70377,117.45473,111.42217,108.6102,110.25,119.0
ID157,1988-06-30,688.0612,550.0,688.16144,684.9771,682.5435,678.8538,603.36053,624.5,654.0
ID157,1988-09-30,697.12244,604.0,697.3234,687.52893,688.1894,678.8538,603.36053,624.5,685.0
ID158,1988-06-30,111.5347,98.0,111.67245,110.69205,110.556206,110.287445,102.8969,105.25,106.2
ID158,1988-09-30,112.769394,103.6,113.044876,110.82012,111.26388,110.287445,102.8969,105.25,108.6
ID159,1988-06-30,1288.5693,1169.3,1292.174,1290.3079,1286.3688,1272.8004,1204.8804,1226.1,1302.1
ID159,1988-09-30,1304.1388,1208.6,1311.3479,1319.1848,1299.6058,1272.8004,1204.8804,1226.1,1326.1
ID16,1986-06-30,466595.75,447298.0,469380.5,464296.0,465766.88,463940.78,472052.66,435273.0,562216.0
ID16,1986-09-30,468895.47,400444.0,446604.22,464296.0,467574.72,463940.78,472052.66,435273.0,547908.0
ID160,1988-06-30,124.518364,111.8,124.81846,123.0,124.15896,123.018265,116.55733,119.325,121.2
ID160,1988-09-30,126.036736,117.6,126.24079,123.0,124.526,123.018265,116.55733,119.325,118.1
ID161,1988-06-30,205.31021,178.8,204.76071,205.50685,203.95859,202.56108,187.87114,192.475,204.6
ID161,1988-09-30,208.02042,189.7,206.92159,209.46591,206.1194,202.56108,187.87114,192.475,202.5
ID162,1978-06-30,137.78787,101.0,109.61564,104.478226,109.01191,128.96239,128.20084,125.75,106.0
ID162,1978-09-30,139.57576,134.0,142.25278,137.93619,141.32166,128.96239,128.20084,125.75,139.0
ID163,1978-06-30,143.0,102.0,110.04234,102.8915,108.0902,134.33388,133.57088,130.75,105.0
ID163,1978-09-30,145.0,142.0,149.62256,143.80605,145.8526,134.33388,133.57088,130.75,145.0
ID164,1986-06-30,165.83784,177.0,164.28563,161.18526,163.57297,162.02269,164.52141,173.5,142.0
ID164,1986-09-30,169.67567,191.0,166.57083,160.85335,173.13477,162.02269,164.52141,173.5,99.0
ID165,1985-03-31,186.225,168.0,186.23291,180.26955,186.52258,183.04948,174.4962,180.5,182.0
ID165,1985-06-30,189.45,183.0,189.46501,178.77849,192.31895,183.04948,174.4962,180.5,179.0
ID166,1987-06-30,69.46342,69.0,67.9996,69.99975,68.73352,67.9607,63.979248,68.0,60.0
ID166,1987-09-30,70.92683,71.0,67.9996,70.9995,69.5803,67.9607,63.979248,68.0,53.0
ID167,1987-06-30,252.82927,223.0,253.78876,254.21191,252.89494,247.9092,228.36046,235.25,273.0
ID167,1987-09-30,257.65854,231.0,259.57785,258.49948,256.96353,247.9092,228.36046,235.25,323.0
ID168,1990-06-30,5.9145284,5.81,5.914725,5.924455,5.908752,5.899597,5.838946,5.85,5.91
ID168,1990-09-30,5.9290566,5.83,5.9294524,5.9394064,5.9163036,5.899597,5.838946,5.85,5.94
ID169,1969-12-31,100.98,101.4,100.16318,100.8,100.29564,100.78996,100.32322,100.350006,100.0
ID169,1970-03-31,101.16,99.4,100.16318,98.8,100.29033,100.78996,100.32322,100.350006,98.0
ID17,1986-06-30,133391.03,108886.0,131881.28,131362.0,130385.18,129109.97,122327.42,119508.0,130534.0
ID17,1986-09-30,135420.06,114693.0,134579.39,131362.0,132168.83,129109.97,122327.42,119508.0,117287.0
ID170,1969-12-31,120.549995,112.9,120.60682,120.299995,120.39323,118.16674,112.87224,114.575,118.7
ID170,1970-03-31,122.899994,112.3,122.9083,119.7,122.59745,118.16674,112.87224,114.575,118.1
ID171,1969-12-31,109.2,106.4,110.06644,108.609535,109.2089,108.19397,106.38377,107.375,109.2
ID171,1970-03-31,110.2,107.3,111.15483,108.88908,110.213684,108.19397,106.38377,107.375,109.8
ID172,1969-12-31,119.46001,111.3,119.74649,118.96659,119.45054,117.277794,112.505936,114.175,118.7
ID172,1970-03-31,121.62,113.0,121.935776,120.2291,121.601555,117.277794,112.505936,114.175,120.5
ID173,1987-12-31,373.1875,383.0,367.33408,359.7377,374.97318,368.1401,366.77097,379.0,378.0
ID173,1988-03-31,378.375,383.0,366.66644,354.86157,387.251,368.1401,366.77097,379.0,408.0
ID174,1987-09-30,140.60464,125.0,140.34393,142.25284,141.77808,137.91989,131.53389,130.5,140.0
ID174,1987-12-31,143.2093,129.0,142.68855,144.51366,146.0761,137.91989,131.53389,130.5,149.0
ID175,1973-06-30,18.0,18.0,17.80419,19.40046,19.10987,17.990002,19.85086,17.5,19.0
ID175,1973-09-30,18.0,17.0,17.608534,20.204468,17.755934,17.990002,19.85086,17.5,23.0
ID176,1988-06-30,162.33333,182.0,159.9999,160.36821,163.54955,159.9934,163.61166,173.5,147.0
ID176,1988-09-30,164.66667,193.0,159.9999,160.50378,169.4148,159.9934,163.61166,173.5,100.0
ID177,1987-12-31,185.5,160.0,182.96426,183.0,180.729,182.97006,176.77055,174.5,174.0
ID177,1988-03-31,188.0,171.0,182.96426,183.0,190.70178,182.97006,176.77055,174.5,194.0
ID178,1978-06-30,19.421515,19.49,19.50515,19.529297,19.409603,19.33033,19.19085,19.460001,19.46
ID178,1978-09-30,19.513031,19.66,19.438498,19.61854,19.488083,19.33033,19.19085,19.460001,19.61
ID179,1978-06-30,2.8703032,2.79,2.711029,2.696143,2.672839,2.9296684,2.958385,2.8449998,3.03
ID179,1978-09-30,2.8206062,2.57,2.6330562,2.4901402,2.5676033,2.9296684,2.958385,2.8449998,2.86
ID18,1986-06-30,38052.84,23917.0,37525.637,37526.0,38189.184,37489.43,31803.463,31993.25,38135.0
ID18,1986-09-30,38579.676,32648.0,37525.637,37526.0,38881.94,37489.43,31803.463,31993.25,23457.0
ID180,1978-06-30,357.12122,428.0,352.0028,340.63034,357.0457,352.2835,376.85413,393.75,355.0
ID180,1978-09-30,362.24243,415.0,352.0028,338.78223,361.76025,352.2835,376.85413,393.75,353.0
ID181,1978-06-30,2.1606061,1.0,1.5592815,1.5788724,1.5919868,2.2008662,1.9972895,1.925,2.4
ID181,1978-09-30,2.1212122,1.6,2.2239892,2.1788723,2.2582452,2.2008662,1.9972895,1.925,3.9
ID182,1978-06-30,7459.364,7985.0,7378.6953,7280.03,7452.2935,7444.3257,7711.0796,7707.75,7429.0
ID182,1978-09-30,7475.727,7830.0,7314.3833,7030.2607,7459.08,7444.3257,7711.0796,7707.75,7414.0
ID183,1978-06-30,1.0918182,1.14,1.1066813,1.1,1.1046853,1.090103,1.1149882,1.115,1.09
ID183,1978-09-30,1.0936364,1.13,1.1037858,1.0932151,1.1056532,1.090103,1.1149882,1.115,1.08
ID184,1978-06-30,61.39394,26.0,63.9115,68.0,65.40262,66.434074,54.62856,58.25,64.0
ID184,1978-09-30,60.78788,55.0,72.72867,97.0,65.44237,66.434074,54.62856,58.25,84.0
ID185,1978-06-30,75.969696,127.0,82.597984,71.61323,74.90224,74.90224,92.48706,88.5,75.0
ID185,1978-09-30,76.93939,87.0,60.607582,37.625782,74.90224,74.90224,92.48706,88.5,59.0
ID186,1978-06-30,365.54544,363.0,365.79773,365.9127,363.66254,363.9602,360.69495,362.25,366.0
ID186,1978-09-30,367.0909,362.0,363.25687,364.12094,364.2731,363.9602,360.69495,362.25,363.0
ID187,1978-06-30,6.6,4.0,4.5238004,5.2233934,4.4021482,11.387149,11.418957,10.175,5.4
ID187,1978-09-30,5.7,11.6,13.689753,11.6,12.990645,11.387149,11.418957,10.175,15.2
ID188,1978-06-30,10.342424,8.0,7.6215444,8.0,7.696786,7.9118733,7.712789,7.6,7.6
ID188,1978-09-30,10.584848,6.2,5.735572,6.2,5.7075257,7.9118733,7.712789,7.6,4.9
ID189,1978-06-30,62.896973,60.8,62.61875,62.072605,62.30361,61.88713,60.452744,61.299995,62.0
ID189,1978-09-30,63.89394,61.9,64.21664,62.852665,63.86408,61.88713,60.452744,61.299995,63.8
ID19,1986-06-30,524265.22,385888.0,522338.4,522348.0,523539.72,521386.2,478230.34,435710.5,640404.0
ID19,1986-09-30,526182.44,408257.0,522338.4,522348.0,525671.7,521386.2,478230.34,435710.5,564309.0
ID190,1966-06-30,113.44444,115.0,225.87054,86.04934,201.30164,195.00945,195.00945,172.0,95.0
ID190,1966-09-30,112.888885,177.0,225.87054,64.95165,193.30775,195.00945,195.00945,172.0,145.0
ID191,1970-06-30,75.55556,97.0,80.81608,97.0,72.56397,71.85473,74.81799,77.75,107.0
ID191,1970-09-30,77.111115,86.0,80.81608,86.0,71.83064,71.85473,74.81799,77.75,74.0
ID192,1989-06-30,91.81132,81.0,80.63471,80.833496,83.559456,94.59103,94.59103,91.5,79.0
ID192,1989-09-30,91.62264,98.0,95.89312,96.19174,94.52908,94.59103,94.59103,91.5,94.0
ID193,1987-06-30,521.13336,502.0,433.32016,439.8676,410.9756,558.00476,556.31287,551.0,438.0
ID193,1987-09-30,520.26666,530.0,443.79208,467.0294,448.06036,558.00476,556.31287,551.0,470.0
ID194,1985-06-30,106.4027,102.5,107.22759,107.6528,106.09575,105.85801,102.55623,102.975,107.8
ID194,1985-09-30,106.9054,101.8,105.32903,106.3938,106.33111,105.85801,102.55623,102.975,107.7
ID195,1985-06-30,39.664867,40.0,39.805458,39.7,39.842167,39.80621,39.904118,39.975,39.3
ID195,1985-09-30,39.62973,40.1,39.805458,39.7,39.817,39.80621,39.904118,39.975,39.5
ID196,1985-06-30,1509.5405,2277.0,2143.029,1432.0968,1634.4868,1431.4115,1431.4115,1315.25,2571.0
ID196,1985-09-30,1544.081,943.0,1127.1788,1432.0968,1658.0548,1431.4115,1431.4115,1315.25,1158.0
ID197,1987-06-30,128.44444,119.0,129.14041,129.16884,128.2521,126.969696,120.88047,122.75,129.0
ID197,1987-09-30,129.88889,121.0,131.75768,130.7368,129.45912,126.969696,120.88047,122.75,133.0
ID198,1985-06-30,1290.8108,1269.0,1288.0002,1289.0321,1289.1183,1288.019,1290.0765,1282.0,1304.0
ID198,1985-09-30,1293.6216,1281.0,1288.0002,1292.649,1290.1174,1288.019,1290.0765,1282.0,1323.0
ID199,1985-06-30,81.16757,95.0,76.69946,84.20387,72.20544,81.17119,93.98954,98.475,68.9
ID199,1985-09-30,81.435135,110.0,92.29596,102.48024,87.41965,81.17119,93.98954,98.475,78.6
ID2,1987-06-30,267.77777,286.0,271.98218,272.89572,279.12186,251.31384,251.49756,253.75,247.0
ID2,1987-09-30,271.55554,275.0,263.25464,261.5749,268.62985,251.31384,251.49756,253.75,258.0
ID20,1979-06-30,126448.29,126610.0,127657.82,125328.0,126396.14,125384.38,124594.3,126162.0,114609.0
ID20,1979-09-30,127568.57,127598.0,128364.016,125328.0,127035.27,125384.38,124594.3,126162.0,115452.0
ID200,1985-06-30,52.405403,28.8,54.09791,46.902843,55.791103,52.10666,42.269775,43.35,69.1
ID200,1985-09-30,52.710808,39.6,66.10503,52.204346,73.48019,52.10666,42.269775,43.35,81.9
ID201,1985-06-30,818.1892,781.0,808.71576,801.1594,808.00195,813.9584,798.8947,799.75,808.0
ID201,1985-09-30,822.37836,794.0,820.2581,809.05194,818.96857,813.9584,798.8947,799.75,813.0
ID202,1985-06-30,3.8113515,3.34,3.8146746,4.5439005,3.802952,3.8729675,3.2692676,3.3125,4.24
ID202,1985-09-30,3.7427027,2.85,4.762293,4.3644576,3.7336369,3.8729675,3.2692676,3.3125,4.2
ID21,1988-06-30,139305.83,146115.0,134388.47,138651.0,137586.33,136044.56,137088.95,134554.0,149512.0
ID21,1988-09-30,139960.64,134412.0,134388.47,138651.0,138139.86,136044.56,137088.95,134554.0,140471.0
ID22,2003-09-30,373.4166,263.44,378.69028,378.92657,371.50427,370.9144,309.23428,323.26752,367.94
ID22,2003-12-31,375.70322,308.51,386.25195,379.6397,372.08826,370.9144,309.23428,323.26752,365.74
ID23,1988-03-31,1050.95,1623.0,1115.7214,1300.2793,1358.9739,1302.1707,1333.828,1243.5,1173.0
ID23,1988-06-30,1044.9,1316.0,927.2396,1164.6605,1361.5913,1302.1707,1333.828,1243.5,894.0
ID24,1988-03-31,1125.025,1503.0,1155.4788,1217.4387,1070.5736,1312.5287,1312.5287,1281.5,989.0
ID24,1988-06-30,1129.05,1321.0,949.63574,1198.0231,877.12067,1312.5287,1312.5287,1281.5,832.0
ID25,1988-03-31,1125.025,1503.0,1157.0073,1218.3867,1099.5118,1317.3522,1317.3522,1281.5,989.0
ID25,1988-06-30,1129.05,1321.0,934.9706,1190.9523,883.0598,1317.3522,1317.3522,1281.5,832.0
ID26,1984-06-30,230.81999,286.4,227.94855,227.95,230.18663,227.80603,241.49397,236.5125,205.95
ID26,1984-09-30,233.69,218.2,227.94855,227.95,232.54343,227.80603,241.49397,236.5125,263.79
ID27,1981-12-31,11.353333,8.2,8.777823,10.316764,8.179497,9.002698,8.821563,8.925,6.2
ID27,1982-03-31,11.206667,9.0,8.777823,9.255272,8.179497,9.002698,8.821563,8.925,6.6
ID28,1984-12-31,91008.555,119120.0,83934.94,83149.04,83413.586,83149.055,83149.06,88999.5,39744.0
ID28,1985-03-31,92744.11,62881.0,85653.414,83149.04,84391.27,83149.055,83149.06,88999.5,76930.0
ID29,1984-12-31,1198.3334,719.0,781.6641,1047.1643,902.4719,898.50574,898.50574,907.5,965.0
ID29,1985-03-31,1223.6666,853.0,781.6641,934.8279,908.6103,898.50574,898.50574,907.5,724.0
ID3,2002-03-31,40027.207,45653.7,51217.652,50402.176,51240.402,43407.004,43277.973,45600.55,45665.1
ID3,2002-06-30,40336.91,48416.7,52880.527,52762.965,52998.227,43407.004,43277.973,45600.55,38440.7
ID30,1993-12-31,376.3492,367.0,347.14218,369.525,334.3606,369.525,357.59668,372.5,245.0
