unique_id,ds,AutoKAN,AutoMLP,AutoGRU,AutoLSTM,AutoDLinear,AutoDeepAR,AutoDeepAR-median,AutoDeepAR-lo-90,AutoDeepAR-lo-80,AutoDeepAR-hi-80,AutoDeepAR-hi-90,AutoNHITS,AutoDeepNPTS,AutoAutoformer,AutoInformer,AutoTCN,AutoDilatedRNN,y
Q10,1994-03-31,7010.05,7405.4175,6307.4233,6650.8267,7055.894,5670.98,5567.202,4471.63,4748.834,6689.3965,6809.209,6775.079,6983.6035,6980.673,6878.3496,6073.676,6122.503,7525.5
Q10,1994-06-30,7107.1123,7680.957,6137.7964,6650.966,7096.066,5257.347,5164.293,4082.5715,4328.4116,6250.609,6505.1606,6878.567,6982.024,6993.8936,6872.686,5909.5195,5787.778,7893.78
Q10,1994-09-30,7269.149,8114.483,6002.992,6507.7944,7177.897,5088.192,4893.7812,3951.0107,4142.4287,6112.5264,6656.5894,7001.3447,6983.982,7096.2944,7044.6094,6245.507,5648.32,8223.88
Q10,1994-12-31,7242.4834,8128.304,5806.6685,6463.004,7155.727,4743.2427,4664.9243,3769.9648,3938.9177,5525.167,5817.77,7415.903,6984.3794,7143.973,7060.2935,6211.223,5143.1753,8904.28
Q100,1993-03-31,3911.1062,3864.976,3949.7004,3885.4956,3945.69,3822.2483,3820.956,3659.2732,3706.1719,3953.9062,4090.9607,3865.9978,3970.5693,4005.472,3990.1587,3834.3657,3851.6462,3768.0
Q100,1993-06-30,4083.436,4159.0586,3797.006,4034.0269,4014.3862,4013.663,4000.5474,3710.745,3785.844,4289.807,4422.532,3999.4885,3971.2668,4067.1382,4189.081,3991.0613,3987.4902,4208.0
Q100,1993-09-30,4095.9727,4234.8364,3799.459,3964.232,4025.1304,4086.0642,4094.4468,3676.1199,3812.0713,4395.66,4475.593,4023.6274,3970.4412,4240.5522,4142.412,3963.4624,4005.1606,4322.0
Q100,1993-12-31,4208.1987,4363.3477,3794.5635,4178.8506,4107.5044,4260.701,4270.996,3738.5232,3965.9468,4611.8086,4722.378,4211.0234,3973.8132,4301.506,4329.4214,4071.2188,4118.304,4748.0
Q100,1994-03-31,4104.713,4092.4448,3697.0205,4099.618,4093.1924,4026.5325,4021.712,3336.071,3599.1162,4496.265,4604.215,4048.7485,3973.0215,4273.6836,4209.2793,3843.0051,3968.4282,4898.0
Q100,1994-06-30,4301.733,4374.957,3569.34,4291.1313,4141.393,4162.734,4192.1343,3366.7686,3710.1523,4700.5986,4754.1274,4171.018,3973.7617,4435.216,4521.8237,4024.4956,4093.6748,5020.0
Q100,1994-09-30,4277.148,4425.438,3424.0862,4302.252,4141.174,4251.0815,4251.9893,3400.269,3619.9111,4854.398,5093.172,4184.8994,3973.9128,4453.659,4577.8936,4011.424,4058.0593,5148.0
Q100,1994-12-31,4360.0747,4596.319,3731.6218,4497.4697,4175.433,4321.6074,4339.259,3454.7327,3653.0144,4911.955,5014.7583,4348.861,3973.8718,4500.7944,4729.275,4141.123,4100.17,5564.0
Q101,1993-03-31,8725.768,8525.426,8564.606,8382.918,9216.447,8180.1074,8175.943,7720.827,7822.856,8462.332,8634.796,8268.366,8226.13,8972.648,8437.642,8597.819,8573.16,7244.0
Q101,1993-06-30,9002.15,9309.491,8970.643,9076.099,9451.093,8793.464,8800.578,8224.659,8419.252,9201.508,9334.48,8675.912,8596.545,9432.06,8747.909,8910.841,9051.158,7718.0
Q101,1993-09-30,8973.994,9262.542,8819.462,8888.598,9342.609,8676.642,8642.816,8178.295,8277.619,9094.026,9203.9375,9013.25,8785.605,9758.857,9095.627,8763.993,9208.821,7904.0
Q101,1993-12-31,10014.908,10232.972,9897.462,10131.561,9858.735,9867.573,9879.125,9214.63,9354.426,10415.823,10542.682,9820.86,9552.721,9389.027,9553.341,9273.179,10072.484,9520.0
Q101,1994-03-31,9067.371,8902.76,9434.891,9027.823,9618.5205,8388.948,8367.859,7641.8203,7928.868,8954.966,9194.6875,8522.043,8859.107,9509.95,8751.243,8354.071,9118.289,7404.0
Q101,1994-06-30,9475.345,9730.317,9428.905,9365.479,9750.66,9217.681,9205.016,8487.803,8715.788,9849.763,10010.692,8913.508,9137.462,9568.368,9342.292,8764.527,9659.468,8088.0
Q101,1994-09-30,9407.416,9663.758,9433.319,9165.386,9682.311,9039.162,9012.237,8175.0103,8422.342,9676.609,9794.3545,9238.253,9337.332,9655.444,9419.989,8721.638,9707.309,8088.0
Q101,1994-12-31,10368.149,10765.191,10453.936,10576.576,10024.097,10254.042,10291.387,9427.276,9525.524,10891.852,11084.743,10026.577,9553.443,9416.218,9965.535,9317.318,10734.31,9194.0
Q102,1993-03-31,5543.8926,5711.2954,5578.1475,5558.2974,5572.4287,5477.0625,5484.3584,5176.5356,5262.951,5704.5146,5753.169,5495.664,5594.004,5630.0684,5553.991,5482.9155,5562.7695,6022.2
Q102,1993-06-30,5629.4473,6095.969,5632.35,5651.7876,5679.335,5525.2646,5539.1577,5093.602,5232.857,5871.689,6037.7524,5615.959,5670.636,5637.5083,5617.432,5569.1978,5614.551,7329.0
Q102,1993-09-30,5717.376,6183.175,5686.677,5595.751,5788.6934,5545.2773,5535.5254,4923.124,5134.817,5915.443,5974.6875,5663.1587,5617.3047,5794.8345,5686.05,5602.4795,5686.704,7617.1
Q102,1993-12-31,5615.796,5951.5513,5595.804,5501.0835,5760.676,5426.0947,5434.087,4725.9526,4984.9463,5896.984,6095.8394,5657.3804,5683.7764,5712.2856,5647.7593,5360.971,5680.034,7596.8
Q102,1994-03-31,5629.7803,5900.6147,5555.029,5480.9746,5793.495,5377.0273,5328.445,4470.878,4764.824,6180.044,6288.5234,5537.872,5757.9014,5645.64,5642.302,5260.294,5699.416,7481.6
Q102,1994-06-30,5868.5713,6233.4736,5589.13,5511.022,5885.185,5433.5063,5329.8257,4519.6396,4755.5996,6287.5244,6498.714,5711.8975,5717.46,5702.057,5752.099,5379.653,5750.7197,5922.1
Q102,1994-09-30,5924.099,6326.1235,5603.4717,5604.1787,5948.665,5432.383,5323.766,4498.0996,4741.9443,6308.1533,6702.241,5741.8843,5980.268,5656.9683,5758.5166,5520.2837,5827.772,7692.6
Q102,1994-12-31,5816.4565,6148.9497,5534.2417,5542.6196,5873.3867,5252.519,5116.0083,4165.6206,4456.9043,6159.7344,6708.12,5755.1807,5897.7324,5696.7104,5718.4795,5328.9585,5786.2964,7578.6
Q103,1993-03-31,2089.5173,2076.6484,1933.0973,2060.4229,2070.1135,2045.427,2053.7886,1488.4845,1646.3344,2441.9033,2531.5552,2115.1394,2012.8076,1941.4154,2262.5396,1952.9485,1974.3014,2400.0
Q103,1993-06-30,2565.6802,2384.3887,2112.5564,2412.0112,2180.2397,2161.962,2114.666,1560.5142,1631.1119,2850.7383,2919.5747,2451.1514,2077.5132,1989.579,2483.8794,2185.7515,2060.5457,2452.0
Q103,1993-09-30,2067.0925,2095.9,1933.8561,2117.112,2084.6558,1897.2675,1850.8457,1574.5051,1633.2722,2219.4875,2282.7974,2088.5952,1968.3939,2127.4875,2130.1172,1898.3611,1892.9285,2390.0
Q103,1993-12-31,2140.214,2127.2776,2016.5801,2071.1536,2108.7568,1819.0286,1813.0,1472.6881,1561.4039,2135.2625,2250.651,2086.341,2038.0078,2160.9565,2317.1611,1911.4191,1924.1462,2348.0
Q103,1994-03-31,2143.2341,2074.0186,1916.6409,1964.283,2150.7798,1785.4473,1781.8562,1483.7244,1558.6034,2020.779,2146.079,2142.275,2034.355,2268.184,2326.9392,1927.2528,1763.8964,2480.0
Q103,1994-06-30,2644.8242,2412.6963,2315.775,2164.567,2241.1377,1879.5165,1875.4476,1519.0886,1557.9978,2241.1912,2397.7764,2430.0063,2039.0406,2401.7593,2490.5479,2120.0527,1925.8805,2678.0
Q103,1994-09-30,2162.2153,2097.2268,1965.7726,1934.465,2142.2957,1774.1681,1752.9923,1402.0653,1511.4612,2031.0944,2160.5735,2044.7329,2037.6107,2198.6023,2467.7573,1888.7246,1880.1248,2666.0
Q103,1994-12-31,2216.7852,2183.4412,1988.3478,1994.0126,2139.0525,1770.5868,1725.9939,1425.2747,1484.3943,2074.2358,2159.988,2043.215,2037.9836,2524.5273,2470.141,1884.0956,1892.426,3238.0
Q104,1993-03-31,2887.0093,3111.5166,3563.8237,3104.2642,3447.6694,3435.141,3457.3823,2858.0828,3175.73,3741.1584,3893.1453,3083.5977,2812.995,3581.6406,3071.04,3515.662,3062.5383,2905.0
Q104,1993-06-30,2817.4114,3366.3538,3206.6604,2954.5337,3665.0994,3982.861,3976.7964,2827.1648,3133.1714,4745.987,5200.6855,3076.4358,3140.621,3866.7395,2993.4495,3278.244,3138.4797,2747.0
Q104,1993-09-30,3345.2747,3673.5315,3654.0835,3424.8027,3644.7397,4118.7617,4139.597,3320.6526,3604.3076,4643.5527,4945.7734,3453.9097,3344.1196,4088.7358,3631.709,3587.0037,3632.094,3018.0
Q104,1993-12-31,3981.3008,4154.8467,4098.4663,3895.885,3977.3108,4535.6357,4539.7686,3855.875,3986.8333,5056.5093,5274.126,3969.5847,3848.0884,3826.044,3715.1619,4237.5737,4370.1924,3612.0
Q104,1994-03-31,2935.8862,3311.8909,3972.6277,3460.7002,3649.456,3910.153,3873.8096,3334.7234,3456.3215,4247.4507,4528.1187,3151.4756,3071.268,3908.1667,3361.4111,3527.6765,3458.5645,2971.0
Q104,1994-06-30,2985.1875,3550.6306,4091.4114,3570.0098,3759.4158,4123.363,4081.753,3458.017,3574.3135,4720.1455,4871.318,3135.4146,3429.744,4032.571,3151.0227,3518.7625,3518.6733,2990.0
Q104,1994-09-30,3469.859,3880.2583,4054.7397,3745.2012,3804.9695,4105.2656,3989.0522,3361.2502,3654.1702,4702.2427,4988.126,3540.4014,3495.9688,3985.381,3494.8306,3839.7046,3734.9465,4194.0
Q104,1994-12-31,4113.7104,4395.075,4518.489,4439.1475,4044.595,4676.462,4615.191,3871.463,3988.4421,5306.626,5562.5103,4034.209,3848.6357,4063.5198,4390.4673,4281.6855,4648.1104,4535.0
Q105,1993-03-31,2637.1807,2540.5835,2783.669,2609.8962,2734.509,1799.2212,1864.9517,1354.3801,1517.8236,2197.2292,2359.8267,2388.6494,2641.8066,2556.1821,2615.335,2386.6265,2383.0178,2254.0
Q105,1993-06-30,2942.6045,2960.9185,2644.369,2726.8813,2785.7415,2220.0603,2214.8203,1567.6218,1697.9496,2781.7368,3254.8867,2803.9084,2641.913,2875.8276,3101.0603,2735.634,2494.9233,2660.0
Q105,1993-09-30,2726.6235,2683.3596,2518.749,2449.0854,2739.966,1709.5175,1686.6971,1298.0623,1371.6761,2033.2225,2543.9102,2997.1458,2640.8518,2711.6516,2893.8083,2408.4927,2201.1423,2370.0
Q105,1993-12-31,2727.3293,2845.6597,2628.3926,2548.4973,2718.0723,2149.0781,2091.5146,1417.584,1721.1635,2635.0173,3093.518,2792.8916,2641.978,2901.0671,2944.3667,2440.1409,2405.2869,2890.0
Q105,1994-03-31,2747.199,2616.324,2386.8083,2548.13,2804.9402,1557.0042,1524.4692,1056.3499,1242.7255,1882.6869,2359.2332,2538.406,2641.942,2861.2444,3120.877,2365.777,2239.3508,2226.0
Q105,1994-06-30,3098.9111,3049.4897,2466.873,2773.9639,2885.7126,1957.1218,1925.2002,1426.6984,1567.6521,2348.6714,2695.5996,2954.1738,2641.9153,3142.2341,3588.3481,2649.041,2423.654,2612.0
Q105,1994-09-30,2822.1692,2746.463,2283.709,2546.4883,2823.2505,1610.2474,1525.0835,1141.1348,1271.3145,2031.8624,2280.9219,3130.095,2641.9326,2848.641,3490.0264,2336.5112,2153.4395,2478.0
Q105,1994-12-31,2820.6829,2961.3708,2472.4739,2429.6062,2774.827,2065.073,2056.9175,1400.8553,1594.1311,2540.1553,2614.0088,2866.8882,2641.9802,3086.8237,3220.8872,2323.2449,2302.074,2378.0
Q106,1992-06-30,5515.3667,5782.972,5355.608,5466.0254,5496.7764,6038.5186,6059.825,5361.6934,5600.1333,6422.521,6700.6743,5650.802,5586.2876,6109.205,5421.469,5638.8716,5493.8584,5349.2
Q106,1992-09-30,5280.665,5791.3716,5492.424,5373.547,5564.8164,5750.9624,5736.9243,5139.5527,5362.1313,6271.712,6522.165,5553.8965,5582.556,6159.472,5499.0586,5495.681,5262.681,5047.8
Q106,1992-12-31,5679.049,5991.6187,5619.381,5759.594,5720.071,6241.7974,6295.535,5130.016,5602.8647,6945.4614,7117.294,5644.257,5745.4546,6075.3945,5621.59,5710.4927,5517.158,5567.6
Q106,1993-03-31,5677.0796,5799.3267,5670.4585,5816.0234,5788.072,5980.8735,5983.0977,4990.3013,5419.055,6681.8774,6782.73,5641.7,5592.809,6145.0977,5468.876,5703.3506,5477.41,5224.6
Q106,1993-06-30,5659.8076,5882.083,5629.0884,5640.9272,5754.4326,6395.738,6462.3594,5588.5557,5890.5054,7114.3125,7380.772,5646.8794,5610.257,6164.3467,5547.2925,5626.9263,5429.974,5658.6
Q106,1993-09-30,5529.3506,5830.326,5978.4155,5721.5386,5780.904,6223.7363,6164.8535,5495.0166,5696.9644,6827.526,7027.3994,5549.705,5568.7163,6269.7505,5512.052,5628.2524,5254.8975,5675.4
Q106,1993-12-31,5867.411,6093.729,6084.718,6169.261,5888.7773,6624.8374,6596.6533,5967.6855,6081.273,7266.209,7387.6665,5654.697,5745.362,6157.1133,5576.3066,5924.337,5655.8945,5851.6
Q106,1994-03-31,5865.0015,5982.913,6259.596,6139.9478,5909.771,6303.985,6260.351,5580.728,5706.9443,6858.59,7199.5405,5662.9536,5601.1704,6525.0234,5651.116,5871.082,5532.4663,5644.2
Q107,1993-03-31,4525.888,4181.4067,4564.7017,4056.0137,5422.001,4316.907,4315.427,4158.435,4212.256,4450.57,4498.6978,4147.6953,4179.503,4756.3394,4262.429,3975.2837,4150.927,4040.0
Q107,1993-06-30,4456.9673,4716.289,4421.3926,4288.4316,5631.03,4531.1113,4528.963,4298.366,4358.5044,4697.039,4795.0576,4400.2246,4522.0576,5603.711,4226.288,4204.163,4322.804,4287.0
Q107,1993-09-30,4866.443,5112.8794,4799.097,4597.142,5459.0303,4834.9824,4836.3994,4598.8633,4659.7134,4979.95,5042.4185,4988.99,4903.452,6080.6187,5103.5464,4579.452,4591.984,4625.0
Q107,1993-12-31,6181.7964,6327.874,6348.035,6204.8223,6087.28,6408.7837,6400.121,6173.5044,6214.7534,6606.169,6657.857,6382.106,5894.6836,5577.0166,5863.485,5320.84,6198.047,6281.0
Q107,1994-03-31,4692.849,4640.3813,4635.899,4674.6357,5676.065,4915.211,4893.292,4662.9756,4692.583,5134.185,5188.9985,4489.6445,4916.5557,5822.1104,4594.226,3846.0947,4579.872,4465.0
Q107,1994-06-30,4722.471,5162.537,4449.219,4710.6475,5768.455,5082.4424,5096.761,4686.822,4822.231,5381.5986,5427.7656,4791.586,5265.469,5913.246,5220.3276,4161.6533,5017.995,4802.0
Q107,1994-09-30,5090.995,5612.1685,4742.2207,4840.389,5709.642,5455.1885,5446.8857,5006.1543,5112.6577,5816.6514,5886.6895,5461.327,5608.1025,6029.6685,5603.702,4520.9434,5518.7183,5046.0
Q107,1994-12-31,6302.161,6833.492,6501.696,6702.237,6170.5186,6960.3286,6960.6045,6535.82,6652.7866,7261.9326,7390.3013,6656.7983,5896.0723,5432.2227,6493.037,5396.5615,6993.096,6998.0
Q108,1992-06-30,5217.381,5099.358,5186.6226,5211.863,4660.4126,5513.0825,5546.87,4367.0513,4782.066,6227.259,6316.955,5341.263,5013.026,5219.343,5621.919,5744.2954,5660.381,6316.2
Q108,1992-09-30,5064.3154,5245.056,5010.383,4955.5835,4531.655,5515.2837,5567.0254,4194.7905,4575.906,6224.276,6350.955,5630.579,5347.468,5706.1567,5354.7983,5513.0674,5390.6294,6148.2
Q108,1992-12-31,5476.6167,5378.6216,5269.7207,5594.172,4910.916,6307.001,6248.964,4367.2036,4925.626,7465.734,7891.2227,5234.1997,5687.349,5552.3623,5362.302,5753.3164,5763.274,6525.6
Q108,1993-03-31,4409.056,4442.1,4580.572,4469.3306,4420.0273,3982.5725,4125.8984,1524.6772,2430.183,5759.527,6287.1113,4545.42,4755.1255,5242.544,4884.432,4497.695,4599.3384,5180.4
Q108,1993-06-30,5421.6704,5191.869,5416.0435,5593.0522,4782.826,5446.985,5592.6064,3256.7603,3929.5574,7139.2935,8382.979,5509.994,5579.3643,5640.147,5632.926,5546.939,5998.579,7380.6
Q108,1993-09-30,5228.773,5169.7295,4712.049,5137.8154,4729.352,5745.6553,5621.528,3588.1562,4000.1316,7781.6226,8327.555,5841.1567,5498.399,5471.4995,5474.1074,5337.781,5763.2773,6979.8
Q108,1993-12-31,5680.517,5381.274,5208.652,5877.955,4949.2705,6822.3555,7039.2573,3701.9294,4884.882,8747.876,9269.436,5465.6562,5687.6606,5335.889,5543.8955,5533.4214,6255.047,7548.6
Q108,1994-03-31,4512.313,4515.811,4830.869,4893.152,4511.89,4340.3115,3982.0547,1524.3313,1978.5698,6162.227,8542.371,4714.2554,5444.769,5193.7163,5801.4966,4306.047,5212.4043,6318.9
Q109,1993-03-31,4056.282,4068.374,4127.1924,4098.4365,4100.162,4083.5225,4065.8374,3849.562,3889.7627,4302.2275,4340.623,3918.6938,3802.6667,3860.3286,3944.0908,4032.8936,3974.8328,4057.5
Q109,1993-06-30,3839.1685,4100.4844,3925.0654,3971.3691,4050.5967,3940.0842,3930.6677,3555.6445,3665.6396,4195.657,4353.616,3773.7163,3773.9478,3928.9685,3817.1963,3721.3584,3959.8252,3628.7
Q109,1993-09-30,3934.9377,4260.4644,3986.8599,3943.222,4057.1562,4029.3794,3992.2686,3558.164,3666.5278,4374.6895,4525.427,3956.3396,3857.3333,4111.9336,3990.477,3811.155,4040.164,3719.7
Q109,1993-12-31,4278.3584,4539.433,4280.0527,4078.289,4267.4106,4299.884,4240.854,3655.1436,3878.1414,4845.9795,5024.1494,4292.5107,4124.0327,3965.8062,4198.7466,3978.1787,4260.082,4411.8
Q109,1994-03-31,4173.614,4342.828,4263.9883,4179.681,4252.109,4190.2056,4103.0293,3545.374,3616.8467,4878.408,5182.698,4094.7031,3899.428,4055.9072,4169.4,3792.448,4205.5146,4299.9
Q109,1994-06-30,4034.6338,4364.411,4145.2046,4092.9106,4188.579,4006.91,3912.2935,3116.786,3325.29,4841.645,4967.0234,3930.4639,3972.5608,4076.5293,3996.4211,3567.5723,4152.638,4123.4
Q109,1994-09-30,4102.7793,4475.1587,4294.8096,4095.3865,4193.593,3992.5774,3911.975,3080.9658,3203.753,4784.127,5137.726,4138.4526,4044.2583,4081.3787,4206.3594,3721.9868,4203.0127,4266.5
Q109,1994-12-31,4431.271,4796.4795,4489.947,4283.081,4327.788,4062.0962,3910.6353,3001.645,3247.6736,5016.181,5340.8994,4496.905,4124.445,3956.2842,4483.0356,3976.9106,4391.241,4789.0
Q11,1993-03-31,5493.943,5650.31,5557.507,5558.537,5482.024,5504.714,5513.7476,5353.4365,5411.5596,5593.439,5615.8145,5504.053,5473.8516,5368.4395,5543.459,5422.333,5431.8447,5921.4
Q11,1993-06-30,5476.0015,5919.4644,5385.496,5581.9863,5505.5127,5541.1025,5558.759,5327.4507,5405.904,5681.442,5718.586,5556.0513,5474.4956,5403.5522,5563.963,5395.87,5503.3364,5837.9
Q11,1993-09-30,5571.322,6010.527,5341.527,5562.88,5572.0273,5581.097,5585.35,5278.294,5376.406,5782.884,5859.211,5645.6133,5474.4966,5489.3286,5609.689,5419.315,5547.5376,5981.7
Q11,1993-12-31,5638.165,6019.983,5382.0605,5593.29,5654.216,5596.0264,5574.4966,5113.8706,5292.0005,5901.9883,5999.5415,5725.945,5475.0806,5524.204,5694.3755,5410.3896,5577.0317,6146.8
Q11,1994-03-31,5667.307,5960.269,5386.2764,5617.8394,5684.3633,5574.3237,5586.66,4948.7207,5141.401,5934.8843,6161.5557,5781.774,5474.8394,5523.99,5679.846,5375.05,5560.3564,6111.9
Q11,1994-06-30,5743.7046,6184.9033,5266.4766,5688.9688,5695.479,5509.1694,5494.484,4819.112,4922.427,6062.9355,6444.382,5839.1406,5475.0747,5595.007,5704.991,5378.13,5552.422,6226.35
Q11,1994-09-30,5776.812,6252.947,5105.301,5647.1104,5728.392,5415.461,5383.6265,4676.7456,4779.1606,5996.1846,6464.1064,5929.87,5475.172,5625.741,5781.608,5403.967,5564.3447,6308.9
Q11,1994-12-31,5835.466,6307.889,5212.8467,5686.938,5748.8936,5294.374,5208.826,4537.571,4664.5117,6002.904,6408.916,6007.3735,5475.151,5661.72,5862.088,5458.973,5530.049,6431.1
Q110,1993-03-31,8987.067,9335.09,9152.456,9133.275,8930.415,9165.295,9185.965,8309.178,8657.254,9695.344,9957.827,8977.005,8849.675,9136.857,8836.995,9240.306,9066.624,8748.5
Q110,1993-06-30,8834.727,9682.286,9017.266,9036.952,8972.854,8854.647,8828.802,7765.9688,8259.42,9489.783,9992.091,9122.127,8873.113,9249.116,8719.413,8869.735,8859.998,8351.7
Q110,1993-09-30,9410.171,10227.13,9300.969,9423.3545,9251.633,9586.627,9565.459,8757.789,8948.342,10164.067,10464.219,9240.945,9304.321,9101.717,9211.415,9405.068,9244.936,9762.5
Q110,1993-12-31,8985.851,9464.436,9001.491,8979.982,9128.906,8870.617,8941.402,7633.2183,8089.0005,9769.702,10404.047,9221.849,9181.991,9044.353,8994.269,8572.905,8638.154,8689.5
Q110,1994-03-31,9185.532,9757.759,8995.092,9051.431,9238.641,9271.74,9333.15,7653.0317,8258.137,10311.625,10717.061,9263.307,9019.871,9142.218,9096.012,9026.828,8527.9795,8995.9
Q110,1994-06-30,9275.199,9878.986,8659.043,8982.641,9292.119,9164.493,9128.649,8028.8696,8239.625,10241.736,10507.488,9458.216,9301.3545,9107.127,9217.42,8690.185,8056.9814,8726.9
Q110,1994-09-30,9728.955,10488.894,8965.13,9589.662,9489.137,9769.461,9765.137,7719.9746,8375.407,10951.278,11265.851,9570.524,9486.614,9044.1045,9524.362,9201.096,8591.5205,9443.9
Q110,1994-12-31,9301.063,9772.231,9056.004,8851.818,9291.581,9271.441,9208.717,7830.0503,8160.1846,10372.568,10904.825,9557.599,9165.852,8965.583,9283.781,8393.375,7612.9224,8026.7
Q111,1993-03-31,6509.846,5957.73,6802.468,6000.712,7453.445,6393.7466,6420.716,6049.3145,6181.6675,6594.592,6624.153,5870.55,5958.726,5859.8477,6159.3823,6051.3574,6070.824,6052.75
Q111,1993-06-30,6058.5205,6367.0654,6011.8726,5625.5996,7504.45,5938.2837,5947.5645,5413.0923,5553.431,6265.378,6363.5938,5813.997,6221.074,7166.551,5876.828,5975.0234,5724.995,5750.95
Q111,1993-09-30,6728.4805,6992.465,7089.4727,6326.966,7349.4536,7017.655,6976.2305,6354.6543,6472.0015,7478.9673,7638.2554,6681.6377,6859.141,7789.714,6864.992,6539.673,6392.183,6363.05
Q111,1993-12-31,8356.304,8466.646,9475.002,8415.004,8171.06,8825.655,8825.165,8229.715,8386.746,9374.051,9474.44,8678.431,7898.1943,7132.47,8036.3765,7539.292,8576.43,8395.2
Q111,1994-03-31,6763.028,6591.765,7817.7817,6734.8203,7753.8975,7211.8184,7209.7764,6441.027,6532.5938,7884.336,8031.4575,6417.4443,6724.1797,7430.532,6718.783,5905.3965,7031.4014,6659.8
Q111,1994-06-30,6472.8403,6995.0137,6292.2764,6125.5244,7701.028,6922.02,6998.594,5951.9463,6155.5664,7625.308,7810.899,6403.8276,7164.0615,7657.006,6943.098,6072.841,6914.2686,6149.3
Q111,1994-09-30,7013.444,7633.072,8006.2427,6837.9204,7662.4424,7845.7007,8019.1143,6371.943,6857.1562,8467.907,8757.462,7337.1426,7645.797,7839.9995,7769.5596,6475.412,7761.168,6892.05
Q111,1994-12-31,8519.538,9134.69,10049.754,9037.521,8269.138,9566.974,9662.65,8467.784,8770.133,10280.233,10465.512,9107.687,7901.0127,6973.432,9006.846,7652.361,9709.432,8941.5
Q112,1993-03-31,4696.144,4697.7896,4909.676,4742.397,4507.484,4736.076,4717.806,4261.0293,4389.9546,5042.342,5273.0166,4691.111,4603.8086,4751.518,4716.8887,4677.9053,4633.1133,5529.0
Q112,1993-06-30,4493.993,4859.6665,4802.9175,4501.3936,4565.819,4663.698,4631.0796,4380.04,4432.3027,4961.5034,5064.281,4750.683,4519.8374,4863.041,4548.512,4536.8657,4424.036,5026.5
Q112,1993-09-30,5336.3003,5424.929,5323.507,5479.7515,4900.425,5555.7573,5528.6865,5045.4067,5209.195,5888.14,6110.613,4824.8623,5371.699,4872.5107,5187.468,5292.2056,5304.0425,6435.5
Q112,1993-12-31,4611.6646,4781.245,4659.213,4595.3813,4613.2866,4466.2173,4446.718,3853.3723,3999.863,4856.8267,4973.31,4773.946,4561.491,4851.4873,4597.1704,4431.1514,4564.3516,5178.5
