unique_id,ds,y,is_anomaly
m109,2023-11-01,900.0,0
m11,2022-12-01,35157.0,0
m11,2023-01-01,32322.0,0
m11,2023-02-01,50716.0,0
m11,2023-03-01,42163.0,0
m11,2023-04-01,48696.0,0
m11,2023-05-01,61703.0,0
m11,2023-06-01,42044.0,0
m11,2023-07-01,41766.0,0
m11,2023-08-01,43908.0,0
m11,2023-09-01,43530.0,0
m11,2023-10-01,66014.0,0
m11,2023-11-01,80455.0,0
m110,2022-12-01,18000.0,0
m110,2023-01-01,21300.0,0
m110,2023-02-01,21500.0,0
m110,2023-03-01,14600.0,0
m110,2023-04-01,17200.0,0
m110,2023-05-01,13100.0,0
m110,2023-06-01,8700.0,0
m110,2023-07-01,13900.0,0
m110,2023-08-01,15200.0,0
m110,2023-09-01,13500.0,0
m110,2023-10-01,17900.0,0
m110,2023-11-01,18400.0,0
m111,2022-12-01,500.0,0
m111,2023-01-01,800.0,0
m111,2023-02-01,900.0,0
m111,2023-03-01,600.0,0
m111,2023-04-01,700.0,0
m111,2023-05-01,300.0,0
m111,2023-06-01,400.0,0
m111,2023-07-01,500.0,0
m111,2023-08-01,800.0,0
m111,2023-09-01,700.0,0
m111,2023-10-01,300.0,0
m111,2023-11-01,800.0,0
m112,2022-12-01,1000.0,0
m112,2023-01-01,1800.0,0
m112,2023-02-01,1200.0,0
m112,2023-03-01,1100.0,0
m112,2023-04-01,1300.0,0
m112,2023-05-01,1100.0,0
m112,2023-06-01,700.0,0
m112,2023-07-01,2200.0,1
m112,2023-08-01,1200.0,0
m112,2023-09-01,800.0,0
m112,2023-10-01,1200.0,0
m112,2023-11-01,1600.0,0
m113,2022-12-01,69800.0,0
m113,2023-01-01,78400.0,0
m113,2023-02-01,68600.0,0
m113,2023-03-01,67200.0,0
m113,2023-04-01,116600.0,0
m113,2023-05-01,70300.0,0
m113,2023-06-01,75900.0,0
m113,2023-07-01,83300.0,0
m113,2023-08-01,75100.0,0
m113,2023-09-01,56100.0,0
m113,2023-10-01,59300.0,0
m113,2023-11-01,70600.0,0
m114,2022-12-01,2200.0,0
m114,2023-01-01,2200.0,0
m114,2023-02-01,2200.0,0
m114,2023-03-01,2300.0,0
m114,2023-04-01,2100.0,0
m114,2023-05-01,1700.0,0
m114,2023-06-01,1900.0,0
m114,2023-07-01,2400.0,0
m114,2023-08-01,1800.0,0
m114,2023-09-01,1900.0,0
m114,2023-10-01,1900.0,0
m114,2023-11-01,1700.0,0
m115,2022-12-01,3500.0,0
m115,2023-01-01,4600.0,0
m115,2023-02-01,4300.0,0
m115,2023-03-01,4000.0,0
m115,2023-04-01,3700.0,0
m115,2023-05-01,3300.0,0
m115,2023-06-01,3100.0,0
m115,2023-07-01,3400.0,0
m115,2023-08-01,4600.0,0
m115,2023-09-01,3800.0,0
m115,2023-10-01,4400.0,0
m115,2023-11-01,5300.0,0
m116,2022-12-01,1400.0,0
m116,2023-01-01,1700.0,0
m116,2023-02-01,1300.0,0
m116,2023-03-01,1600.0,0
m116,2023-04-01,3900.0,1
m116,2023-05-01,1300.0,0
m116,2023-06-01,1100.0,0
m116,2023-07-01,1400.0,0
m116,2023-08-01,1200.0,0
m116,2023-09-01,1600.0,0
m116,2023-10-01,1800.0,0
m116,2023-11-01,1400.0,0
m117,2022-12-01,1100.0,0
m117,2023-01-01,1100.0,1
m117,2023-02-01,700.0,0
m117,2023-03-01,600.0,0
m117,2023-04-01,1600.0,0
m117,2023-05-01,700.0,0
m117,2023-06-01,500.0,0
m117,2023-07-01,500.0,0
m117,2023-08-01,700.0,0
m117,2023-09-01,700.0,0
m117,2023-10-01,900.0,0
m117,2023-11-01,1000.0,0
m118,2022-12-01,3000.0,0
m118,2023-01-01,4200.0,0
m118,2023-02-01,4000.0,0
m118,2023-03-01,3600.0,0
m118,2023-04-01,4500.0,0
m118,2023-05-01,3800.0,0
m118,2023-06-01,2600.0,0
m118,2023-07-01,3600.0,0
m118,2023-08-01,3800.0,0
m118,2023-09-01,3000.0,0
m118,2023-10-01,4300.0,0
m118,2023-11-01,4000.0,0
m119,2022-12-01,1000.0,0
m119,2023-01-01,1000.0,0
m119,2023-02-01,1100.0,0
m119,2023-03-01,800.0,0
m119,2023-04-01,1300.0,0
m119,2023-05-01,1500.0,0
m119,2023-06-01,1200.0,0
m119,2023-07-01,1300.0,0
m119,2023-08-01,1300.0,0
m119,2023-09-01,1100.0,0
m119,2023-10-01,900.0,0
m119,2023-11-01,1100.0,0
m12,2022-12-01,29155.0,0
m12,2023-01-01,26432.0,0
m12,2023-02-01,38097.0,0
m12,2023-03-01,43065.0,0
m12,2023-04-01,34595.0,0
m12,2023-05-01,24807.0,0
m12,2023-06-01,35816.0,0
m12,2023-07-01,29093.0,0
m12,2023-08-01,21865.0,0
m12,2023-09-01,36590.0,0
m12,2023-10-01,28370.0,0
m12,2023-11-01,47647.0,0
m120,2022-12-01,102300.0,0
m120,2023-01-01,118300.0,0
m120,2023-02-01,106600.0,0
m120,2023-03-01,97000.0,0
m120,2023-04-01,154400.0,0
m120,2023-05-01,98000.0,0
m120,2023-06-01,96500.0,0
m120,2023-07-01,113400.0,0
m120,2023-08-01,106100.0,0
m120,2023-09-01,83700.0,0
m120,2023-10-01,93500.0,0
m120,2023-11-01,106700.0,0
m121,2022-12-01,1700.0,0
m121,2023-01-01,1100.0,0
m121,2023-02-01,600.0,0
m121,2023-03-01,800.0,0
m121,2023-04-01,2300.0,0
m121,2023-05-01,1000.0,0
m121,2023-06-01,800.0,0
m121,2023-07-01,700.0,0
m121,2023-08-01,600.0,0
m121,2023-09-01,1200.0,0
m121,2023-10-01,1100.0,0
m121,2023-11-01,1100.0,0
m122,2022-12-01,5800.0,0
m122,2023-01-01,10600.0,0
m122,2023-02-01,3800.0,0
m122,2023-03-01,3400.0,0
m122,2023-04-01,6300.0,0
m122,2023-05-01,2800.0,0
m122,2023-06-01,2400.0,0
m122,2023-07-01,4500.0,0
m122,2023-08-01,7900.0,0
m122,2023-09-01,10400.0,0
m122,2023-10-01,12500.0,0
m122,2023-11-01,7100.0,0
m123,2022-12-01,6400.0,0
m123,2023-01-01,6600.0,0
m123,2023-02-01,3400.0,0
m123,2023-03-01,4000.0,0
m123,2023-04-01,5600.0,0
m123,2023-05-01,3000.0,0
m123,2023-06-01,2600.0,0
m123,2023-07-01,4000.0,0
m123,2023-08-01,4500.0,0
m123,2023-09-01,5400.0,0
m123,2023-10-01,7900.0,1
m123,2023-11-01,5000.0,0
m124,2022-12-01,3100.0,0
m124,2023-01-01,3900.0,0
m124,2023-02-01,2600.0,0
m124,2023-03-01,1100.0,0
m124,2023-04-01,3700.0,0
m124,2023-05-01,1000.0,0
m124,2023-06-01,1200.0,0
m124,2023-07-01,1600.0,0
m124,2023-08-01,2100.0,0
m124,2023-09-01,3400.0,0
m124,2023-10-01,4800.0,0
m124,2023-11-01,4800.0,0
m125,2022-12-01,2300.0,0
m125,2023-01-01,2400.0,0
m125,2023-02-01,1200.0,0
m125,2023-03-01,1300.0,0
m125,2023-04-01,1400.0,0
m125,2023-05-01,700.0,0
m125,2023-06-01,900.0,0
m125,2023-07-01,1200.0,0
m125,2023-08-01,1700.0,0
m125,2023-09-01,2900.0,0
m125,2023-10-01,2600.0,0
m125,2023-11-01,2400.0,0
m126,2022-12-01,900.0,0
m126,2023-01-01,500.0,0
m126,2023-02-01,600.0,0
m126,2023-03-01,400.0,0
m126,2023-04-01,1000.0,0
m126,2023-05-01,500.0,0
m126,2023-06-01,500.0,0
m126,2023-07-01,500.0,0
m126,2023-08-01,800.0,0
m126,2023-09-01,1300.0,0
m126,2023-10-01,2200.0,0
m126,2023-11-01,1300.0,0
m127,2022-12-01,1800.0,0
m127,2023-01-01,1900.0,0
m127,2023-02-01,1100.0,0
m127,2023-03-01,1000.0,0
m127,2023-04-01,3200.0,1
m127,2023-05-01,1600.0,0
m127,2023-06-01,1300.0,0
m127,2023-07-01,1400.0,0
m127,2023-08-01,1300.0,0
m127,2023-09-01,1600.0,0
m127,2023-10-01,2400.0,0
m127,2023-11-01,1900.0,0
m128,2022-12-01,43700.0,0
m128,2023-01-01,44100.0,0
m128,2023-02-01,25800.0,0
m128,2023-03-01,20000.0,0
m128,2023-04-01,40000.0,0
m128,2023-05-01,18700.0,0
m128,2023-06-01,16000.0,0
m128,2023-07-01,25000.0,0
m128,2023-08-01,31200.0,0
m128,2023-09-01,50400.0,0
m128,2023-10-01,57600.0,0
m128,2023-11-01,42600.0,0
m129,2022-12-01,2200.0,0
m129,2023-01-01,2200.0,0
m129,2023-02-01,1400.0,0
m129,2023-03-01,1000.0,0
m129,2023-04-01,2100.0,0
m129,2023-05-01,1100.0,0
m129,2023-06-01,800.0,0
m129,2023-07-01,1800.0,0
m129,2023-08-01,1000.0,0
m129,2023-09-01,2600.0,0
m129,2023-10-01,3900.0,0
m129,2023-11-01,3500.0,0
m13,2022-12-01,182465.0,0
m13,2023-01-01,176180.0,0
m13,2023-02-01,168138.0,0
m13,2023-03-01,181765.0,0
m13,2023-04-01,159505.0,0
m13,2023-05-01,171757.0,0
m13,2023-06-01,221001.0,0
m13,2023-07-01,211867.0,0
m13,2023-08-01,166143.0,0
m13,2023-09-01,184003.0,0
m13,2023-10-01,167346.0,0
m13,2023-11-01,187062.0,0
m130,2022-12-01,67800.0,0
m130,2023-01-01,73200.0,0
m130,2023-02-01,40300.0,0
m130,2023-03-01,32900.0,0
m130,2023-04-01,65600.0,0
m130,2023-05-01,30500.0,0
m130,2023-06-01,26600.0,0
m130,2023-07-01,40700.0,0
m130,2023-08-01,51200.0,0
m130,2023-09-01,79500.0,0
m130,2023-10-01,95100.0,0
m130,2023-11-01,69800.0,0
m131,2022-12-01,5500.0,0
m131,2023-01-01,4100.0,0
m131,2023-02-01,1400.0,0
m131,2023-03-01,800.0,0
m131,2023-04-01,1600.0,0
m131,2023-05-01,900.0,0
m131,2023-06-01,1000.0,0
m131,2023-07-01,1300.0,0
m131,2023-08-01,2700.0,0
m131,2023-09-01,7800.0,0
m131,2023-10-01,11200.0,0
m131,2023-11-01,8200.0,0
m132,2022-12-01,10800.0,0
m132,2023-01-01,17000.0,0
m132,2023-02-01,6800.0,0
m132,2023-03-01,3900.0,0
m132,2023-04-01,6400.0,0
m132,2023-05-01,3100.0,0
m132,2023-06-01,1600.0,0
m132,2023-07-01,6200.0,0
m132,2023-08-01,10500.0,0
m132,2023-09-01,15300.0,0
m132,2023-10-01,15400.0,0
m132,2023-11-01,10200.0,0
m133,2022-12-01,700.0,0
m133,2023-01-01,800.0,0
m133,2023-02-01,400.0,0
m133,2023-03-01,700.0,0
m133,2023-04-01,1000.0,0
m133,2023-05-01,200.0,0
m133,2023-06-01,100.0,0
m133,2023-07-01,400.0,0
m133,2023-08-01,700.0,0
m133,2023-09-01,1200.0,0
m133,2023-10-01,2700.0,0
m133,2023-11-01,1900.0,0
m134,2022-12-01,900.0,0
m134,2023-01-01,900.0,0
m134,2023-02-01,400.0,0
m134,2023-03-01,200.0,0
m134,2023-04-01,1400.0,0
m134,2023-05-01,300.0,0
m134,2023-06-01,300.0,0
m134,2023-07-01,900.0,0
m134,2023-08-01,1200.0,0
m134,2023-09-01,2700.0,0
m134,2023-10-01,3600.0,1
m134,2023-11-01,2500.0,0
m135,2022-12-01,2300.0,0
m135,2023-01-01,3700.0,0
m135,2023-02-01,1500.0,0
m135,2023-03-01,1500.0,0
m135,2023-04-01,1500.0,0
m135,2023-05-01,1000.0,0
m135,2023-06-01,900.0,0
m135,2023-07-01,1700.0,0
m135,2023-08-01,2600.0,0
m135,2023-09-01,3300.0,0
m135,2023-10-01,3800.0,0
m135,2023-11-01,2100.0,0
m136,2022-12-01,7300.0,0
m136,2023-01-01,6700.0,0
m136,2023-02-01,3000.0,0
m136,2023-03-01,2200.0,0
m136,2023-04-01,4100.0,0
m136,2023-05-01,2400.0,0
m136,2023-06-01,1700.0,0
m136,2023-07-01,3300.0,0
m136,2023-08-01,3900.0,0
m136,2023-09-01,9400.0,0
m136,2023-10-01,13900.0,0
m136,2023-11-01,10500.0,0
m137,2022-12-01,29400.0,0
m137,2023-01-01,34400.0,0
m137,2023-02-01,14200.0,0
m137,2023-03-01,9400.0,0
m137,2023-04-01,16500.0,0
m137,2023-05-01,7900.0,0
m137,2023-06-01,5900.0,0
m137,2023-07-01,14100.0,0
m137,2023-08-01,22200.0,0
m137,2023-09-01,41600.0,0
m137,2023-10-01,54600.0,0
m137,2023-11-01,38600.0,0
m138,2022-12-01,900.0,0
m138,2023-01-01,1600.0,1
m138,2023-02-01,1700.0,0
m138,2023-03-01,1000.0,1
m138,2023-04-01,2300.0,0
m138,2023-05-01,1300.0,1
m138,2023-06-01,600.0,0
m138,2023-07-01,1200.0,0
m138,2023-08-01,1200.0,0
m138,2023-09-01,1400.0,0
m138,2023-10-01,800.0,0
m138,2023-11-01,600.0,0
m139,2022-12-01,400.0,0
m139,2023-01-01,1000.0,0
m139,2023-02-01,700.0,0
m139,2023-03-01,900.0,0
m139,2023-04-01,1500.0,1
m139,2023-05-01,900.0,0
m139,2023-06-01,400.0,0
m139,2023-07-01,1300.0,0
m139,2023-08-01,1200.0,0
m139,2023-09-01,1500.0,0
m139,2023-10-01,1900.0,1
m139,2023-11-01,600.0,0
m14,2022-12-01,1324888.0,0
m14,2023-01-01,1141391.0,0
m14,2023-02-01,1125564.0,0
m14,2023-03-01,1109401.0,0
m14,2023-04-01,1045744.0,0
m14,2023-05-01,959404.0,0
m14,2023-06-01,1196987.0,0
m14,2023-07-01,1364825.0,0
m14,2023-08-01,930532.0,0
m14,2023-09-01,1083361.0,0
m14,2023-10-01,1043726.0,0
m14,2023-11-01,1265519.0,0
m140,2022-12-01,100.0,1
m140,2023-01-01,1700.0,0
m140,2023-02-01,1200.0,0
m140,2023-03-01,1100.0,0
m140,2023-04-01,1200.0,0
m140,2023-05-01,600.0,0
m140,2023-06-01,800.0,0
m140,2023-07-01,800.0,0
m140,2023-08-01,1800.0,0
m140,2023-09-01,1700.0,0
m140,2023-10-01,1700.0,1
m140,2023-11-01,2400.0,0
m141,2022-12-01,2100.0,0
m141,2023-01-01,2200.0,0
m141,2023-02-01,1400.0,0
m141,2023-03-01,800.0,0
m141,2023-04-01,1000.0,0
m141,2023-05-01,400.0,0
m141,2023-06-01,400.0,0
m141,2023-07-01,1200.0,0
m141,2023-08-01,2000.0,0
m141,2023-09-01,4500.0,0
m141,2023-10-01,4200.0,0
m141,2023-11-01,1900.0,0
m142,2022-12-01,2300.0,1
m142,2023-01-01,2000.0,0
m142,2023-02-01,1800.0,0
m142,2023-03-01,2800.0,0
m142,2023-04-01,3200.0,0
m142,2023-05-01,3600.0,1
m142,2023-06-01,2000.0,0
m142,2023-07-01,3200.0,0
m142,2023-08-01,3200.0,1
m142,2023-09-01,3000.0,1
m142,2023-10-01,2800.0,0
m142,2023-11-01,2800.0,0
m143,2022-12-01,2600.0,0
m143,2023-01-01,3300.0,0
m143,2023-02-01,2500.0,0
m143,2023-03-01,4800.0,0
m143,2023-04-01,6700.0,0
m143,2023-05-01,2800.0,0
m143,2023-06-01,2400.0,0
m143,2023-07-01,2700.0,0
m143,2023-08-01,2800.0,0
m143,2023-09-01,2600.0,0
m143,2023-10-01,2200.0,0
m143,2023-11-01,3500.0,0
m144,2022-12-01,8500.0,0
m144,2023-01-01,11700.0,0
m144,2023-02-01,9200.0,0
m144,2023-03-01,11400.0,0
m144,2023-04-01,15900.0,0
m144,2023-05-01,9500.0,0
m144,2023-06-01,6600.0,0
m144,2023-07-01,10400.0,0
m144,2023-08-01,12400.0,0
m144,2023-09-01,14500.0,0
m144,2023-10-01,13700.0,0
m144,2023-11-01,11700.0,0
m145,2022-12-01,900.0,0
m145,2023-01-01,1400.0,1
m145,2023-02-01,1300.0,0
m145,2023-03-01,1300.0,0
m145,2023-04-01,3600.0,1
m145,2023-05-01,2300.0,1
m145,2023-06-01,1500.0,0
m145,2023-07-01,1800.0,0
m145,2023-08-01,1100.0,0
m145,2023-09-01,1000.0,0
m145,2023-10-01,1400.0,0
m145,2023-11-01,1400.0,0
m146,2022-12-01,600.0,0
m146,2023-01-01,1200.0,0
m146,2023-02-01,800.0,0
m146,2023-03-01,400.0,0
m146,2023-04-01,800.0,0
m146,2023-05-01,900.0,0
m146,2023-06-01,400.0,0
m146,2023-07-01,1200.0,0
m146,2023-08-01,600.0,0
m146,2023-09-01,700.0,0
m146,2023-10-01,800.0,0
m146,2023-11-01,1000.0,0
m147,2022-12-01,16000.0,0
m147,2023-01-01,19700.0,1
m147,2023-02-01,15400.0,0
m147,2023-03-01,16900.0,0
m147,2023-04-01,22800.0,0
m147,2023-05-01,18600.0,0
m147,2023-06-01,13900.0,0
m147,2023-07-01,19600.0,0
m147,2023-08-01,21500.0,0
m147,2023-09-01,20000.0,0
m147,2023-10-01,28300.0,0
m147,2023-11-01,27700.0,0
m148,2022-12-01,11500.0,0
m148,2023-01-01,16600.0,0
m148,2023-02-01,13200.0,0
m148,2023-03-01,11800.0,0
m148,2023-04-01,20900.0,0
m148,2023-05-01,14700.0,0
m148,2023-06-01,13100.0,0
m148,2023-07-01,16200.0,0
m148,2023-08-01,13000.0,0
m148,2023-09-01,11500.0,0
m148,2023-10-01,16000.0,0
m148,2023-11-01,16000.0,0
m149,2022-12-01,4600.0,0
m149,2023-01-01,6200.0,0
m149,2023-02-01,6200.0,0
m149,2023-03-01,7400.0,0
m149,2023-04-01,14400.0,0
m149,2023-05-01,6800.0,0
m149,2023-06-01,5500.0,0
m149,2023-07-01,8500.0,0
m149,2023-08-01,8000.0,0
m149,2023-09-01,6700.0,0
m149,2023-10-01,6400.0,0
m149,2023-11-01,5700.0,0
m15,2022-12-01,8520.78,0
m15,2023-01-01,8623.44,0
m15,2023-02-01,9136.74,0
m15,2023-03-01,8623.44,0
m15,2023-04-01,8520.78,0
m15,2023-05-01,8623.44,0
m15,2023-06-01,8418.12,0
m15,2023-07-01,8623.44,0
m15,2023-08-01,8970.64,0
m15,2023-09-01,9511.04,0
m15,2023-10-01,9620.01,0
m15,2023-11-01,9187.65,0
m150,2022-12-01,15100.0,0
m150,2023-01-01,16400.0,0
m150,2023-02-01,16200.0,0
m150,2023-03-01,16700.0,0
m150,2023-04-01,22600.0,0
m150,2023-05-01,15200.0,0
m150,2023-06-01,13500.0,0
m150,2023-07-01,17900.0,0
m150,2023-08-01,17700.0,0
m150,2023-09-01,17800.0,0
m150,2023-10-01,20300.0,0
m150,2023-11-01,21200.0,0
m151,2022-12-01,22900.0,0
m151,2023-01-01,29600.0,1
m151,2023-02-01,30600.0,0
m151,2023-03-01,24000.0,0
m151,2023-04-01,32700.0,1
m151,2023-05-01,27000.0,0
m151,2023-06-01,22500.0,0
m151,2023-07-01,27900.0,1
m151,2023-08-01,32500.0,1
m151,2023-09-01,24800.0,0
m151,2023-10-01,32100.0,0
m151,2023-11-01,34500.0,1
m152,2022-12-01,7400.0,0
m152,2023-01-01,11400.0,0
m152,2023-02-01,10200.0,0
m152,2023-03-01,10100.0,0
m152,2023-04-01,22200.0,0
m152,2023-05-01,15900.0,0
m152,2023-06-01,11300.0,0
m152,2023-07-01,13800.0,1
m152,2023-08-01,12200.0,0
m152,2023-09-01,9100.0,0
m152,2023-10-01,12100.0,0
m152,2023-11-01,10900.0,0
m153,2022-12-01,400.0,0
m153,2023-01-01,700.0,0
m153,2023-02-01,1100.0,0
m153,2023-03-01,2100.0,1
m153,2023-04-01,2400.0,0
m153,2023-05-01,1900.0,0
m153,2023-06-01,1100.0,0
m153,2023-07-01,1300.0,0
m153,2023-08-01,1300.0,0
m153,2023-09-01,1300.0,1
m153,2023-10-01,1100.0,0
m153,2023-11-01,1300.0,0
m154,2022-12-01,79400.0,0
m154,2023-01-01,103100.0,0
m154,2023-02-01,95100.0,0
m154,2023-03-01,90800.0,0
m154,2023-04-01,142400.0,0
m154,2023-05-01,103200.0,0
m154,2023-06-01,82900.0,0
m154,2023-07-01,108100.0,0
m154,2023-08-01,107900.0,0
m154,2023-09-01,92900.0,0
m154,2023-10-01,118600.0,0
m154,2023-11-01,119700.0,0
m155,2022-12-01,18700.0,0
m155,2023-01-01,30300.0,0
m155,2023-02-01,25500.0,0
m155,2023-03-01,20700.0,0
m155,2023-04-01,24300.0,0
m155,2023-05-01,18300.0,0
m155,2023-06-01,13100.0,0
m155,2023-07-01,27200.0,1
m155,2023-08-01,27800.0,0
m155,2023-09-01,24700.0,0
m155,2023-10-01,21100.0,0
m155,2023-11-01,18300.0,0
m156,2022-12-01,14000.0,0
m156,2023-01-01,16400.0,0
m156,2023-02-01,17500.0,0
m156,2023-03-01,19600.0,0
m156,2023-04-01,22500.0,0
m156,2023-05-01,15900.0,0
m156,2023-06-01,11700.0,0
m156,2023-07-01,21100.0,0
m156,2023-08-01,17800.0,0
m156,2023-09-01,14900.0,0
m156,2023-10-01,15900.0,0
m156,2023-11-01,14300.0,0
m157,2022-12-01,5200.0,0
m157,2023-01-01,11400.0,0
m157,2023-02-01,8400.0,0
m157,2023-03-01,7300.0,0
m157,2023-04-01,11800.0,0
m157,2023-05-01,13400.0,1
m157,2023-06-01,9700.0,0
m157,2023-07-01,12100.0,1
m157,2023-08-01,11100.0,0
m157,2023-09-01,8000.0,0
m157,2023-10-01,9400.0,1
m157,2023-11-01,7300.0,0
m158,2022-12-01,1900.0,0
m158,2023-01-01,3100.0,0
m158,2023-02-01,2900.0,0
m158,2023-03-01,2500.0,0
m158,2023-04-01,3600.0,0
m158,2023-05-01,2400.0,0
m158,2023-06-01,1700.0,0
m158,2023-07-01,2600.0,0
m158,2023-08-01,2800.0,0
m158,2023-09-01,2400.0,0
m158,2023-10-01,2700.0,0
m158,2023-11-01,2500.0,0
m159,2022-12-01,2300.0,0
m159,2023-01-01,3300.0,0
m159,2023-02-01,3000.0,0
m159,2023-03-01,4100.0,0
m159,2023-04-01,5600.0,0
m159,2023-05-01,2700.0,0
m159,2023-06-01,3300.0,0
m159,2023-07-01,3700.0,0
m159,2023-08-01,2600.0,0
m159,2023-09-01,2200.0,0
m159,2023-10-01,3400.0,0
m159,2023-11-01,2000.0,0
m16,2022-12-01,16009.76,0
m16,2023-01-01,15691.32,0
m16,2023-02-01,16412.76,0
m16,2023-03-01,15747.46,0
m16,2023-04-01,15203.11,0
m16,2023-05-01,15566.05,0
m16,2023-06-01,16501.5,0
m16,2023-07-01,16684.85,0
m16,2023-08-01,15018.3,0
m16,2023-09-01,15750.9,0
m16,2023-10-01,16630.2,0
m16,2023-11-01,17184.54,0
m160,2022-12-01,300.0,0
m160,2023-01-01,300.0,0
m160,2023-02-01,200.0,0
m160,2023-03-01,400.0,0
m160,2023-04-01,600.0,0
m160,2023-05-01,200.0,0
m160,2023-06-01,300.0,0
m160,2023-07-01,400.0,0
m160,2023-08-01,200.0,0
m160,2023-09-01,300.0,0
m160,2023-10-01,700.0,0
m160,2023-11-01,700.0,1
